qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Q96EL2.1	pvXP_011383036.1	0.856	167	24	0	1	167	1	167	1.235e-94	307
Q96GC5.2	pvXP_011375679.1	0.881	211	25	0	1	211	1	211	1.23e-115	370
Q99689.1	pvXP_011365433.1	0.985	334	5	0	59	392	1	334	1.903e-200	625
Q9BQ48.1	pvXP_011365145.1	0.811	85	16	0	8	92	11	95	1.5809999999999998e-39	144
Q9BYD1.1	pvXP_023386732.1	0.913	127	11	0	52	178	17	143	2.295e-75	252
Q9NQ50.1	pvXP_023390497.1	0.82	162	29	0	45	206	1	162	2.4630000000000002e-79	265
Q9NZE8.3	pvXP_011368100.1	0.856	188	27	0	1	188	1	188	4.256e-100	324
Q9UDX5.1	pvXP_011371617.1	0.933	166	11	0	1	166	1	166	5.019e-96	311
Q9UH62.1	pvXP_023381010.1	0.955	379	17	0	1	379	1	379	2.352e-234	722
Q9UQM7.2	pvXP_023383692.1	0.833	420	67	0	3	405	4	423	6.154000000000001e-230	715
Q9Y2Z2.2	pvXP_011379318.1	0.869	643	81	0	75	717	1	618	0.0	1130
Q9Y5Z4.1	pvXP_011354456.1	0.897	205	21	0	1	205	1	205	4.718e-116	371
Q9Y6G3.1	pvXP_023387333.1	0.892	102	11	0	41	142	11	112	9.263e-57	197
XP_054208573.1	pvXP_011363454.1	0.827	859	148	0	1	858	1	859	0.0	1485
XP_054220447.1	pvXP_011383064.1	0.836	61	10	0	103	163	1	61	1.037e-29	122
EAW70196.1	pgXP_039700286.1	0.797	291	59	0	1	291	1	291	2.6220000000000003e-144	458
NP_001153583.1	pgXP_039717228.1	0.875	584	70	0	1	584	1	561	0.0	1039
NP_001177793.1	pgXP_039738368.1	0.878	123	15	0	60	182	1	123	1.417e-69	237
NP_001179.1	pgXP_039712235.1	0.9	211	21	0	1	211	1	211	1.0050000000000001e-120	385
NP_001184044.1	pgXP_039709057.1	0.908	637	55	0	1	599	1	637	0.0	1189
NP_001186768.2	pgXP_039707385.1	0.989	193	2	0	1	193	1	193	5.702e-124	393
NP_001188.1	pgXP_039719182.1	0.42	153	79	0	6	158	2	139	2.452e-11	66
NP_001274364.1	pgXP_039744525.1	0.93	344	24	0	1	344	15	356	4.263e-192	599
NP_001275684.1	pgXP_039741955.1	0.986	597	8	0	1	597	35	631	0.0	1226
NP_001278360.1	pgXP_039724454.1	0.939	115	7	0	1	114	43	157	1.2609999999999999e-67	226
NP_001289201.1	pgXP_039726811.1	0.908	185	17	0	1	184	1	185	1.541e-101	329
NP_001304107.1	pgXP_039716828.1	0.944	125	7	0	1	125	1	125	7.109e-63	214
NP_001308657.1	pgXP_039708641.1	0.816	458	78	0	1	426	1	458	6.783e-226	701
NP_001308926.1	pgXP_039728513.1	0.866	217	29	0	47	263	212	428	3.597e-121	389
NP_001309749.1	pgXP_039729854.1	0.886	176	20	0	1	176	47	222	3.741e-108	347
NP_001310513.1	pgXP_039727915.1	0.909	655	60	0	1	655	133	787	0.0	1228
NP_001317309.1	pgXP_039738270.1	0.992	712	6	0	1	712	1	712	0.0	1396
NP_001339859.1	pgXP_039743717.1	0.982	838	15	0	1	838	1	837	0.0	1565
NP_001341754.1	pgXP_039694009.1	0.967	781	26	0	23	803	16	796	0.0	1471
NP_001352690.1	pgXP_039734389.1	0.818	77	14	0	32	108	10	86	5.332e-35	134
NP_001361015.1	pgXP_039700718.1	0.936	252	16	0	1	252	168	419	6.460000000000001e-159	497
NP_001362219.1	pgXP_039701645.1	0.871	39	5	0	54	92	102	140	4.844e-15	74
NP_001363732.1	pgXP_039713737.1	0.854	310	45	0	1	310	1	310	7.297e-178	556
NP_001364194.1	pgXP_039702752.1	0.941	308	18	0	528	833	81	388	8.106e-170	559
NP_001364230.1	pgXP_039695808.1	0.938	457	28	0	1	457	1	457	1.106e-299	915
NP_001365933.1	pgXP_039713246.1	0.982	557	10	0	1	557	1	557	0.0	1131
NP_001372664.1	pgXP_039724247.1	0.833	222	37	0	1	222	1	222	9.367e-121	386
NP_001387053.1	pgXP_039708298.1	0.934	460	30	0	5	464	201	660	9.327999999999999e-266	818
NP_001397864.1	pgXP_039728041.1	0.913	93	8	0	1	93	1	93	3.5410000000000005e-55	190
NP_004322.1	pgXP_039732085.1	0.977	179	4	0	41	219	1	179	1.087e-107	348
NP_004620.1	pgXP_039731412.1	0.807	613	118	0	10	622	14	626	2.057e-312	962
NP_054765.1	pgXP_039707099.1	0.829	258	44	0	1	258	1	257	4.746e-143	452
NP_056195.3	pgXP_039719164.1	0.963	469	17	0	1	469	1	469	1.144e-313	957
NP_057155.1	pgXP_039716902.1	0.839	106	17	0	1	106	1	106	2.661e-48	170
NP_060762.3	pgXP_039725537.1	0.911	511	45	0	1	511	1	510	1.05e-310	951
NP_061764.2	pgXP_039733234.1	0.804	286	55	0	1	284	1	286	1.452e-150	475
NP_115682.1	pgXP_039734433.1	0.927	220	16	0	1	220	67	286	6.268e-131	415
NP_116205.3	pgXP_039744533.1	0.791	783	163	0	1	783	1	783	0.0	1147
NP_116784.1	pgXP_039716040.1	0.804	168	33	0	1	168	1	168	1.592e-76	255
NP_203526.1	pgXP_039710552.1	0.847	138	21	0	1	138	1	138	7.59e-74	246
O00411.2	pgXP_039694947.1	0.708	1230	356	0	1	1230	1	1220	0.0	1710
O60220.1	pgXP_039729933.1	0.989	97	1	0	1	97	1	97	1.486e-57	196
O60296.2	pgXP_039700376.1	0.912	914	80	0	1	914	1	913	0.0	1588
O75431.1	pgXP_039711169.1	0.981	214	4	0	50	263	1	214	2.385e-140	445
O96008.1	pgXP_039722104.1	0.958	361	15	0	1	361	1	359	1.651e-226	699
P14406.1	pgXP_039709096.1	0.879	83	10	0	1	83	1	83	7.422e-40	145
P20336.1	pgXP_039723803.1	0.99	220	2	0	1	220	1	220	2.057e-143	451
P42765.2	pgXP_039697843.1	0.863	397	54	0	1	397	37	433	7.017999999999999e-227	702
P48507.1	pgXP_039730729.1	0.978	274	6	0	1	274	1	274	1.788e-171	535
P49406.2	pgXP_039708333.1	0.842	292	46	0	1	292	1	292	7.804e-158	497
P52815.2	pgXP_039715790.1	0.897	137	14	0	62	198	33	169	8.375999999999999e-66	226
P56181.2	pgXP_039713713.1	0.777	108	23	0	3	108	2	109	5.292e-44	158
P82663.1	pgXP_039693305.1	0.914	129	11	0	45	173	42	170	2.502e-75	252
Q12887.3	pgXP_039703333.1	0.876	444	55	0	1	443	1	444	3.708e-260	801
Q13084.4	pgXP_039740660.1	0.874	255	32	0	1	255	1	255	6.182e-150	472
Q13405.1	pgXP_039696915.1	0.867	166	22	0	1	166	1	166	3.661e-96	312
Q13794.1	pgXP_039696298.1	0.888	54	6	0	1	54	1	54	3.815e-23	95
Q14296.1	pgXP_039717200.1	0.943	515	29	0	35	549	1	515	0.0	995
Q15070.4	pgXP_039707859.1	0.805	436	85	0	1	435	1	436	4.297e-230	713
Q15388.1	pgXP_039706235.1	0.993	145	1	0	1	145	1	145	6.04e-85	278
Q8IXM3.1	pgXP_039714968.1	0.729	137	36	0	1	137	1	135	9.680999999999999e-60	205
Q8TCC3.1	pgXP_039723086.1	0.832	161	27	0	1	161	1	161	9.977999999999999e-89	290
Q8WV93.2	pgXP_039725844.1	0.95	426	21	0	56	481	1	426	6.874e-271	834
Q96EL2.1	pgXP_039702971.1	0.856	167	24	0	1	167	1	167	1.235e-94	307
Q96GC5.2	pgXP_039703956.1	0.886	211	24	0	1	211	1	211	1.353e-116	373
Q99689.1	pgXP_039728717.1	0.974	392	10	0	1	392	1	392	5.219e-236	728
Q9BQ48.1	pgXP_039723720.1	0.811	85	16	0	8	92	11	95	1.5809999999999998e-39	144
Q9BYD1.1	pgXP_039709638.1	0.915	178	15	0	1	178	1	178	5.453e-111	355
Q9NQ50.1	pgXP_039728844.1	0.82	162	29	0	45	206	1	162	2.4630000000000002e-79	265
Q9NZE8.3	pgXP_039708302.1	0.851	188	28	0	1	188	1	188	3.873e-99	321
Q9UDX5.1	pgXP_039717727.1	0.933	166	11	0	1	166	1	166	5.019e-96	311
Q9UH62.1	pgXP_039729922.1	0.955	379	17	0	1	379	1	379	2.352e-234	722
Q9UQM7.2	pgXP_039692473.1	0.975	489	12	0	1	478	1	489	1.63e-322	983
Q9Y2Z2.2	pgXP_039709139.1	0.867	643	82	0	75	717	1	618	0.0	1128
Q9Y5Z4.1	pgXP_039725708.1	0.902	205	20	0	1	205	1	205	3.784e-117	374
Q9Y6G3.1	pgXP_039724979.1	0.82	145	25	0	1	142	1	145	1.1039999999999999e-75	251
XP_054208573.1	pgXP_039704351.1	0.825	859	150	0	1	858	1	859	0.0	1485
XP_054220447.1	pgXP_039728149.1	0.908	163	15	0	1	163	1	162	7.518e-93	304
EAW70196.1	paXP_006921389.1	0.797	291	59	0	1	291	1	291	1.0190000000000001e-144	459
NP_001153583.1	paXP_006920688.1	0.933	584	39	0	1	584	1	581	0.0	1139
NP_001177793.1	paXP_006912773.1	0.886	123	14	0	60	182	1	123	1.0340000000000001e-69	237
NP_001179.1	paXP_006907426.1	0.9	211	21	0	1	211	1	211	1.0050000000000001e-120	385
NP_001184044.1	paXP_006926495.1	0.905	637	57	0	1	599	1	637	0.0	1186
NP_001186768.2	paXP_006913650.1	0.989	193	2	0	1	193	1	193	5.702e-124	393
NP_001188.1	paXP_006917406.2	0.481	102	49	0	57	158	64	158	1.016e-09	62
NP_001274364.1	paXP_006926847.1	0.93	344	24	0	1	344	15	356	4.263e-192	599
NP_001275684.1	paXP_006925036.1	0.986	597	8	0	1	597	35	631	0.0	1226
NP_001278360.1	paXP_015448117.1	0.939	115	7	0	1	114	43	157	1.2609999999999999e-67	226
NP_001289201.1	paXP_006920881.1	0.908	185	17	0	1	184	1	185	1.124e-101	329
NP_001304107.1	paXP_024901628.1	0.944	125	7	0	1	125	1	125	7.109e-63	214
NP_001308657.1	paXP_006905279.1	0.814	458	79	0	1	426	1	458	1.744e-225	700
NP_001308926.1	paXP_024900819.1	0.866	217	29	0	47	263	212	428	1.916e-121	390
NP_001309749.1	paXP_006915094.1	0.886	176	20	0	1	176	47	222	7.032e-108	346
NP_001310513.1	paXP_006915624.1	0.896	655	68	0	1	655	133	785	0.0	1204
NP_001317309.1	paXP_024903198.1	0.994	712	4	0	1	712	1	712	0.0	1398
NP_001339859.1	paXP_006910323.1	0.983	838	14	0	1	838	227	1063	0.0	1567
NP_001341754.1	paXP_006919019.1	0.965	803	28	0	1	803	1	803	0.0	1510
NP_001352690.1	paXP_006904188.1	0.807	109	21	0	32	140	10	118	5.324e-52	183
NP_001361015.1	paXP_006906778.1	0.944	252	14	0	1	252	168	419	2.7600000000000003e-160	501
NP_001362219.1	paXP_006910792.1	0.871	39	5	0	54	92	102	140	4.844e-15	74
NP_001363732.1	paXP_015442796.1	0.851	310	46	0	1	310	1	310	1.37e-177	555
NP_001364194.1	paXP_006910229.1	0.941	308	18	0	528	833	81	388	8.106e-170	559
NP_001364230.1	paXP_006907923.1	0.938	457	28	0	1	457	1	457	3.8989999999999995e-299	914
NP_001365933.1	paXP_006913212.1	0.982	557	10	0	1	557	1	557	0.0	1131
NP_001372664.1	paXP_006908671.1	0.61	313	86	0	1	222	1	313	4.36e-113	364
NP_001387053.1	paXP_006917774.1	0.934	460	30	0	5	464	221	680	9.327999999999999e-266	818
NP_001397864.1	paXP_006915581.1	0.913	93	8	0	1	93	1	93	3.5410000000000005e-55	190
NP_004322.1	paXP_024906169.1	0.977	179	4	0	41	219	1	179	1.087e-107	348
NP_004620.1	paXP_006916088.1	0.805	613	119	0	10	622	14	626	9.916e-312	960
NP_054765.1	paXP_006913717.1	0.833	258	43	0	1	258	1	257	9.815e-144	454
NP_056195.3	paXP_006917399.1	0.961	469	18	0	1	469	1	469	4.032e-313	955
NP_057155.1	paXP_006910532.1	0.839	106	17	0	1	106	1	106	2.661e-48	170
NP_060762.3	paXP_015455586.1	0.913	511	44	0	1	511	1	510	4.083e-311	953
NP_061764.2	paXP_006915033.1	0.786	286	61	0	1	284	1	286	3.1519999999999997e-145	460
NP_115682.1	paXP_006904201.1	0.931	220	15	0	1	220	1	220	1.295e-131	417
NP_116205.3	paXP_006926841.1	0.793	783	162	0	1	783	1	783	0.0	1145
NP_116784.1	paXP_006911212.1	0.798	168	34	0	1	168	1	168	1.449e-75	252
NP_203526.1	paXP_006911757.1	0.84	138	22	0	1	138	1	138	1.427e-73	245
NP_852090.1	paXP_024907179.1	0.695	161	48	0	1	160	1	161	1.663e-60	211
O00411.2	paXP_015455022.1	0.566	1230	421	0	1	1230	1	970	0.0	1267
O60220.1	paXP_006920756.1	0.989	97	1	0	1	97	1	97	1.486e-57	196
O60296.2	paXP_024895192.1	0.908	914	84	0	1	914	1	914	0.0	1577
O75431.1	paXP_015452224.1	0.981	214	4	0	50	263	1	214	2.385e-140	445
O96008.1	paXP_006911849.1	0.955	361	16	0	1	361	1	359	3.856e-225	695
P14406.1	paXP_006926438.1	0.867	83	11	0	1	83	1	83	1.9179999999999998e-39	143
P20336.1	paXP_006904364.1	0.99	220	2	0	1	220	1	220	2.057e-143	451
P42765.2	paXP_024894448.1	0.867	392	52	0	6	397	13	404	2.243e-225	698
P48507.1	paXP_006919485.1	0.978	274	6	0	1	274	1	274	1.788e-171	535
P49406.2	paXP_006905289.1	0.835	292	48	0	1	292	1	292	8.81e-156	491
P52815.2	paXP_015445049.1	0.862	174	24	0	25	198	4	177	9.8e-84	278
P56181.2	paXP_015451928.1	0.681	108	34	0	1	108	40	146	5.149e-33	126
P82663.1	paXP_006907229.1	0.907	173	16	0	1	173	1	173	1.348e-102	331
Q12887.3	paXP_024900118.1	0.878	444	54	0	1	443	1	444	7.678e-261	803
Q13084.4	paXP_006914089.1	0.874	255	32	0	1	255	1	255	6.182e-150	472
Q13405.1	paXP_015444351.1	0.947	76	4	0	91	166	1	76	3.846e-43	159
Q13794.1	paXP_006913772.1	0.888	54	6	0	1	54	1	54	3.815e-23	95
Q14296.1	paXP_006920680.1	0.941	549	32	0	1	549	1	549	0.0	1056
Q15070.4	paXP_006913680.1	0.802	436	86	0	1	435	48	483	8.065e-230	713
Q15388.1	paXP_006920790.1	0.993	145	1	0	1	145	1	145	6.04e-85	278
Q8IXM3.1	paXP_006918198.1	0.729	137	36	0	1	137	1	135	9.680999999999999e-60	205
Q8TCC3.1	paXP_006916251.1	0.826	161	28	0	1	161	1	161	3.212e-87	286
Q8WV93.2	paXP_024898167.1	0.951	435	21	0	47	481	51	485	3.523e-277	852
Q96EL2.1	paXP_006911526.1	0.856	167	24	0	1	167	1	167	1.235e-94	307
Q96GC5.2	paXP_006926663.1	0.886	211	24	0	1	211	1	211	1.353e-116	373
Q99689.1	paXP_015447486.1	0.985	334	5	0	59	392	1	334	1.903e-200	625
Q9BQ48.1	paXP_006904336.1	0.811	85	16	0	8	92	11	95	1.5809999999999998e-39	144
Q9BYD1.1	paXP_024905865.1	0.913	127	11	0	52	178	17	143	2.295e-75	252
Q9NQ50.1	paXP_015447503.1	0.82	162	29	0	45	206	1	162	2.4630000000000002e-79	265
Q9NZE8.3	paXP_006917775.1	0.845	188	29	0	1	188	1	188	7.2780000000000005e-99	321
Q9UDX5.1	paXP_006904973.1	0.927	166	12	0	1	166	1	166	1.774e-95	310
Q9UH62.1	paXP_006920748.1	0.955	379	17	0	1	379	1	379	2.352e-234	722
Q9UQM7.2	paXP_006906460.1	0.997	478	1	0	1	478	1	478	0.0	991
Q9Y2Z2.2	paXP_015455890.1	0.867	643	82	0	75	717	1	618	0.0	1129
Q9Y5Z4.1	paXP_006915435.1	0.897	205	21	0	1	205	1	205	9.748e-117	373
Q9Y6G3.1	paXP_024896773.1	0.892	102	11	0	41	142	23	124	9.263e-57	197
XP_054208573.1	paXP_006913336.1	0.827	859	148	0	1	858	1	859	0.0	1485
XP_054220447.1	paXP_006915543.1	0.908	163	15	0	1	163	1	162	7.518e-93	304
EAW70196.1	pkXP_036276778.1	0.753	291	69	0	1	291	1	282	2.647e-128	411
NP_001153583.1	pkXP_036268545.1	0.938	584	36	0	1	584	1	582	0.0	1140
NP_001177793.1	pkXP_036310884.1	0.919	136	11	0	39	174	104	239	1.305e-78	263
NP_001179.1	pkXP_036270610.1	0.853	211	31	0	1	211	1	210	2.499e-113	364
NP_001184044.1	pkXP_036269926.1	0.933	602	40	0	1	599	1	602	0.0	1178
NP_001186768.2	pkXP_036304910.2	0.994	193	1	0	1	193	1	193	2.213e-124	394
NP_001188.1	pkXP_045432994.1	0.43	72	39	0	57	128	47	115	8.926e-05	47
NP_001274364.1	pkXP_036296391.1	0.922	345	27	0	1	344	15	359	4.263e-192	599
NP_001275684.1	pkXP_036310153.1	0.986	597	8	0	1	597	35	631	0.0	1226
NP_001278360.1	pkXP_045433137.1	0.956	114	5	0	1	114	43	156	1.102e-69	232
NP_001289201.1	pkXP_036295110.1	0.87	185	24	0	1	184	1	185	5.1e-97	316
NP_001304107.1	pkXP_045432802.1	0.834	139	22	0	1	136	1	139	2.616e-59	204
NP_001308657.1	pkXP_036291694.1	0.793	456	88	0	1	426	1	456	1.345e-216	674
NP_001308926.1	pkXP_036291986.1	0.894	218	23	0	47	264	213	430	7.271999999999999e-125	400
NP_001309749.1	pkXP_036270912.1	0.92	176	14	0	1	176	47	222	9.318e-111	354
NP_001310513.1	pkXP_045437754.1	0.885	655	75	0	1	655	107	760	0.0	1196
NP_001317309.1	pkXP_036313504.1	0.99	712	7	0	1	712	1	712	0.0	1392
NP_001339859.1	pkXP_036290563.1	0.98	838	17	0	1	838	227	1062	0.0	1563
NP_001341754.1	pkXP_036275327.1	0.951	784	38	0	23	803	16	799	0.0	1437
NP_001352690.1	pkXP_036315412.1	0.844	109	17	0	32	140	10	118	8.779999999999999e-54	188
NP_001361015.1	pkXP_045436392.1	0.912	251	22	0	1	251	168	418	1.134e-154	485
NP_001362219.1	pkXP_036267349.1	0.82	39	7	0	54	92	102	140	1.063e-12	67
NP_001363732.1	pkXP_045440242.1	0.838	278	45	0	33	310	1	278	3.414e-154	487
NP_001364194.1	pkXP_036306933.1	0.944	308	17	0	528	833	81	388	8.106e-170	559
NP_001364230.1	pkXP_036290267.1	0.932	457	31	0	1	457	1	457	1.247e-297	910
NP_001365933.1	pkXP_036266408.1	0.969	557	17	0	1	557	133	689	0.0	1116
NP_001372664.1	pkXP_036305478.1	0.584	313	92	0	1	222	1	313	1.186e-106	345
NP_001387053.1	pkXP_036291813.1	0.915	460	39	0	5	464	220	679	1.618e-261	806
NP_001397864.1	pkXP_036293711.1	0.881	93	11	0	1	93	1	93	1.8069999999999998e-51	179
NP_004322.1	pkXP_045441875.1	0.966	179	6	0	41	219	1	179	1.855e-106	344
NP_004620.1	pkXP_036289364.1	0.778	627	137	0	1	620	1	627	5.564e-300	926
NP_054765.1	pkXP_045434298.1	0.848	237	35	0	1	237	1	234	9.397e-137	434
NP_056195.3	pkXP_036276122.1	0.948	469	24	0	1	469	1	469	5.127e-309	943
NP_057155.1	pkXP_045433494.1	0.839	106	17	0	1	106	1	106	1.031e-48	171
NP_060762.3	pkXP_036270809.1	0.91	457	41	0	1	457	1	456	1.613e-273	844
NP_061764.2	pkXP_045437617.1	0.75	284	70	0	1	284	1	282	1.254e-142	452
NP_115682.1	pkXP_036315974.1	0.909	221	20	0	1	221	1	221	7.812e-130	412
NP_116205.3	pkXP_036296868.1	0.73	781	210	0	1	781	1	779	0.0	1028
NP_116784.1	pkXP_036273266.1	0.735	168	44	0	1	168	1	166	8.801e-64	218
NP_203526.1	pkXP_036264285.1	0.876	138	17	0	1	138	1	138	5.321e-77	255
NP_852090.1	pkXP_036289765.1	0.701	161	48	0	1	160	1	161	1.509e-59	208
O00411.2	pkXP_036280949.1	0.68	1230	390	0	1	1230	1	1219	0.0	1666
O60220.1	pkXP_036295890.1	0.979	97	2	0	1	97	1	97	3.838e-57	195
O60296.2	pkXP_036277446.1	0.882	919	108	0	1	914	1	919	0.0	1545
O75431.1	pkXP_036277397.1	0.977	263	6	0	1	263	1	263	4.685e-170	530
O96008.1	pkXP_036284602.1	0.958	361	15	0	1	361	1	357	1.651e-226	699
P14406.1	pkXP_036269556.1	0.819	83	15	0	1	83	1	83	2.0320000000000002e-36	135
P20336.1	pkXP_036306026.1	0.99	220	2	0	1	220	1	220	2.057e-143	451
P42765.2	pkXP_036274842.1	0.866	397	53	0	1	397	1	397	5.122e-227	702
P48507.1	pkXP_036301491.1	0.941	273	16	0	1	273	1	273	2.848e-166	520
P49406.2	pkXP_036291740.1	0.821	292	52	0	1	292	1	292	4.691e-156	492
P52815.2	pkXP_036268269.1	0.893	198	21	0	1	198	1	198	9.296e-100	324
P56181.2	pkXP_036302605.1	0.728	118	29	0	1	108	1	118	7.937e-45	160
P82663.1	pkXP_036287114.1	0.919	173	14	0	1	173	1	173	6.929e-106	340
Q12887.3	pkXP_036307808.1	0.851	443	66	0	1	443	1	442	4.798e-253	780
Q13084.4	pkXP_045426264.1	0.882	255	30	0	1	255	1	255	2.122e-152	479
Q13405.1	pkXP_036286346.1	0.879	166	20	0	1	166	1	166	1.713e-98	318
Q13794.1	pkXP_036274910.1	0.759	54	13	0	1	54	1	54	1.472e-19	85
Q14296.1	pkXP_036268569.1	0.887	549	62	0	1	549	1	549	0.0	997
Q15070.4	pkXP_036304628.1	0.798	436	88	0	1	435	1	436	1.2419999999999999e-227	706
Q15388.1	pkXP_036309464.1	1.0	145	0	0	1	145	1	145	2.3420000000000002e-85	279
Q8IXM3.1	pkXP_036272864.1	0.759	137	32	0	1	137	1	135	3.29e-62	212
Q8TCC3.1	pkXP_036297961.1	0.844	161	25	0	1	161	1	161	9.977999999999999e-89	290
Q8WV93.2	pkXP_036269755.1	0.893	479	51	0	1	479	1	477	7.736e-285	874
Q96EL2.1	pkXP_036292150.1	0.874	167	21	0	1	167	1	167	6.572e-95	308
Q96GC5.2	pkXP_036282555.1	0.819	211	38	0	1	211	1	211	1.186e-108	350
Q99689.1	pkXP_045441420.1	0.941	393	23	0	1	392	1	393	1.7439999999999998e-228	706
Q9BQ48.1	pkXP_036271959.1	0.736	93	24	0	1	92	1	93	2.885e-35	132
Q9BYD1.1	pkXP_036292778.1	0.928	154	11	0	25	178	1	154	7.329e-94	306
Q9NQ50.1	pkXP_045441460.1	0.765	162	38	0	45	206	1	162	1.7140000000000001e-72	246
Q9NZE8.3	pkXP_036291846.1	0.797	188	38	0	1	188	1	188	7.055e-92	301
Q9UDX5.1	pkXP_045441676.1	0.927	166	12	0	1	166	1	166	5.511e-97	314
Q9UH62.1	pkXP_045438361.1	0.942	380	22	0	1	379	1	380	1.936e-232	717
Q9UQM7.2	pkXP_036279939.1	0.997	478	1	0	1	478	1	478	0.0	991
Q9Y2Z2.2	pkXP_036269391.1	0.858	717	98	0	1	717	1	693	0.0	1240
Q9Y5Z4.1	pkXP_036271068.1	0.858	205	29	0	1	205	1	205	3.228e-112	360
Q9Y6G3.1	pkXP_036313447.1	0.873	142	18	0	1	142	1	142	2.891e-82	270
XP_054208573.1	pkXP_036267287.1	0.827	858	148	0	1	858	1	857	0.0	1498
XP_054220447.1	pkXP_036293983.1	0.877	163	20	0	1	163	1	162	1.0609999999999999e-89	295
EAW70196.1	phXP_045703543.1	0.78	292	64	0	1	291	1	292	8.764e-137	436
NP_001153583.1	phXP_045693720.1	0.925	585	44	0	1	584	1	585	0.0	1128
NP_001177793.1	phXP_045685660.1	0.877	147	18	0	36	182	219	365	6.136999999999999e-81	269
NP_001179.1	phXP_045691039.1	0.895	211	22	0	1	211	1	211	5.348e-121	386
NP_001184044.1	phXP_045699081.1	0.899	637	60	0	1	599	1	637	0.0	1174
NP_001186768.2	phXP_045697253.1	0.994	193	1	0	1	193	1	193	2.213e-124	394
NP_001188.1	phXP_045691000.1	0.392	156	85	0	1	156	1	141	3.143e-13	72
NP_001274364.1	phXP_045702893.1	0.912	344	30	0	1	344	15	353	4.805999999999999e-190	593
NP_001275684.1	phXP_045692135.1	0.988	597	7	0	1	597	35	631	0.0	1230
NP_001278360.1	phXP_045712303.1	0.982	114	2	0	1	114	146	259	2.487e-71	237
NP_001289201.1	phXP_045710067.1	0.848	184	27	0	1	184	1	181	3.5909999999999997e-90	296
NP_001304107.1	phXP_045711622.1	0.896	126	13	0	1	126	1	126	1.525e-60	207
NP_001308657.1	phXP_045683590.1	0.816	458	78	0	1	426	1	458	1.925e-226	702
NP_001308926.1	phXP_045684586.1	0.866	218	29	0	47	264	134	351	2.3270000000000003e-123	396
NP_001309749.1	phXP_045699399.1	0.886	176	20	0	1	176	47	222	1.203e-106	342
NP_001310513.1	phXP_045697994.1	0.902	655	64	0	1	655	132	785	0.0	1206
NP_001317309.1	phXP_045685976.1	0.995	712	4	0	1	712	1	712	0.0	1399
NP_001339859.1	phXP_045700335.1	0.978	839	18	0	1	838	227	1065	0.0	1566
NP_001341754.1	phXP_045689997.1	0.956	781	34	0	23	803	16	796	0.0	1455
NP_001352690.1	phXP_045686737.1	0.68	140	43	0	6	140	54	193	3.405e-54	189
NP_001361015.1	phXP_045710005.1	0.924	252	19	0	1	252	168	419	1.374e-156	491
NP_001362219.1	phXP_045676240.1	0.897	39	4	0	54	92	102	140	6.652e-15	74
NP_001363732.1	phXP_045703152.1	0.858	310	44	0	1	310	1	310	7.297e-178	556
NP_001364194.1	phXP_045691991.1	0.951	308	15	0	528	833	81	388	9.212e-171	561
NP_001364230.1	phXP_045694375.1	0.932	457	31	0	1	457	1	457	2.581e-298	912
NP_001365933.1	phXP_045703694.1	0.982	557	10	0	1	557	1	557	0.0	1132
NP_001372664.1	phXP_045699511.1	0.587	313	91	0	1	222	1	313	9.528e-108	348
NP_001387053.1	phXP_045683354.1	0.932	460	31	0	5	464	221	680	2.132e-267	823
NP_001397864.1	phXP_045697809.1	0.967	93	3	0	1	93	1	93	2.46e-58	199
NP_004322.1	phXP_045709102.1	0.966	179	6	0	41	219	1	179	8.973e-106	342
NP_004620.1	phXP_045696430.1	0.799	626	125	0	1	622	1	626	4.844999999999999e-308	949
NP_054765.1	phXP_045681876.1	0.841	239	38	0	1	239	1	239	1.035e-137	437
NP_056195.3	phXP_045691109.1	0.944	469	26	0	1	469	1	469	1.603e-310	947
NP_057155.1	phXP_045711750.1	0.839	106	17	0	1	106	1	106	1.7739999999999998e-47	168
NP_060762.3	phXP_045699707.1	0.92	528	42	0	1	528	1	527	1e-323	989
NP_061764.2	phXP_045677232.1	0.801	282	55	0	1	282	2	279	1.318e-149	473
NP_115682.1	phXP_045687313.1	0.904	221	21	0	1	221	1	221	1.335e-128	408
NP_116205.3	phXP_045702680.1	0.747	655	165	0	1	655	1	652	2.4760000000000003e-280	878
NP_116784.1	phXP_045710874.1	0.763	168	40	0	1	168	1	168	1.242e-70	238
NP_203526.1	phXP_045702635.1	0.876	138	17	0	1	138	1	138	1.001e-76	254
NP_852090.1	phXP_045696434.1	0.695	161	48	0	1	160	1	161	2.568e-58	204
O00411.2	phXP_045686780.1	0.697	1230	372	0	1	1230	1	1230	0.0	1711
O60220.1	phXP_045673667.1	0.979	97	2	0	1	97	1	97	7.223e-57	194
O60296.2	phXP_045703532.1	0.896	919	95	0	1	914	1	919	0.0	1570
O75431.1	phXP_045687332.1	0.98	260	5	0	1	260	1	260	3.418e-170	531
O96008.1	phXP_045701182.1	0.963	361	13	0	1	361	1	361	8.583e-230	708
P14406.1	phXP_045699851.1	0.829	82	14	0	1	82	1	82	2.0320000000000002e-36	135
P20336.1	phXP_045709307.1	1.0	158	0	0	1	158	1	158	3.095e-101	329
P42765.2	phXP_045706252.1	0.856	397	57	0	1	397	1	397	1.4529999999999997e-227	704
P48507.1	phXP_045703016.1	0.948	274	14	0	1	274	1	274	1.218e-167	524
