qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_958505.1	pvXP_011371348.1	0.89	382	42	0	1	382	1	381	2.3410000000000002e-223	691
XP_005245472.1	pvXP_023382520.1	0.637	102	36	0	145	245	1	102	1.934e-38	153
XP_005259802.1	pvXP_011365016.1	0.766	1339	309	0	1	1321	1	1339	0.0	2035
XP_005259803.1	pvXP_011365016.1	0.766	1339	309	0	1	1321	1	1339	0.0	2035
XP_005268750.1	pvXP_011360072.1	0.924	359	27	0	1	359	1	353	4.965e-219	677
XP_005270514.1	pvXP_011368769.1	0.933	613	41	0	1	613	1	613	0.0	1146
XP_005272689.1	pvXP_011379065.1	0.876	468	58	0	14	481	23	490	5.410000000000001e-256	791
XP_006719333.1	pvXP_011360072.1	0.924	359	27	0	1	359	1	353	4.965e-219	677
NP_001035249.1	pgXP_039732257.1	0.951	310	15	0	1	310	1	310	4.571e-200	627
NP_001119808.1	pgXP_039723219.1	0.453	615	322	0	23	612	36	650	2.1679999999999998e-188	604
NP_001121180.1	pgXP_039737166.1	0.478	1363	525	0	1	1363	1	1006	1.2449999999999999e-278	900
NP_001121181.1	pgXP_039737166.1	0.49	1311	513	0	1	1311	1	1006	2.242e-294	944
NP_001121182.1	pgXP_039737166.1	0.463	1270	540	0	1	1270	1	1006	4.354e-257	833
NP_001126.3	pgXP_039714145.1	0.619	2431	727	0	1	2431	1	1910	0.0	2727
NP_001129076.1	pgXP_039726175.1	0.603	182	52	0	2	134	3	184	2.563e-61	209
NP_001139726.1	pgXP_039738769.1	0.88	418	50	0	80	494	21	438	3.3359999999999996e-235	732
NP_001139727.1	pgXP_039738769.1	0.677	418	105	0	80	405	21	438	1.666e-164	523
NP_001157569.1	pgXP_039730942.1	0.557	3344	1067	0	1	2409	14	3357	0.0	3205
NP_001157570.1	pgXP_039730942.1	0.73	1335	348	0	1	1335	14	1302	0.0	1870
NP_001180264.1	pgXP_039736312.1	0.846	241	36	0	1	241	1	233	1.532e-126	404
NP_001186009.1	pgXP_039742401.1	0.933	613	41	0	30	642	1	613	0.0	1148
NP_001186010.1	pgXP_039742401.1	0.933	613	41	0	30	642	1	613	0.0	1148
NP_001186011.1	pgXP_039742401.1	0.707	613	138	0	49	519	1	613	3.969e-261	808
NP_001191281.1	pgXP_039732257.1	0.947	247	13	0	16	262	64	310	2.101e-160	509
NP_001191282.1	pgXP_039732257.1	0.943	193	11	0	1	193	118	310	8.979000000000001e-123	397
NP_001191283.1	pgXP_039732257.1	0.945	221	12	0	1	221	90	310	1.205e-141	453
NP_001191284.1	pgXP_039732257.1	0.938	194	12	0	24	217	117	310	2.534e-122	397
NP_001191285.1	pgXP_039732256.1	0.852	434	58	0	1	393	1	434	1.77e-244	752
NP_001191287.1	pgXP_039732257.1	0.952	313	15	0	1	313	1	313	4.793e-205	634
NP_001230174.1	pgXP_039716223.1	0.482	221	109	0	1	211	3	223	1.734e-48	177
NP_001231879.1	pgXP_039728004.1	0.952	424	20	0	1	424	112	535	1.46e-279	856
NP_001238896.1	pgXP_039732256.1	0.741	434	87	0	1	338	1	434	1.179e-198	617
NP_001258.2	pgXP_039702247.1	0.955	359	16	0	1	359	1	359	6.808e-232	714
NP_001269297.1	pgXP_039709167.1	0.762	719	169	0	1	719	1	713	0.0	1043
NP_001278789.1	pgXP_039710562.1	0.899	4400	443	0	5	4392	5	4404	0.0	8307
NP_001554.2	pgXP_039709167.1	0.687	797	223	0	1	797	1	713	0.0	1008
NP_001702.1	pgXP_039722863.1	0.956	369	16	0	1	368	4	372	1.198e-239	737
NP_001875.1	pgXP_039730943.1	0.932	354	24	0	1	354	1	354	1.353e-234	722
NP_001911.1	pgXP_039724956.1	0.924	359	27	0	1	359	1	353	4.965e-219	677
NP_002014.2	pgXP_039737813.1	0.944	376	21	0	1	376	1	376	2.1139999999999998e-241	743
NP_002336.1	pgXP_039724955.1	0.893	339	36	0	1	338	1	339	2.562e-206	639
NP_002716.1	pgXP_039737804.1	0.89	382	42	0	1	382	1	381	2.3410000000000002e-223	691
NP_002718.2	pgXP_039727914.1	0.649	157	51	0	2	158	1	147	1.779e-52	185
NP_002719.3	pgXP_039716223.1	0.5	222	110	0	1	222	3	223	8.490999999999999e-53	190
NP_004376.2	pgXP_039730942.1	0.744	3396	856	0	1	3396	14	3357	0.0	4776
NP_004377.2	pgXP_039723921.1	0.765	1336	310	0	1	1321	1	1336	0.0	2034
NP_004589.1	pgXP_039692039.1	0.949	439	22	0	1	439	1	439	9.019e-297	906
NP_004941.2	pgXP_039725266.1	0.928	322	23	0	1	322	1	321	4.1959999999999995e-196	609
NP_005005.1	pgXP_039736302.1	0.817	421	76	0	1	421	1	417	6.218e-234	724
NP_005520.4	pgXP_039710562.1	0.899	4400	443	0	5	4391	5	4404	0.0	8311
NP_005798.2	pgXP_039737166.1	0.504	1404	498	0	1	1404	1	1006	6.43e-316	1011
NP_006084.2	pgXP_039716223.1	0.622	225	83	0	1	225	3	223	5.922e-86	286
NP_008966.1	pgXP_039725267.1	0.914	352	30	0	1	352	1	352	4.914e-219	677
NP_008967.1	pgXP_039726175.1	0.842	183	29	0	2	184	3	184	2.028e-101	328
NP_037359.3	pgXP_039714144.1	0.637	2530	707	0	1	2530	1	1948	0.0	2910
NP_054776.1	pgXP_039736309.1	0.868	145	19	0	1	145	1	145	1.317e-72	251
NP_055174.1	pgXP_039737809.1	0.756	332	81	0	1	332	1	331	5.006e-148	471
NP_055582.1	pgXP_039728004.1	0.952	424	20	0	1	424	112	535	1.46e-279	856
NP_057331.2	pgXP_039712768.1	0.792	1248	258	0	1	1241	1	1248	0.0	1924
NP_058646.2	pgXP_039732254.1	0.945	437	24	0	1	436	1	437	1.36e-279	856
NP_060150.4	pgXP_039736312.1	0.883	377	43	0	1	377	1	370	8.281999999999999e-218	675
NP_068589.1	pgXP_039723141.1	0.917	340	28	0	1	339	28	367	1.688e-217	672
NP_068767.3	pgXP_039723219.1	0.667	907	228	0	1	907	1	685	0.0	1163
NP_072089.1	pgXP_039738926.1	0.876	468	58	0	14	481	14	481	5.410000000000001e-256	791
NP_075378.1	pgXP_039723918.1	0.942	402	23	0	1	402	1	399	1.026e-260	800
NP_079101.3	pgXP_039738769.1	0.88	418	50	0	82	496	21	438	3.644e-235	732
NP_148935.1	pgXP_039736309.1	0.868	145	19	0	1	145	1	145	1.317e-72	251
NP_598010.1	pgXP_039724956.1	0.924	359	27	0	1	359	1	353	4.965e-219	677
NP_598011.1	pgXP_039724956.1	0.637	353	90	0	1	250	1	353	1.356e-134	427
NP_598012.1	pgXP_039722863.1	0.557	156	67	0	61	212	216	371	3.752e-49	179
NP_598013.1	pgXP_039736312.1	0.517	85	40	0	88	172	288	371	3.414e-24	104
NP_598014.1	pgXP_039736312.1	0.38	84	43	0	1	71	1	84	0.0002492	42
NP_612490.1	pgXP_039719296.1	0.833	760	125	0	1	760	1	747	0.0	1250
NP_714914.2	pgXP_039742401.1	0.933	613	41	0	49	661	1	613	0.0	1148
NP_839946.1	pgXP_039714152.1	0.846	358	55	0	1	358	5	362	7.64e-210	651
NP_940819.1	pgXP_039723219.1	0.93	359	25	0	1	359	1	359	2.3129999999999997e-220	698
NP_958505.1	pgXP_039737804.1	0.89	382	42	0	1	382	1	381	2.3410000000000002e-223	691
XP_005245472.1	pgXP_039723141.1	0.917	340	28	0	1	339	28	367	1.688e-217	672
XP_005259802.1	pgXP_039723921.1	0.765	1336	310	0	1	1321	1	1336	0.0	2034
XP_005259803.1	pgXP_039723921.1	0.765	1336	310	0	1	1321	1	1336	0.0	2034
XP_005268750.1	pgXP_039724956.1	0.924	359	27	0	1	359	1	353	4.965e-219	677
XP_005270514.1	pgXP_039742401.1	0.933	613	41	0	1	613	1	613	0.0	1146
XP_005272689.1	pgXP_039738926.1	0.876	468	58	0	14	481	14	481	5.410000000000001e-256	791
XP_006719333.1	pgXP_039724956.1	0.924	359	27	0	1	359	1	353	4.965e-219	677
NP_001035249.1	paXP_006917080.1	0.944	434	24	0	1	433	1	434	7.102e-278	851
NP_001119808.1	paXP_024905521.1	0.4	308	177	0	40	347	70	365	1.9709999999999998e-53	207
NP_001121180.1	paXP_024899709.1	0.664	1363	418	0	1	1363	1	1246	0.0	1352
NP_001121181.1	paXP_024899710.1	0.662	1311	402	0	1	1311	1	1189	0.0	1336
NP_001121182.1	paXP_024899711.1	0.655	1270	396	0	1	1270	1	1148	0.0	1245
NP_001126.3	paXP_024905519.1	0.681	2431	724	0	1	2431	1	2272	0.0	3055
NP_001129076.1	paXP_006912516.1	0.592	182	54	0	2	134	3	184	3.206e-60	206
NP_001139726.1	paXP_024907401.1	0.887	496	55	0	10	500	6	501	1.8589999999999998e-286	880
NP_001139727.1	paXP_024907401.1	0.715	496	114	0	10	411	6	501	9.561e-216	671
NP_001157569.1	paXP_015445799.1	0.775	2409	541	0	1	2409	1	2404	0.0	3585
NP_001157570.1	paXP_024903640.1	0.735	1335	341	0	1	1335	14	1302	0.0	1877
NP_001180264.1	paXP_006922859.2	0.846	241	36	0	1	241	15	247	1.532e-126	404
NP_001186009.1	paXP_024907874.1	0.933	613	41	0	30	642	1	613	0.0	1148
NP_001186010.1	paXP_024907874.1	0.933	613	41	0	30	642	1	613	0.0	1148
NP_001186011.1	paXP_024907874.1	0.707	613	138	0	49	519	1	613	3.969e-261	808
NP_001191281.1	paXP_006917080.1	0.94	371	22	0	16	385	64	434	3.29e-238	734
NP_001191282.1	paXP_006917085.1	0.936	317	20	0	1	316	1	317	1.323e-200	621
NP_001191283.1	paXP_006917082.1	0.939	345	21	0	1	344	1	345	1.802e-219	677
NP_001191284.1	paXP_006917083.1	0.941	341	20	0	1	340	1	341	4.906999999999999e-215	664
NP_001191285.1	paXP_006917081.1	0.941	394	23	0	1	393	1	394	3.853e-252	775
NP_001191287.1	paXP_006917080.1	0.951	310	15	0	1	310	1	310	7.423999999999999e-203	628
NP_001230174.1	paXP_006906077.1	0.558	148	63	0	69	211	62	209	4.452e-48	175
NP_001231879.1	paXP_006915599.2	0.952	424	20	0	1	424	112	535	1.46e-279	856
NP_001238896.1	paXP_006917084.1	0.949	339	17	0	1	338	1	339	5.047e-213	659
NP_001258.2	paXP_006924860.1	0.955	359	16	0	1	359	1	359	9.329999999999999e-232	714
NP_001269297.1	paXP_006926432.1	0.758	719	174	0	1	719	1	718	0.0	1040
NP_001278789.1	paXP_015454341.1	0.905	3855	364	0	558	4392	1	3855	0.0	7317
NP_001554.2	paXP_006926431.1	0.769	797	184	0	1	797	1	796	0.0	1174
NP_001702.1	paXP_006915330.1	0.959	369	15	0	1	368	4	372	3.3979999999999995e-240	739
NP_001875.1	paXP_006913260.1	0.929	354	25	0	1	354	1	354	1.683e-233	719
NP_001911.1	paXP_006923885.1	0.924	359	27	0	1	359	1	353	6.804e-219	677
NP_002014.2	paXP_006922944.1	0.944	376	21	0	1	376	1	376	2.1139999999999998e-241	743
NP_002336.1	paXP_006923884.1	0.89	339	37	0	1	338	1	339	1.238e-205	637
NP_002716.1	paXP_006922943.1	0.879	382	46	0	1	382	1	379	1.926e-221	685
NP_002718.2	paXP_006915626.1	0.656	157	50	0	2	158	1	147	1.4259999999999998e-53	188
NP_002719.3	paXP_006906077.1	0.584	154	61	0	69	222	62	209	2.179e-52	188
NP_004376.2	paXP_024903640.1	0.746	3396	849	0	1	3396	14	3357	0.0	4784
NP_004377.2	paXP_024899482.1	0.756	1350	322	0	1	1321	1	1350	0.0	2014
NP_004589.1	paXP_006923153.1	0.949	439	22	0	1	439	44	482	1.236e-296	906
NP_004941.2	paXP_006923882.1	0.928	322	23	0	1	322	1	321	4.1959999999999995e-196	609
NP_005005.1	paXP_024896237.1	0.814	421	77	0	1	421	1	417	7.722e-233	721
NP_005520.4	paXP_015454341.1	0.905	3855	364	0	557	4391	1	3855	0.0	7317
NP_005798.2	paXP_006907795.1	0.671	1404	423	0	1	1404	1	1287	0.0	1443
NP_006084.2	paXP_006906077.1	0.619	205	76	0	21	225	9	209	1.443e-78	264
NP_008966.1	paXP_006923883.1	0.914	352	30	0	1	352	1	352	4.914e-219	677
NP_008967.1	paXP_006912516.1	0.831	183	31	0	2	184	3	184	2.531e-100	325
NP_037359.3	paXP_024905519.1	0.709	2530	661	0	1	2530	1	2272	0.0	3257
NP_054776.1	paXP_006922856.2	0.908	296	27	0	3	298	61	356	2.536e-173	542
NP_055174.1	paXP_006922942.1	0.754	334	81	0	1	332	1	334	6.857999999999999e-148	470
NP_055582.1	paXP_006915599.2	0.952	424	20	0	1	424	112	535	1.46e-279	856
NP_057331.2	paXP_006913121.1	0.79	1222	254	0	1	1211	1	1222	0.0	1881
NP_058646.2	paXP_006917079.1	0.945	437	24	0	1	436	1	437	1.36e-279	856
NP_060150.4	paXP_006922859.2	0.883	377	43	0	1	377	15	384	1.135e-217	674
NP_068589.1	paXP_006923561.1	0.917	340	28	0	1	339	1	340	1.688e-217	672
NP_068767.3	paXP_015453825.1	0.877	907	110	0	1	907	1	897	0.0	1615
NP_072089.1	paXP_015449851.1	0.876	468	58	0	14	481	105	572	7.411000000000001e-256	790
NP_075378.1	paXP_024900127.1	0.902	401	37	0	2	402	71	451	1.044e-244	754
NP_079101.3	paXP_024907401.1	0.887	496	55	0	12	502	6	501	5.237e-286	879
NP_148935.1	paXP_006922856.2	0.908	296	27	0	3	298	61	356	2.536e-173	542
NP_598010.1	paXP_006923885.1	0.924	359	27	0	1	359	1	353	6.804e-219	677
NP_598011.1	paXP_006923885.1	0.635	353	91	0	1	250	1	353	4.784e-134	426
NP_598012.1	paXP_006915330.1	0.557	156	67	0	61	212	216	371	3.752e-49	179
NP_598013.1	paXP_006922859.2	0.517	85	40	0	88	172	302	385	6.391e-24	104
NP_612490.1	paXP_015449018.1	0.831	760	127	0	1	760	46	795	0.0	1251
NP_714914.2	paXP_024907874.1	0.933	613	41	0	49	661	1	613	0.0	1148
NP_839946.1	paXP_024905521.1	0.814	361	66	0	1	358	5	365	2.103e-200	623
NP_940819.1	paXP_015453825.1	0.844	649	100	0	1	649	1	639	0.0	1056
NP_958505.1	paXP_006922943.1	0.879	382	46	0	1	382	1	379	1.926e-221	685
XP_005245472.1	paXP_006923561.1	0.917	340	28	0	1	339	1	340	1.688e-217	672
XP_005259802.1	paXP_024899482.1	0.756	1350	322	0	1	1321	1	1350	0.0	2014
XP_005259803.1	paXP_024899482.1	0.756	1350	322	0	1	1321	1	1350	0.0	2014
XP_005268750.1	paXP_006923885.1	0.924	359	27	0	1	359	1	353	6.804e-219	677
XP_005270514.1	paXP_024907874.1	0.933	613	41	0	1	613	1	613	0.0	1146
XP_005272689.1	paXP_015449851.1	0.876	468	58	0	14	481	105	572	7.411000000000001e-256	790
XP_006719333.1	paXP_006923885.1	0.924	359	27	0	1	359	1	353	6.804e-219	677
NP_001035249.1	pkXP_036280262.1	0.942	433	25	0	1	433	1	433	1.786e-280	859
NP_001119808.1	pkXP_036265427.1	0.916	655	55	0	1	655	1	655	0.0	1332
NP_001121180.1	pkXP_036298858.1	0.492	1363	497	0	1	1363	3	981	7.999e-271	877
NP_001121181.1	pkXP_036298859.1	0.482	1311	481	0	1	1311	3	931	1.855e-266	862
NP_001121182.1	pkXP_036298860.1	0.47	1270	470	0	1	1270	3	890	4.0159999999999995e-238	777
NP_001126.3	pkXP_045427979.1	0.64	2406	768	0	1	2406	1	2134	0.0	2642
NP_001129076.1	pkXP_036265457.1	0.648	90	31	0	13	101	17	106	1.9550000000000003e-34	132
NP_001139726.1	pkXP_045445265.1	0.882	418	49	0	80	494	5	422	8.571e-235	731
NP_001139727.1	pkXP_036315897.1	0.692	488	122	0	10	405	6	493	3.2689999999999997e-202	632
NP_001157569.1	pkXP_036265426.1	0.726	2409	656	0	1	2409	1	2394	0.0	3312
NP_001157570.1	pkXP_045427651.1	0.714	1642	429	0	1	1642	1	1502	0.0	2299
NP_001180264.1	pkXP_036276009.1	0.847	242	36	0	1	242	1	235	7.211e-129	410
NP_001186009.1	pkXP_045440568.1	0.919	611	49	0	30	640	1	611	0.0	1122
NP_001186010.1	pkXP_045440568.1	0.919	611	49	0	30	640	1	611	0.0	1122
NP_001186011.1	pkXP_045440568.1	0.697	611	142	0	49	517	1	611	6.943e-254	787
NP_001191281.1	pkXP_036280262.1	0.943	370	21	0	16	385	64	433	9.115e-242	744
NP_001191282.1	pkXP_036280262.1	0.939	316	19	0	1	316	118	433	3.6559999999999996e-204	632
NP_001191283.1	pkXP_036280262.1	0.941	344	20	0	1	344	90	433	4.984e-223	688
NP_001191284.1	pkXP_036280262.1	0.936	317	20	0	24	340	117	433	1.119e-203	632
NP_001191285.1	pkXP_036280262.1	0.849	433	59	0	1	393	1	433	4.4490000000000004e-247	760
NP_001191287.1	pkXP_036280262.1	0.941	310	18	0	1	310	1	310	1.911e-202	627
NP_001230174.1	pkXP_045433776.1	0.475	220	110	0	1	211	1	220	1.03e-46	171
NP_001231879.1	pkXP_036293681.1	0.908	426	39	0	1	424	1	426	7.011999999999999e-266	816
NP_001238896.1	pkXP_036280262.1	0.745	433	86	0	1	338	1	433	1.2689999999999999e-202	629
NP_001258.2	pkXP_036307251.1	0.916	359	30	0	1	359	1	359	3.5380000000000004e-222	686
NP_001278789.1	pkXP_045441016.1	0.865	4392	593	0	1	4392	1	4391	0.0	8006
NP_001702.1	pkXP_036285884.1	0.953	368	17	0	1	368	1	368	2.48e-240	739
NP_001875.1	pkXP_036266598.1	0.943	354	20	0	1	354	1	354	1.9909999999999998e-238	733
NP_001911.1	pkXP_036312249.1	0.881	363	43	0	1	359	1	363	2.572e-209	649
NP_002014.2	pkXP_045438947.1	0.938	377	23	0	1	376	1	377	3.6019999999999997e-240	739
NP_002336.1	pkXP_036313535.1	0.87	341	44	0	1	338	1	341	3.773e-197	613
NP_002716.1	pkXP_036298353.1	0.853	382	55	0	1	382	1	378	4.793e-211	655
NP_002718.2	pkXP_036294177.1	0.581	157	63	0	2	158	1	152	6.09e-45	164
NP_002719.3	pkXP_045433776.1	0.488	222	112	0	1	222	1	220	6.903e-51	184
NP_004376.2	pkXP_036265424.1	0.684	3396	1024	0	1	3396	1	3241	0.0	4276
NP_004377.2	pkXP_045441823.1	0.73	1356	356	0	1	1321	1	1356	0.0	1956
NP_004589.1	pkXP_036280175.1	0.92	439	35	0	1	439	1	435	1.685e-283	868
NP_004941.2	pkXP_036312788.1	0.916	322	27	0	1	322	1	320	2.5230000000000002e-194	604
NP_005005.1	pkXP_036276005.1	0.8	421	83	0	1	421	1	417	8.033999999999999e-227	703
NP_005520.4	pkXP_045441016.1	0.865	4391	593	0	1	4391	1	4391	0.0	8011
NP_005798.2	pkXP_036298856.1	0.502	1404	507	0	1	1404	3	1022	3.4699999999999997e-299	962
NP_006084.2	pkXP_045433775.1	0.573	225	94	0	1	225	1	220	8.651e-77	259
NP_008966.1	pkXP_036314520.1	0.877	352	43	0	1	352	1	352	4.7890000000000003e-209	648
NP_008967.1	pkXP_036265457.1	0.58	172	72	0	13	184	17	188	1.038e-64	222
NP_037359.3	pkXP_045427978.1	0.641	2530	810	0	1	2530	1	2257	0.0	2811
NP_054776.1	pkXP_036276011.1	0.842	298	46	0	1	298	1	290	1.011e-157	497
NP_055174.1	pkXP_036312788.1	0.546	214	97	0	116	329	104	317	6.511e-69	242
NP_055582.1	pkXP_036293681.1	0.908	426	39	0	1	424	1	426	7.011999999999999e-266	816
NP_057331.2	pkXP_036301320.1	0.737	1250	326	0	1	1241	1	1250	0.0	1789
NP_058646.2	pkXP_036280261.1	0.942	436	25	0	1	436	1	436	3.42e-282	864
NP_060150.4	pkXP_036276008.1	0.864	377	50	0	1	377	1	370	2.454e-212	659
NP_068589.1	pkXP_045439230.1	0.882	340	40	0	1	339	1	340	2.8119999999999995e-206	639
NP_068767.3	pkXP_036297886.1	0.868	911	119	0	1	911	1	906	0.0	1584
NP_072089.1	pkXP_036316352.1	0.777	475	106	0	5	479	39	513	3.3349999999999996e-229	713
NP_075378.1	pkXP_036306222.1	0.91	402	36	0	1	402	1	398	2.567e-250	770
NP_079101.3	pkXP_045445265.1	0.882	418	49	0	82	496	5	422	9.361999999999999e-235	731
NP_148935.1	pkXP_036276011.1	0.842	298	46	0	1	298	1	290	1.011e-157	497
NP_598010.1	pkXP_036312249.1	0.881	363	43	0	1	359	1	363	2.572e-209	649
NP_598011.1	pkXP_036312249.1	0.609	363	97	0	1	250	1	363	1.2979999999999998e-127	407
NP_598012.1	pkXP_036285884.1	0.551	156	68	0	61	212	212	367	5.138e-49	178
NP_598013.1	pkXP_036276008.1	0.494	85	42	0	88	172	288	371	5.732999999999999e-23	101
NP_598014.1	pkXP_036312249.1	0.76	74	17	0	1	70	1	74	1.625e-27	109
NP_612490.1	pkXP_045443402.1	0.791	737	153	0	1	737	41	774	0.0	1174
NP_714914.2	pkXP_045440568.1	0.919	611	49	0	49	659	1	611	0.0	1122
NP_839946.1	pkXP_036267727.2	0.756	359	87	0	1	358	18	376	5.56e-181	567
NP_940819.1	pkXP_036297886.1	0.86	649	91	0	1	649	1	648	0.0	1061
NP_958505.1	pkXP_036298353.1	0.853	382	55	0	1	382	1	378	4.793e-211	655
XP_005245472.1	pkXP_045439230.1	0.882	340	40	0	1	339	1	340	2.8119999999999995e-206	639
XP_005259802.1	pkXP_045441823.1	0.73	1356	356	0	1	1321	1	1356	0.0	1956
XP_005259803.1	pkXP_045441823.1	0.73	1356	356	0	1	1321	1	1356	0.0	1956
XP_005268750.1	pkXP_036312249.1	0.881	363	43	0	1	359	1	363	2.572e-209	649
XP_005270514.1	pkXP_045440568.1	0.919	611	49	0	1	611	1	611	0.0	1120
XP_005272689.1	pkXP_036316352.1	0.777	475	106	0	5	479	39	513	3.3349999999999996e-229	713
XP_006719333.1	pkXP_036312249.1	0.881	363	43	0	1	359	1	363	2.572e-209	649
NP_001035249.1	phXP_045687853.1	0.921	433	34	0	1	433	48	478	1.538e-272	836
NP_001119808.1	phXP_045704047.1	0.923	656	50	0	1	655	1	656	0.0	1331
NP_001121180.1	phXP_045694446.1	0.531	1363	507	0	1	1363	1	1081	0.0	1058
NP_001121181.1	phXP_045694448.1	0.537	1311	458	0	1	1311	1	990	0.0	1056
NP_001121182.1	phXP_045694448.1	0.51	1270	485	0	1	1270	1	990	4.365e-296	947
NP_001126.3	phXP_045680994.1	0.628	2406	727	0	1	2406	1	1954	0.0	2702
NP_001129076.1	phXP_045695878.1	0.478	185	67	0	5	134	9	193	3.5829999999999997e-44	160
NP_001139726.1	phXP_045709349.1	0.839	503	81	0	10	510	6	508	2.5220000000000003e-270	834
NP_001139727.1	phXP_045709349.1	0.673	503	134	0	10	421	6	508	7.607e-201	628
NP_001157569.1	phXP_045704045.1	0.741	2409	621	0	1	2409	1	2399	0.0	3413
NP_001157570.1	phXP_045704045.1	0.37	2399	1034	0	1	1642	1	2399	0.0	1128
NP_001180264.1	phXP_045700883.1	0.847	236	35	0	1	236	23	249	3.5829999999999997e-125	400
NP_001186009.1	phXP_045712497.1	0.931	613	42	0	30	642	1	613	0.0	1136
NP_001186010.1	phXP_045712497.1	0.931	613	42	0	30	642	1	613	0.0	1136
NP_001186011.1	phXP_045712497.1	0.707	613	138	0	49	519	1	613	6.099e-259	801
NP_001191281.1	phXP_045687853.1	0.916	370	31	0	16	385	111	478	1.0769999999999999e-233	721
NP_001191282.1	phXP_045687854.1	0.924	316	24	0	1	316	119	434	4.668e-200	620
NP_001191283.1	phXP_045687854.1	0.918	344	28	0	1	344	91	434	7.906999999999999e-218	673
NP_001191284.1	phXP_045687854.1	0.921	317	25	0	24	340	118	434	1.4250000000000002e-199	620
NP_001191285.1	phXP_045687853.1	0.831	431	66	0	1	393	48	478	1.087e-239	739
NP_001191287.1	phXP_045687853.1	0.912	310	27	0	1	310	48	355	1.21e-194	604
NP_001230174.1	phXP_045714341.1	0.626	142	49	0	80	210	83	224	1.884e-55	197
NP_001231879.1	phXP_045697971.1	0.93	416	29	0	1	412	1	416	9.825e-263	807
NP_001238896.1	phXP_045687853.1	0.747	431	85	0	1	338	48	478	1.578e-201	625
NP_001258.2	phXP_045692821.1	0.96	356	14	0	4	359	6	361	1.161e-230	711
NP_001269297.1	phXP_045699390.1	0.658	785	245	0	1	716	1	785	9.483e-310	959
NP_001278789.1	phXP_045715350.1	0.878	4405	536	0	1	4392	1	4405	0.0	8104
NP_001554.2	phXP_045699390.1	0.733	794	209	0	1	794	1	785	0.0	1110
NP_001702.1	phXP_045701371.1	0.94	369	22	0	1	368	4	372	8.132e-236	726
NP_001875.1	phXP_045704023.1	0.951	354	17	0	1	354	1	354	2.1939999999999997e-239	736
NP_001911.1	phXP_045686444.1	0.889	361	40	0	1	359	1	361	6.469000000000001e-212	657
NP_002014.2	phXP_045697574.1	0.944	376	21	0	1	376	1	376	4.374e-242	745
NP_002336.1	phXP_045686496.1	0.879	339	41	0	1	338	1	339	2.689e-200	622
NP_002716.1	phXP_045697460.1	0.869	382	50	0	1	382	1	379	4.164e-216	670
NP_002718.2	phXP_045698017.1	0.603	154	57	0	5	158	4	147	6.491e-49	175
NP_002719.3	phXP_045714341.1	0.661	142	48	0	80	221	83	224	7.474e-61	213
NP_004376.2	phXP_045704045.1	0.526	3396	1137	0	1	3396	1	2399	0.0	3016
NP_004377.2	phXP_045709647.1	0.74	1359	343	0	1	1321	22	1380	0.0	1989
NP_004589.1	phXP_045685452.1	0.936	439	28	0	1	439	1	438	1.174e-289	885
NP_004941.2	phXP_045686549.1	0.913	322	28	0	1	322	1	320	5.894e-193	600
NP_005005.1	phXP_045700881.1	0.812	421	78	0	1	421	1	417	1.5989999999999999e-233	722
NP_005520.4	phXP_045715350.1	0.878	4405	536	0	1	4391	1	4405	0.0	8108
NP_005798.2	phXP_045694446.1	0.557	1404	478	0	1	1404	1	1081	0.0	1167
NP_006084.2	phXP_045714342.1	0.586	220	91	0	5	224	5	224	1.2809999999999999e-80	270
NP_008966.1	phXP_045686512.1	0.897	352	36	0	1	352	1	352	3.673e-216	668
NP_008967.1	phXP_045695878.1	0.661	185	61	0	5	184	9	193	3.1630000000000004e-79	264
NP_037359.3	phXP_045680994.1	0.636	2530	749	0	1	2530	1	2060	0.0	2891
NP_054776.1	phXP_045700884.1	0.872	298	38	0	1	298	1	297	5.515e-168	526
NP_055174.1	phXP_045697267.1	0.611	344	129	0	1	332	1	344	2.827e-111	364
NP_055582.1	phXP_045697971.1	0.93	416	29	0	1	412	1	416	9.825e-263	807
NP_057331.2	phXP_045707900.1	0.77	1257	285	0	1	1238	1	1257	0.0	1870
NP_058646.2	phXP_045687854.1	0.922	436	34	0	1	436	1	434	2.943e-274	841
NP_060150.4	phXP_045700882.1	0.875	377	46	0	1	377	23	390	2.648e-216	670
NP_068589.1	phXP_045673206.1	0.929	340	24	0	1	339	1	340	3.0919999999999997e-220	679
NP_068767.3	phXP_045673205.1	0.887	911	102	0	1	911	1	908	0.0	1621
NP_072089.1	phXP_045716387.1	0.836	466	76	0	14	479	168	633	1.617e-247	766
NP_075378.1	phXP_045709511.1	0.932	402	27	0	1	402	1	402	1.5860000000000002e-258	794
NP_079101.3	phXP_045709349.1	0.839	503	81	0	12	512	6	508	7.096e-270	833
NP_148935.1	phXP_045700884.1	0.872	298	38	0	1	298	1	297	5.515e-168	526
NP_598010.1	phXP_045686444.1	0.889	361	40	0	1	359	1	361	6.469000000000001e-212	657
NP_598011.1	phXP_045686444.1	0.602	361	99	0	1	250	1	361	6.2759999999999994e-127	405
NP_598012.1	phXP_045701371.1	0.551	156	68	0	61	212	216	371	7.034e-49	178
NP_598013.1	phXP_045700883.1	0.545	77	35	0	49	125	82	158	1.797e-21	96
