qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_001192230.1	raXP_016009331.2	0.901	1017	100	0	1	1017	1	1009	0.0	1921
NP_001193987.1	raXP_036073809.1	0.882	518	55	0	33	500	1	518	3.153e-296	908
NP_001193988.1	raXP_036073809.1	0.979	444	9	0	18	461	75	518	4.377e-292	894
NP_001229265.1	raXP_016022471.2	0.889	362	40	0	1	362	1	362	8.763e-204	633
NP_001229837.1	raXP_016012847.1	0.942	208	12	0	1	208	1	208	4.518e-137	435
NP_001229838.1	raXP_016012847.1	0.943	178	10	0	4	181	31	208	5.387e-119	381
NP_001229839.1	raXP_016012847.1	0.952	147	7	0	1	147	1	147	3.317e-95	311
NP_001238758.1	raXP_016016596.1	0.696	290	83	0	1	273	1	290	1.6630000000000002e-106	347
NP_001238759.1	raXP_016016595.1	0.739	288	74	0	43	327	30	317	8.739e-118	383
NP_001239536.1	raXP_036090727.1	0.964	930	33	0	27	947	1	930	0.0	1903
NP_001239537.1	raXP_036090726.1	0.85	956	125	0	1	836	1	956	0.0	1678
NP_001240764.1	raXP_016014225.1	0.953	277	13	0	1	277	1	277	1.691e-178	556
NP_001243028.1	raXP_016002993.1	0.863	227	30	0	3	229	28	244	1.117e-129	412
NP_001245139.1	raXP_016017104.1	0.809	357	67	0	1	353	1	357	8.04e-188	587
NP_001254824.1	raXP_016019852.2	0.871	442	57	0	1	441	1	442	4.392e-250	771
NP_001258875.1	raXP_036080835.1	0.921	1452	114	0	79	1530	1	1445	0.0	2871
NP_001258966.1	raXP_015999008.2	0.82	600	108	0	1	600	1	599	0.0	1039
NP_001258975.1	raXP_016001864.2	0.818	709	129	0	43	750	1	709	0.0	1209
NP_001264198.1	raXP_036076889.1	0.844	2921	455	0	5	2925	10	2928	0.0	5188
NP_001265571.1	raXP_036081421.1	0.963	470	17	0	1	470	1	470	0.0	1000
NP_001265841.1	raXP_036081815.1	0.671	694	203	0	1	617	48	741	5.02e-217	690
NP_001265842.1	raXP_036081810.1	0.65	824	225	0	1	643	48	871	1.396e-238	749
NP_001265843.1	raXP_036081809.1	0.674	834	228	0	1	700	48	881	3.562e-257	806
NP_001265844.1	raXP_036081809.1	0.675	834	237	0	1	730	48	881	3.2290000000000003e-265	831
NP_001265845.1	raXP_036081815.1	0.648	694	200	0	1	569	48	741	7.244e-195	623
NP_001265846.1	raXP_036081813.1	0.667	806	237	0	1	714	48	853	6.296e-248	780
NP_001269792.1	raXP_016020592.1	0.694	242	54	0	1	179	1	242	2.817e-107	344
NP_001271246.1	raXP_015980841.1	0.732	350	85	0	7	325	7	356	3.419e-173	543
NP_001271247.1	raXP_015980841.1	0.717	350	89	0	7	321	7	356	4.499000000000001e-168	528
NP_001273358.1	raXP_015982307.1	0.96	658	26	0	1	658	1	658	0.0	1375
NP_001273594.1	raXP_015978958.1	0.943	809	46	0	1	809	1	809	0.0	1553
NP_001273595.1	raXP_015978962.1	0.907	779	70	0	1	749	1	779	0.0	1423
NP_001273596.1	raXP_015978964.1	0.904	751	69	0	1	721	1	751	0.0	1367
NP_001275642.1	raXP_015993966.2	0.962	667	25	0	172	838	1	667	0.0	1471
NP_001275643.1	raXP_015993966.2	0.961	643	25	0	111	753	25	667	0.0	1420
NP_001276064.1	raXP_015976736.1	0.97	1526	46	0	1	1525	1	1526	0.0	3186
NP_001276065.1	raXP_015976737.1	0.97	1522	46	0	1	1521	1	1522	0.0	3177
NP_001277033.1	raXP_036081568.1	0.63	623	228	0	48	664	3	625	2.424e-257	809
NP_001278112.1	raXP_016016505.2	0.71	556	161	0	1	555	1	556	7.048e-238	743
NP_001384.1	raXP_015984320.2	0.787	699	145	0	1	699	1	681	0.0	1075
NP_001543.2	raXP_016006266.1	0.976	258	6	0	1	258	1	258	8.597e-179	555
NP_001544.1	raXP_016014225.1	0.95	282	14	0	1	282	1	282	3.559e-181	563
NP_001545.2	raXP_015983566.1	0.934	381	25	0	1	381	1	381	2.671e-254	780
NP_001892.1	raXP_036077668.1	0.934	349	23	0	1	349	1	348	1.209e-232	716
NP_001928.2	raXP_036090580.1	0.91	201	18	0	1	201	1	201	3.493e-135	426
NP_001987.2	raXP_015991193.2	0.868	681	89	0	8	683	3	683	0.0	1296
NP_001989.2	raXP_036075377.1	0.815	1184	218	0	1	1184	1	1182	0.0	2077
NP_001990.2	raXP_016014506.1	0.98	2912	58	0	1	2912	1	2912	0.0	6477
NP_002017.1	raXP_016005543.2	0.915	2383	200	0	1	2355	1	2383	0.0	4604
NP_002151.2	raXP_016007874.2	0.895	2201	231	0	1	2201	1	2201	0.0	4194
NP_002169.1	raXP_015998181.2	0.829	240	40	0	1	240	1	236	3.267e-125	400
NP_002281.3	raXP_015992465.2	0.908	1817	167	0	1	1816	1	1817	0.0	3355
NP_002282.2	raXP_015982323.2	0.936	1786	114	0	1	1786	1	1785	0.0	3555
NP_002283.3	raXP_016005367.2	0.913	1649	143	0	150	1798	1	1649	0.0	3178
NP_002284.3	raXP_016001055.2	0.933	1609	108	0	1	1609	1	1607	0.0	3133
NP_002370.1	raXP_036087034.1	0.95	467	23	0	30	496	56	522	4.645e-289	887
NP_002371.3	raXP_016013331.2	0.911	956	85	0	1	956	1	956	0.0	1835
NP_002372.1	raXP_016000237.2	0.857	483	68	0	8	486	3	485	1.8679999999999998e-278	856
NP_002394.1	raXP_036084995.1	0.956	183	8	0	1	183	1	183	1.695e-113	362
NP_002395.1	raXP_016000657.1	0.945	255	14	0	1	254	1	255	2.2170000000000002e-163	511
NP_002499.2	raXP_036091512.1	0.831	1247	210	0	1	1247	1	1246	0.0	2222
NP_002505.1	raXP_016012290.2	0.784	358	77	0	1	357	1	358	7.28e-198	616
NP_002584.2	raXP_015980203.1	0.858	465	63	0	1	448	1	465	2.059e-261	805
NP_003052.2	raXP_016019688.2	0.955	1534	69	0	1	1534	1	1534	0.0	3145
NP_003053.1	raXP_036080835.1	0.925	1445	108	0	79	1523	1	1445	0.0	2878
NP_003109.1	raXP_015974246.1	0.976	303	7	0	1	303	1	303	8.485e-206	636
NP_003237.2	raXP_016007670.2	0.97	1169	35	0	1	1169	1	1169	0.0	2479
NP_003238.2	raXP_036079569.1	0.847	1197	179	0	1	1170	11	1207	0.0	2225
NP_003239.2	raXP_015974400.1	0.929	870	62	0	92	961	1	870	0.0	1723
NP_003276.3	raXP_036090479.1	0.905	1356	129	0	1	1356	1	1356	0.0	2550
NP_003451.1	raXP_036081568.1	0.64	626	224	0	48	673	3	625	7.416e-264	828
NP_003471.1	raXP_015983527.1	0.803	173	33	0	1	173	1	170	2.4470000000000002e-85	281
NP_003564.2	raXP_016022293.2	0.918	1483	121	0	107	1587	70	1552	0.0	3026
NP_003604.3	raXP_015996527.2	0.903	1184	115	0	1	1184	10	1193	0.0	2271
NP_003871.1	raXP_036076920.1	0.872	354	44	0	1	354	1	346	5.138e-225	694
NP_003872.1	raXP_036085256.1	0.838	242	39	0	1	242	1	242	1.3380000000000002e-147	465
NP_003873.1	raXP_036088944.1	0.869	367	48	0	1	367	1	367	3.751e-235	724
NP_004077.1	raXP_015979105.1	0.951	554	27	0	1	550	1	554	0.0	1075
NP_004397.2	raXP_036081976.1	0.52	387	173	0	752	1112	70	456	4.291e-109	397
NP_004398.1	raXP_016016506.2	0.737	521	135	0	1	513	1	521	5.9e-187	593
NP_004416.2	raXP_015978251.2	0.676	574	175	0	1	540	1	574	1.255e-259	805
NP_004458.3	raXP_015985537.1	0.855	312	45	0	1	312	4	315	6.023e-185	576
NP_004675.3	raXP_016016545.2	0.721	664	179	0	1	664	1	642	7.4e-291	902
NP_004778.1	raXP_015976735.1	0.97	1530	46	0	1	1529	1	1530	0.0	3194
NP_004788.1	raXP_036075523.1	0.813	241	45	0	4	244	4	244	1.446e-131	418
NP_004813.2	raXP_016010155.1	1.0	604	0	0	1	604	1	604	0.0	1308
NP_004958.2	raXP_016016598.1	0.745	319	81	0	1	317	1	319	3.749e-117	381
NP_004961.1	raXP_015992086.2	0.795	605	124	0	1	605	1	604	4.36e-321	986
NP_005036.2	raXP_016001400.2	0.969	3460	107	0	1	3460	1	3460	0.0	7286
NP_005088.1	raXP_016019757.1	0.987	557	7	0	1	557	1	557	0.0	1154
NP_005132.2	raXP_015994124.1	0.843	485	75	0	15	491	1	485	7.65e-290	889
NP_005413.2	raXP_036076878.1	0.948	2155	112	0	1	2155	320	2469	0.0	4464
NP_005550.2	raXP_036085756.1	0.813	3058	571	0	18	3074	62	3119	0.0	5283
NP_005551.3	raXP_015987746.2	0.797	3683	747	0	14	3694	3	3685	0.0	6205
NP_005553.2	raXP_016001068.2	0.847	1193	182	0	1	1193	1	1191	0.0	2092
NP_005668.2	raXP_036074554.1	0.914	423	36	0	36	455	35	457	1.626e-259	799
NP_005702.3	raXP_015978632.2	0.964	480	17	0	1	480	1	480	0.0	1016
NP_005917.2	raXP_016000497.1	0.997	439	1	0	1	439	1	439	2.75e-259	798
NP_005918.1	raXP_016022471.2	0.889	362	40	0	1	362	1	362	8.763e-204	633
NP_005919.2	raXP_016007108.1	0.604	409	152	0	4	387	4	412	1.352e-161	513
NP_006050.3	raXP_015989332.2	0.818	1575	286	0	1	1575	1	1574	0.0	2678
NP_006099.2	raXP_015983676.2	0.98	807	16	0	1	807	120	926	0.0	1690
NP_006148.2	raXP_015993966.2	0.962	667	25	0	144	810	1	667	0.0	1471
NP_006150.1	raXP_016001936.1	0.984	816	13	0	1	816	1	816	0.0	1788
NP_006172.1	raXP_015991984.1	0.906	580	54	0	1	580	1	580	0.0	1123
NP_006298.1	raXP_016008483.1	0.941	464	27	0	1	464	1	461	2.0629999999999998e-299	915
NP_006320.2	raXP_016000932.1	0.972	442	12	0	7	448	20	461	1.802e-315	960
NP_006466.2	raXP_015978957.1	0.944	836	47	0	1	836	1	836	0.0	1599
NP_006476.2	raXP_015991193.2	0.867	565	74	0	8	567	3	567	0.0	1092
NP_006477.2	raXP_015991192.2	0.869	701	91	0	8	703	3	703	0.0	1341
NP_006478.2	raXP_015991193.2	0.869	564	73	0	8	566	3	566	0.0	1091
NP_006673.1	raXP_016001433.2	0.888	439	49	0	1	439	1	439	9.091e-268	822
NP_008977.1	raXP_015984543.1	0.902	1017	99	0	1	1016	1	1017	0.0	1791
NP_009043.1	raXP_036090727.1	0.973	930	25	0	27	956	1	930	0.0	1926
NP_009046.2	raXP_016006600.1	0.924	277	21	0	1	277	1	276	1.093e-181	565
NP_009086.4	raXP_016001965.1	0.764	369	86	0	1	369	50	413	5.6579999999999994e-188	588
NP_015568.2	raXP_016002024.2	0.486	528	259	0	589	1092	57	584	3.489e-147	524
NP_031377.2	raXP_016016594.2	0.764	1228	287	0	1	1228	1	1216	0.0	1834
NP_031382.2	raXP_015982455.2	0.818	850	148	0	1	815	1	850	0.0	1526
NP_031387.3	raXP_015976301.2	0.819	1406	249	0	1	1375	1	1406	0.0	2441
NP_036362.3	raXP_016001965.1	0.804	97	19	0	77	173	237	333	4.699e-49	177
NP_036425.1	raXP_036080089.1	0.871	1412	182	0	68	1479	77	1487	0.0	2613
NP_036577.1	raXP_016014828.1	0.846	331	50	0	1	331	1	328	3.306e-186	581
NP_037495.1	raXP_015981993.1	0.922	415	32	0	1	415	1	414	1.339e-263	809
NP_055023.2	raXP_016016504.2	0.686	897	264	0	1	897	1	842	4.1e-204	678
NP_055279.3	raXP_036074825.1	0.912	399	35	0	78	476	2	399	1.4649999999999998e-261	807
NP_055282.1	raXP_015986994.1	0.963	388	14	0	1	388	1	388	1.451e-266	820
NP_055437.2	raXP_036076892.1	0.809	415	79	0	1	415	1	415	6.036e-213	682
NP_055732.2	raXP_016015282.1	0.986	362	5	0	1	362	1	362	2.738e-253	781
NP_056234.2	raXP_036091604.1	0.575	2898	1201	0	1	2828	1	2898	0.0	3123
NP_056244.2	raXP_036074386.1	0.835	1115	176	0	8	1075	1	1115	0.0	1819
NP_056328.2	raXP_015976874.1	0.933	420	28	0	1	420	1	420	1.506e-278	852
NP_056331.2	raXP_016017104.1	0.809	357	67	0	1	353	1	357	8.04e-188	587
NP_057525.1	raXP_016012156.1	0.91	1036	93	0	1	1036	1	1036	0.0	2133
NP_057603.1	raXP_036083222.1	0.669	405	123	0	43	447	27	400	2.716e-161	515
NP_058634.4	raXP_015974979.1	0.975	443	11	0	1	443	1	443	1.608e-313	955
NP_059453.1	raXP_036084995.1	0.956	183	8	0	1	183	1	183	1.695e-113	362
NP_060029.1	raXP_015981867.1	0.758	323	77	0	1	323	1	320	2.272e-150	477
NP_060049.2	raXP_016002024.2	0.486	528	259	0	579	1082	57	584	3.391e-147	524
NP_060646.2	raXP_016010302.2	0.972	546	15	0	1	545	1	546	0.0	1089
NP_061486.2	raXP_016001068.2	0.845	1109	171	0	1	1109	1	1107	0.0	1944
NP_061978.6	raXP_036094243.1	0.744	4241	989	0	1	4241	1	3863	0.0	6462
NP_064588.1	raXP_016016505.2	0.673	556	171	0	1	524	1	556	1.2830000000000001e-216	679
NP_066548.2	raXP_015974849.1	0.949	1256	64	0	1	1256	1	1249	0.0	2619
NP_067009.1	raXP_036081568.1	0.391	305	180	0	184	488	320	615	3.1839999999999996e-53	203
NP_067052.2	raXP_036093143.1	0.914	628	54	0	1	628	1	627	0.0	1298
NP_068656.2	raXP_015994127.1	0.857	434	62	0	1	434	1	434	3.3899999999999998e-261	804
NP_068657.1	raXP_015994125.2	0.596	627	215	0	1	627	1	532	7.330999999999999e-206	655
NP_071376.1	raXP_036090496.1	0.643	1299	381	0	1	1299	1	1067	0.0	1655
NP_071420.1	raXP_015986762.1	0.96	434	17	0	1	434	1	434	2.975e-288	881
NP_071421.1	raXP_036079563.1	0.917	401	33	0	1	401	1	400	2.801e-254	784
NP_071425.3	raXP_016010790.2	0.388	90	54	0	28	117	34	123	2.002e-21	98
NP_071447.1	raXP_016005875.1	0.911	362	32	0	106	467	1	362	5.987e-238	738
NP_073155.2	raXP_036090834.1	0.647	450	146	0	1	415	1	450	1.617e-185	584
NP_073745.2	raXP_015999932.1	0.866	306	41	0	1	306	1	306	7.786999999999999e-169	537
NP_077300.3	raXP_015980841.1	0.783	350	75	0	7	353	7	356	1.7960000000000002e-192	600
NP_078850.3	raXP_016000291.2	0.798	570	115	0	1	568	1	570	4.816e-304	934
NP_079032.2	raXP_015998283.1	0.746	949	237	0	1	949	1	934	0.0	1327
NP_079093.2	raXP_036094399.1	0.951	748	37	0	271	1018	1	748	0.0	1558
NP_079350.5	raXP_016009905.2	0.894	4012	425	0	1	4012	1	4010	0.0	7618
NP_079534.2	raXP_036094122.1	0.724	597	163	0	240	829	68	664	1.559e-259	823
NP_085072.2	raXP_016013333.2	0.91	937	84	0	1	937	1	937	0.0	1801
NP_085080.1	raXP_036085248.1	0.862	583	74	0	1	540	1	583	0.0	997
NP_085095.1	raXP_036085248.1	0.799	583	100	0	1	499	1	583	4.7359999999999994e-291	893
NP_113649.1	raXP_016009170.1	0.966	500	17	0	1	500	1	500	0.0	1052
NP_113664.1	raXP_016021423.2	0.867	499	66	0	1	497	1	499	1.456e-312	955
NP_114141.2	raXP_036090408.1	0.903	5635	546	0	1	5635	1	5635	0.0	10724
NP_114437.2	raXP_016012425.2	0.782	1090	229	0	1	1053	1	1090	0.0	1677
NP_115823.3	raXP_016018520.2	0.835	2843	462	0	8	2809	1	2843	0.0	5481
NP_115859.2	raXP_036094253.1	0.879	672	81	0	1	672	2666	3336	0.0	1247
NP_115921.2	raXP_016008201.2	0.71	1885	537	0	10	1894	5	1858	0.0	2444
NP_115925.2	raXP_036094240.1	0.95	530	26	0	1	529	1	530	0.0	1124
NP_116173.2	raXP_016012600.1	0.962	211	8	0	1	211	1	211	1.8420000000000002e-143	454
NP_443078.1	raXP_036085300.1	0.865	765	103	0	1	765	1	765	0.0	1316
NP_443204.1	raXP_016000195.2	0.726	347	94	0	4	347	20	366	1.708e-159	505
NP_444506.2	raXP_016018002.2	0.826	693	116	0	1	693	1	668	0.0	1139
NP_473375.2	raXP_036091905.1	0.928	653	47	0	1	653	1	653	0.0	1392
NP_478129.1	raXP_016015255.2	0.957	329	14	0	1	329	1	329	2.0859999999999998e-218	674
NP_536799.1	raXP_036074554.1	0.913	427	37	0	22	445	31	457	9.127999999999999e-262	805
NP_536800.2	raXP_015995727.2	0.847	458	64	0	1	421	1	458	2.351e-253	780
NP_543028.1	raXP_036088944.1	0.664	367	94	0	1	280	1	367	7.142000000000001e-163	511
NP_597712.2	raXP_016019852.2	0.873	443	56	0	1	443	1	442	1.1e-251	776
NP_597725.1	raXP_016015527.1	0.935	685	44	0	1	685	1	685	0.0	1442
NP_612354.1	raXP_036075344.1	0.882	1255	146	0	1	1242	1	1255	0.0	2183
NP_612464.1	raXP_016002993.1	0.946	244	13	0	1	243	1	244	8.271e-153	479
NP_644807.1	raXP_015997092.1	0.965	548	19	0	1	548	1	548	0.0	1111
NP_644813.1	raXP_015988836.2	0.936	502	32	0	36	537	83	584	1.793e-321	983
NP_653252.3	raXP_036080089.1	0.606	1404	550	0	56	1452	77	1480	0.0	1762
NP_659428.2	raXP_015999008.2	0.82	600	108	0	69	668	1	599	0.0	1039
NP_659429.4	raXP_036080335.1	0.785	1246	267	0	1	1245	1	1246	0.0	1924
NP_665806.1	raXP_036088594.1	0.834	488	81	0	1	488	1	488	1.164e-291	894
NP_671736.2	raXP_015985537.1	0.855	312	45	0	1	312	4	315	6.023e-185	576
NP_689616.2	raXP_016009331.2	0.909	1009	92	0	1	1009	1	1009	0.0	1930
NP_689848.1	raXP_016012509.1	0.928	546	39	0	1	545	1	546	0.0	1101
NP_689931.2	raXP_015989668.2	0.818	954	171	0	1	954	1	943	0.0	1669
NP_694946.2	raXP_015981593.2	0.814	442	81	0	1	439	1	442	9.345e-249	767
NP_694953.2	raXP_015987808.2	0.892	1156	125	0	1	1154	1	1156	0.0	2176
NP_694957.3	raXP_016009193.1	0.897	264	27	0	1	264	1	264	1.6109999999999998e-175	546
NP_699197.3	raXP_015985496.2	0.862	3571	492	0	1	3571	1	3566	0.0	6874
NP_774959.1	raXP_016001401.2	0.969	3458	107	0	1	3458	1	3458	0.0	7282
NP_775733.3	raXP_015990262.2	0.764	1290	295	0	1	1251	16	1305	0.0	2109
NP_775886.3	raXP_036081847.1	0.708	1179	343	0	6	1184	8	1183	0.0	1696
NP_778226.1	raXP_036075440.1	0.949	415	21	0	17	431	1	415	1.329e-265	816
NP_848660.3	raXP_016020588.1	0.954	243	11	0	1	243	1	243	8.904e-167	520
NP_849144.2	raXP_016011935.2	0.783	2623	568	0	1	2623	1	2619	0.0	4073
NP_861454.2	raXP_016018160.2	0.884	551	64	0	1	551	1	551	9.081e-315	964
NP_872346.3	raXP_015979048.2	0.934	861	57	0	1	861	1	860	0.0	1647
NP_872621.1	raXP_015987206.2	0.843	204	30	0	1	204	1	191	1.19e-105	341
NP_872622.1	raXP_015987206.2	0.821	191	31	0	1	174	1	191	1.8319999999999998e-91	299
NP_877950.1	raXP_016009333.1	0.943	194	11	0	582	775	5	198	6.899e-111	383
NP_877953.1	raXP_016009333.1	0.98	152	3	0	1	152	47	198	2.024e-97	314
NP_937762.1	raXP_036085800.1	0.847	1380	211	0	1	1380	1	1379	0.0	2548
NP_937882.1	raXP_036076920.1	0.872	354	44	0	19	372	1	346	3.3640000000000003e-225	696
NP_938024.1	raXP_016016039.2	0.686	597	186	0	1	594	1	597	9.786000000000001e-290	895
NP_938057.1	raXP_036076892.1	0.809	415	79	0	1	415	1	415	1.4819999999999998e-219	682
NP_940857.2	raXP_036086615.1	0.751	5147	1206	0	1	5147	1	4844	0.0	8578
NP_940978.2	raXP_016000014.2	0.842	2033	320	0	10	2042	12	2039	0.0	3546
NP_954642.1	raXP_016021742.1	0.84	100	16	0	1	100	1	100	6.351999999999999e-47	166
NP_955381.2	raXP_036086824.1	0.761	841	186	0	1	779	1	841	0.0	1417
NP_963840.2	raXP_036076988.1	0.913	372	32	0	1	372	1	372	3.296e-237	735
NP_963845.1	raXP_015993965.2	0.956	763	34	0	1	763	1	763	0.0	1637
NP_963846.1	raXP_015985537.1	0.855	312	45	0	1	312	4	315	6.023e-185	576
NP_963847.1	raXP_015985537.1	0.855	312	45	0	1	312	4	315	6.023e-185	576
NP_996826.2	raXP_036080099.1	0.924	1721	130	0	1	1721	1	1718	0.0	3478
NP_997224.2	raXP_015974472.2	0.706	637	182	0	1	637	51	670	2.303e-300	928
NP_997639.1	raXP_036091905.1	0.927	2176	159	0	1	2176	1	2173	0.0	4271
NP_997641.1	raXP_036091901.1	0.923	2296	176	0	1	2296	1	2293	0.0	4497
NP_997643.1	raXP_036091899.1	0.915	2358	198	0	1	2330	1	2358	0.0	4555
NP_997647.1	raXP_036091895.1	0.928	2477	178	0	1	2477	1	2474	0.0	4857
XP_005244806.1	raXP_016000013.2	0.842	2037	321	0	10	2046	12	2043	0.0	3555
XP_005246457.1	raXP_036091895.1	0.918	2474	200	0	1	2446	1	2474	0.0	4778
XP_005246463.1	raXP_016005543.2	0.925	2386	179	0	1	2386	1	2383	0.0	4674
XP_005246470.1	raXP_036091903.1	0.929	2267	161	0	1	2267	1	2264	0.0	4445
XP_005246472.1	raXP_036091901.1	0.912	2293	199	0	1	2265	1	2293	0.0	4418
XP_005246474.1	raXP_036091902.1	0.911	2268	199	0	1	2240	1	2268	0.0	4370
XP_005247166.1	raXP_036075764.1	0.775	477	107	0	1	477	1	475	1.816e-231	720
XP_005247167.1	raXP_036075440.1	0.949	415	21	0	1	415	1	415	2.23e-265	814
XP_005247340.1	raXP_016000199.2	0.723	1770	437	0	8	1777	1	1578	0.0	2337
XP_005247434.1	raXP_016011935.2	0.783	2623	568	0	1	2623	1	2619	0.0	4073
XP_005250289.1	raXP_015982455.2	0.818	850	148	0	1	815	1	850	0.0	1526
XP_005250963.1	raXP_016020588.1	0.954	243	11	0	1	243	1	243	8.904e-167	520
XP_005252029.1	raXP_016007883.2	0.891	2110	230	0	1	2110	1	2110	0.0	4012
XP_005252031.1	raXP_016007924.2	0.75	1928	414	0	1	1655	1	1928	0.0	3011
XP_005252032.1	raXP_016007924.2	0.731	1928	420	0	1	1564	1	1928	0.0	2906
XP_005253542.1	raXP_015983528.1	0.828	163	27	0	1	163	1	160	3.275e-83	274
XP_005256247.1	raXP_016021423.2	0.867	499	66	0	1	497	1	499	1.456e-312	955
XP_005260654.1	raXP_036085248.1	0.9	583	58	0	1	581	1	583	0.0	1071
XP_005260660.1	raXP_036085256.1	0.838	242	39	0	1	242	1	242	1.3380000000000002e-147	465
XP_005261214.1	raXP_015999008.2	0.806	517	100	0	1	517	1	516	2.4569999999999997e-286	881
XP_005261385.1	raXP_036077154.1	0.841	461	71	0	1	445	1	461	6.549e-249	768
XP_005261795.1	raXP_015980841.1	0.798	333	67	0	7	337	7	339	1.293e-189	593
XP_005262178.1	raXP_015986994.1	0.963	388	14	0	1	388	1	388	1.451e-266	820
XP_005263954.1	raXP_036080335.1	0.784	1252	270	0	1	1252	1	1250	0.0	1928
XP_005265184.1	raXP_016005367.2	0.913	1649	143	0	150	1798	1	1649	0.0	3178
XP_005266288.1	raXP_015978959.1	0.943	808	46	0	1	808	1	808	0.0	1543
XP_005267252.1	raXP_036076923.1	0.862	204	27	0	34	237	18	213	4.0060000000000005e-122	391
XP_005268962.1	raXP_016001936.1	0.984	816	13	0	1	816	1	816	0.0	1788
XP_005270164.1	raXP_016015255.2	0.957	329	14	0	1	329	1	329	2.0859999999999998e-218	674
XP_005270329.1	raXP_016019757.1	0.989	279	3	0	1	279	1	279	4.134e-188	584
XP_005273181.1	raXP_016014055.2	0.857	1172	167	0	1	1172	1	1171	0.0	2074
XP_006710519.1	raXP_016015282.1	0.986	362	5	0	1	362	1	362	2.738e-253	781
XP_006710646.1	raXP_016012847.1	0.942	208	12	0	1	208	1	208	4.518e-137	435
XP_006710696.1	raXP_016000013.2	0.839	2045	327	0	10	2054	12	2043	0.0	3546
XP_006712468.1	raXP_015999699.2	0.81	1304	241	0	1	1304	1	1267	0.0	2291
XP_006712469.1	raXP_015999699.2	0.819	1272	223	0	1	1272	1	1234	0.0	2271
XP_006713391.1	raXP_015976874.1	0.894	361	38	0	1	361	1	361	4.305999999999999e-233	721
XP_006713660.1	raXP_016011935.2	0.783	2623	568	0	1	2623	1	2619	0.0	4073
XP_006713663.1	raXP_016011935.2	0.887	602	68	0	1	602	2018	2619	0.0	1131
XP_006713881.1	raXP_036075344.1	0.87	1036	133	0	1	1024	220	1255	0.0	1766
XP_006713882.1	raXP_036075344.1	0.882	1255	146	0	1	1242	1	1255	0.0	2183
XP_006714341.1	raXP_016016505.2	0.71	556	161	0	1	555	1	556	7.048e-238	743
XP_006717161.1	raXP_016007916.2	0.894	2019	214	0	1	2019	1	2019	0.0	3852
XP_006717163.1	raXP_016007924.2	0.891	1928	210	0	1	1928	1	1928	0.0	3697
XP_006720136.1	raXP_015979105.1	0.951	554	27	0	1	550	1	554	0.0	1075
XP_006720545.1	raXP_016018160.2	0.89	427	47	0	1	427	125	551	8.983e-251	773
XP_006720546.1	raXP_016018160.2	0.89	427	47	0	1	427	125	551	8.983e-251	773
XP_006720755.1	raXP_036094399.1	0.951	748	37	0	271	1018	1	748	0.0	1558
XP_006720772.1	raXP_036073809.1	0.979	439	9	0	1	439	80	518	3.022e-289	884
XP_006720773.1	raXP_036073809.1	0.979	439	9	0	1	439	80	518	3.022e-289	884
XP_006720774.1	raXP_036073809.1	0.979	439	9	0	1	439	80	518	3.022e-289	884
XP_006721658.1	raXP_016010155.1	1.0	604	0	0	1	604	1	604	0.0	1308
XP_006723074.1	raXP_036088594.1	0.834	488	81	0	1	488	1	488	1.164e-291	894
NP_000086.2	pvXP_011365053.1	0.916	757	63	0	1	757	1	756	0.0	1473
NP_000129.3	pvXP_023383484.1	0.906	2973	270	0	1	2871	1	2973	0.0	6049
NP_000207.2	pvXP_011382953.1	0.83	513	87	0	67	579	18	530	5.6929999999999994e-297	920
NP_000218.2	pvXP_023386575.1	0.812	1723	323	0	1	1723	11	1730	0.0	2803
NP_000219.2	pvXP_023393735.1	0.754	1247	288	0	1	1172	1	1247	0.0	1886
NP_000349.1	pvXP_023387779.1	0.805	683	119	0	1	683	1	611	0.0	1052
NP_000417.2	pvXP_023385604.1	0.88	3083	358	0	39	3121	10	2996	0.0	5692
NP_000419.1	pvXP_011369172.1	0.86	1821	254	0	1	1821	1	1818	0.0	3433
NP_000492.2	pvXP_023393262.1	0.645	747	252	0	1	710	1	747	1.65e-226	719
NP_000499.1	pvXP_011358657.1	0.673	866	257	0	1	866	1	787	0.0	1108
NP_000500.2	pvXP_011358615.1	0.869	437	57	0	1	437	1	437	1.4109999999999999e-266	819
NP_000543.2	pvXP_023389702.1	0.812	2813	512	0	1	2813	1	2724	0.0	4905
NP_000573.1	pvXP_011354612.1	0.719	317	84	0	1	300	1	317	5.988e-126	405
NP_000587.1	pvXP_011385982.2	0.506	79	38	0	29	105	79	157	3.505e-15	81
NP_000588.2	pvXP_011356930.1	0.801	322	59	0	1	322	1	298	1.187e-164	518
NP_000589.2	pvXP_011385982.2	0.757	132	31	0	2	131	42	173	1.4140000000000001e-58	210
NP_000590.1	pvXP_011356929.1	0.973	269	7	0	4	272	3	271	4.4129999999999996e-175	545
NP_000618.3	pvXP_011370400.1	0.939	1395	85	0	1	1395	1	1393	0.0	2927
NP_000629.3	pvXP_011358379.1	0.758	476	112	0	1	476	1	463	3.817e-238	739
NP_000811.1	pvXP_023378673.1	0.675	766	209	0	32	676	1	766	0.0	1039
NP_000891.2	pvXP_011374273.1	0.848	99	15	0	1	99	1	99	4.66e-49	172
NP_001004019.1	pvXP_023388941.1	0.823	1231	217	0	1	1231	1	1229	0.0	2180
