qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_110447.2	pvXP_023376129.1	0.903	957	93	0	1	957	1	957	0.0	1747
NP_115907.2	pvXP_023387182.1	0.817	624	108	0	1	624	1	589	6.376999999999999e-299	924
NP_116277.2	pvXP_023386810.1	0.826	1839	310	0	22	1860	12	1794	0.0	2880
NP_149162.2	pvXP_023391169.1	0.925	1469	106	0	1	1418	1	1469	0.0	2589
NP_203699.1	pvXP_011372618.1	0.948	367	19	0	1325	1691	1	367	2.3559999999999996e-215	725
NP_378667.1	pvXP_023389915.1	0.768	1690	368	0	1	1690	1	1586	0.0	2483
NP_476505.3	pvXP_023382380.1	0.844	1003	156	0	31	1030	437	1439	0.0	1690
NP_476506.3	pvXP_023382380.1	0.847	1212	185	0	23	1231	228	1439	0.0	2038
NP_476507.3	pvXP_023382380.1	0.697	1648	446	0	31	1503	437	2084	0.0	2226
NP_476508.2	pvXP_023382380.1	0.809	1882	354	0	23	1904	228	2084	0.0	3014
NP_478054.2	pvXP_011385878.1	0.982	226	4	0	595	820	1	226	6.327e-136	462
NP_478055.2	pvXP_011385878.1	0.973	230	6	0	595	824	1	230	1.499e-138	467
NP_511040.2	pvXP_023386970.1	0.935	654	42	0	24	677	261	914	0.0	1198
NP_542196.2	pvXP_011366519.1	0.947	1818	96	0	1	1818	1	1806	0.0	3360
NP_542197.3	pvXP_011366519.1	0.91	1806	152	0	1	1690	1	1806	0.0	3179
NP_542376.2	pvXP_023380870.1	0.878	1876	221	0	21	1896	1101	2916	0.0	3328
NP_542410.2	pvXP_011371735.1	0.963	1629	60	0	1	1629	1	1629	0.0	3047
NP_542411.2	pvXP_011371733.1	0.955	1736	78	0	1	1736	1	1736	0.0	3224
NP_542412.2	pvXP_011371734.1	0.96	1650	66	0	1	1650	1	1650	0.0	3073
NP_542988.3	pvXP_011370487.1	0.688	555	162	0	125	645	153	707	1.6080000000000003e-209	665
NP_542990.3	pvXP_011370487.1	0.688	555	163	0	163	686	153	707	3.2850000000000004e-209	666
NP_542991.3	pvXP_011370487.1	0.695	555	162	0	163	695	153	707	4.2850000000000005e-211	672
NP_542992.3	pvXP_011370487.1	0.653	555	175	0	163	668	153	707	1.9730000000000003e-191	614
NP_542995.3	pvXP_011370487.1	0.602	555	189	0	134	610	153	707	2.8599999999999998e-167	541
NP_569712.2	pvXP_023379523.1	0.648	1062	372	0	24	1080	150	1211	0.0	1286
NP_597714.2	pvXP_011369883.1	0.873	439	55	0	1	439	1	438	2.094e-237	735
NP_690848.1	pvXP_011371702.1	0.766	1380	304	0	1	1380	10	1310	0.0	1978
NP_690850.2	pvXP_023383899.1	0.856	1714	246	0	1	1714	1	1708	0.0	2886
NP_694996.5	pvXP_011383332.1	0.791	2525	528	0	1	2525	1	2525	0.0	4012
NP_775736.2	pvXP_011360460.1	0.825	540	86	0	1	540	1	495	8.4e-256	794
NP_942014.1	pvXP_023387182.1	0.814	615	108	0	1	615	1	580	2.5519999999999998e-291	902
XP_005246122.1	pvXP_023382380.1	0.728	2084	519	0	1	1910	1	2084	0.0	2959
XP_005246338.1	pvXP_023388706.1	0.779	1687	370	0	4	1690	1	1677	0.0	2468
XP_005247178.1	pvXP_011353063.1	0.839	2259	363	0	2	2260	3	2260	0.0	3802
XP_005250867.1	pvXP_011371702.1	0.777	1360	290	0	1	1360	10	1310	0.0	1987
XP_005251116.1	pvXP_023386754.1	0.837	1769	273	0	1	1769	1	1673	0.0	2933
XP_005270535.1	pvXP_023385139.1	0.962	638	24	0	66	703	1	638	0.0	1199
XP_005270536.1	pvXP_023385139.1	0.962	638	24	0	1	638	1	638	0.0	1198
XP_006710428.1	pvXP_011376275.1	0.931	687	47	0	3	689	2	688	0.0	1226
XP_006715395.1	pvXP_011363082.1	0.911	680	60	0	1	680	1	680	0.0	1195
XP_006715396.1	pvXP_011363082.1	0.911	680	60	0	1	680	1	680	0.0	1195
XP_006716576.1	pvXP_011371702.1	0.603	1301	426	0	1	1073	10	1310	0.0	1397
XP_006716714.1	pvXP_023386754.1	0.838	1796	275	0	1	1796	1	1700	0.0	2985
XP_006724679.1	pvXP_011372618.1	0.948	367	19	0	1325	1691	1	367	2.3559999999999996e-215	725
NP_000079.2	pgXP_039702233.1	0.961	1464	57	0	1	1464	1	1459	0.0	2666
NP_000080.2	pgXP_039734009.1	0.934	1366	90	0	1	1366	1	1366	0.0	2438
NP_000081.1	pgXP_039700152.1	0.916	1468	123	0	1	1466	1	1468	0.0	2548
NP_000082.2	pgXP_039711718.1	0.825	1672	292	0	1	1670	1	1672	0.0	2708
NP_000083.3	pgXP_039711715.1	0.833	1684	281	0	8	1690	3	1686	0.0	2715
NP_000084.3	pgXP_039723541.1	0.794	1838	364	0	1	1838	1	1770	0.0	2753
NP_000085.1	pgXP_039692746.1	0.835	2943	467	0	1	2943	1	2831	0.0	4657
NP_000384.2	pgXP_039700155.1	0.974	1453	38	0	47	1499	1	1453	0.0	2771
NP_000484.2	pgXP_039726689.1	0.911	680	60	0	1	680	1	680	0.0	1195
NP_000485.3	pgXP_039727214.1	0.837	1522	244	0	1	1497	1	1522	0.0	2349
NP_000486.1	pgXP_039735637.1	0.885	1685	184	0	1	1685	1	1599	0.0	2859
NP_001032852.2	pgXP_039733959.1	0.846	1148	173	0	1	1125	1	1148	0.0	1892
NP_001096078.1	pgXP_039693043.1	0.839	2259	363	0	2	2260	3	2260	0.0	3801
NP_001123575.1	pgXP_039727936.1	0.849	704	99	0	1	704	1	654	0.0	1091
NP_001177638.1	pgXP_039725532.1	0.953	1806	83	0	1	1767	1	1806	0.0	3366
NP_001243003.1	pgXP_039704626.1	0.943	618	35	0	1	618	1	618	0.0	1119
NP_001265227.1	pgXP_039693038.1	0.786	2612	559	0	1	2612	1	2612	0.0	4129
NP_001265492.1	pgXP_039704955.1	0.916	441	37	0	1	441	1	438	1.486e-255	787
NP_001274688.1	pgXP_039735686.1	0.771	1666	377	0	1	1666	1	1648	0.0	2490
NP_001274689.1	pgXP_039735686.1	0.777	1648	364	0	1	1633	1	1648	0.0	2454
NP_001835.3	pgXP_039738130.1	0.981	1487	28	0	1	1487	1	1487	0.0	2811
NP_001836.2	pgXP_039722215.1	0.905	1669	158	0	1	1669	1	1669	0.0	2997
NP_001837.2	pgXP_039722214.1	0.853	1712	252	0	1	1712	1	1712	0.0	2916
NP_001838.2	pgXP_039735686.1	0.783	1687	357	0	5	1691	4	1648	0.0	2539
NP_001839.2	pgXP_039735701.1	0.895	1026	107	0	1	1026	1	1024	0.0	1854
NP_001840.3	pgXP_039735734.1	0.871	1019	130	0	1	1019	1	1006	0.0	1774
NP_001841.2	pgXP_039712880.1	0.934	744	49	0	1	744	1	743	0.0	1367
NP_001842.3	pgXP_039709047.1	0.932	654	44	0	267	920	26	679	0.0	1193
NP_001843.1	pgXP_039732588.1	0.915	687	58	0	3	689	2	688	0.0	1195
NP_001844.3	pgXP_039720848.1	0.788	774	143	0	8	684	4	777	0.0	1094
NP_001845.3	pgXP_039725532.1	0.972	1806	51	0	1	1806	1	1806	0.0	3452
NP_001846.3	pgXP_039711979.1	0.792	1388	286	0	1	1388	1	1376	0.0	2134
NP_001847.3	pgXP_039692796.1	0.893	1601	169	0	25	1604	39	1639	0.0	2829
NP_001849.2	pgXP_039709001.1	0.885	1141	131	0	1	1141	1	1140	0.0	2023
NP_004360.2	pgXP_039717484.1	0.829	3197	543	0	1	3177	100	3296	0.0	5239
NP_004361.3	pgXP_039709191.1	0.955	1878	84	0	1185	3060	21	1898	0.0	3651
NP_005193.1	pgXP_039706963.1	0.947	704	37	0	3	703	3	706	0.0	1298
NP_056534.2	pgXP_039729194.1	0.879	1746	211	0	1	1745	1	1746	0.0	2960
NP_065084.2	pgXP_039712880.1	0.934	744	49	0	1	744	1	743	0.0	1367
NP_065933.2	pgXP_039720726.1	0.726	1326	348	0	1	1272	1	1326	0.0	1859
NP_066933.1	pgXP_039709979.1	0.918	1770	145	0	1	1769	1	1770	0.0	3292
NP_085059.2	pgXP_039735690.1	0.767	1066	240	0	451	1516	4	1033	0.0	1567
NP_110447.2	pgXP_039708867.1	0.904	957	92	0	1	957	1	957	0.0	1748
NP_115907.2	pgXP_039704627.1	0.92	615	48	0	1	615	1	600	0.0	1078
NP_116277.2	pgXP_039722745.1	0.884	1860	214	0	1	1860	1	1847	0.0	3170
NP_149162.2	pgXP_039738131.1	0.983	1418	24	0	1	1418	1	1418	0.0	2666
NP_203699.1	pgXP_039735633.1	0.885	1691	184	0	1	1691	1	1605	0.0	2872
NP_378667.1	pgXP_039735686.1	0.784	1690	356	0	1	1690	1	1648	0.0	2546
NP_476505.3	pgXP_039717484.1	0.844	1003	156	0	31	1030	536	1538	0.0	1690
NP_476506.3	pgXP_039717484.1	0.848	1212	184	0	23	1231	327	1538	0.0	2039
NP_476507.3	pgXP_039717484.1	0.762	2761	604	0	31	2570	536	3296	0.0	4067
NP_476508.2	pgXP_039717484.1	0.828	2970	507	0	23	2971	327	3296	0.0	4855
NP_478054.2	pgXP_039735734.1	0.883	821	94	0	1	821	1	808	0.0	1442
NP_478055.2	pgXP_039735734.1	0.883	822	95	0	1	822	1	809	0.0	1443
NP_511040.2	pgXP_039709047.1	0.926	679	50	0	1	677	1	679	0.0	1229
NP_542196.2	pgXP_039725532.1	0.947	1818	96	0	1	1818	1	1806	0.0	3359
NP_542197.3	pgXP_039725532.1	0.911	1806	150	0	1	1690	1	1806	0.0	3178
NP_542376.2	pgXP_039709191.1	0.955	1898	85	0	1	1896	1	1898	0.0	3681
NP_542410.2	pgXP_039712154.1	0.963	1629	60	0	1	1629	1	1629	0.0	3047
NP_542411.2	pgXP_039712149.1	0.955	1736	78	0	1	1736	1	1736	0.0	3224
NP_542412.2	pgXP_039712154.1	0.95	1650	81	0	1	1650	1	1629	0.0	3035
NP_542988.3	pgXP_039727936.1	0.846	654	97	0	1	632	1	654	0.0	1032
NP_542990.3	pgXP_039727936.1	0.888	673	73	0	1	673	1	654	0.0	1114
NP_542991.3	pgXP_039727936.1	0.844	682	102	0	1	682	1	654	0.0	1053
NP_542992.3	pgXP_039727936.1	0.841	655	104	0	1	655	1	654	0.0	1034
NP_542995.3	pgXP_039727936.1	0.853	633	88	0	1	602	1	633	2.5e-323	992
NP_569712.2	pgXP_039735690.1	0.767	1066	240	0	271	1336	4	1033	0.0	1567
NP_597714.2	pgXP_039704956.1	0.915	439	37	0	1	439	1	436	4.3319999999999995e-254	783
NP_690848.1	pgXP_039702145.1	0.827	1626	271	0	1	1626	10	1574	0.0	2562
NP_690850.2	pgXP_039694664.1	0.862	1714	236	0	1	1714	1	1708	0.0	2910
NP_694996.5	pgXP_039693038.1	0.791	2525	528	0	1	2525	1	2525	0.0	4011
NP_775736.2	pgXP_039736086.1	0.842	540	79	0	1	540	1	504	2.0730000000000002e-264	818
NP_942014.1	pgXP_039704627.1	0.905	654	61	0	1	654	1	642	0.0	1134
XP_005246122.1	pgXP_039717484.1	0.773	3197	676	0	1	2977	100	3296	0.0	4800
XP_005246338.1	pgXP_039711715.1	0.833	1684	281	0	8	1690	3	1686	0.0	2715
XP_005247178.1	pgXP_039693043.1	0.839	2259	363	0	2	2260	3	2260	0.0	3801
XP_005250867.1	pgXP_039702145.1	0.837	1606	255	0	1	1606	10	1574	0.0	2571
XP_005251116.1	pgXP_039709979.1	0.918	1781	146	0	1	1780	1	1781	0.0	3316
XP_005270535.1	pgXP_039706963.1	0.947	704	37	0	3	703	3	706	0.0	1298
XP_005270536.1	pgXP_039706963.1	0.96	638	25	0	1	638	69	706	0.0	1195
XP_006710428.1	pgXP_039732588.1	0.915	687	58	0	3	689	2	688	0.0	1195
XP_006715395.1	pgXP_039726689.1	0.911	680	60	0	1	680	1	680	0.0	1195
XP_006715396.1	pgXP_039726689.1	0.911	680	60	0	1	680	1	680	0.0	1195
XP_006716576.1	pgXP_039702145.1	0.687	1565	413	0	1	1319	10	1574	0.0	1979
XP_006716714.1	pgXP_039709979.1	0.918	1770	145	0	1	1769	1	1770	0.0	3292
XP_006724679.1	pgXP_039735633.1	0.885	1691	184	0	1	1691	1	1605	0.0	2872
NP_000079.2	paXP_006924855.1	0.961	1464	57	0	1	1464	1	1459	0.0	2666
NP_000080.2	paXP_024902712.1	0.926	1366	101	0	1	1366	1	1366	0.0	2410
NP_000081.1	paXP_006921338.1	0.911	1467	130	0	1	1466	1	1467	0.0	2526
NP_000082.2	paXP_015440871.1	0.82	1654	297	0	17	1670	123	1772	0.0	2666
NP_000083.3	paXP_006906843.1	0.825	1687	293	0	4	1690	1	1673	0.0	2695
NP_000084.3	paXP_024906958.1	0.931	1807	125	0	32	1838	73	1878	0.0	3290
NP_000085.1	paXP_006909120.1	0.873	2943	373	0	1	2943	1	2936	0.0	4926
NP_000384.2	paXP_024895205.1	0.975	1453	36	0	47	1499	1	1453	0.0	2772
NP_000484.2	paXP_006926161.1	0.911	680	60	0	1	680	1	680	0.0	1195
NP_000485.3	paXP_015451810.1	0.852	1497	221	0	1	1497	1	1495	0.0	2368
NP_000486.1	paXP_015447137.1	0.934	1685	111	0	1	1685	1	1685	0.0	3046
NP_001032852.2	paXP_024902704.1	0.858	1127	160	0	1	1125	1	1127	0.0	1896
NP_001096078.1	paXP_006907354.1	0.839	2259	363	0	2	2260	3	2260	0.0	3797
NP_001123575.1	paXP_015447666.1	0.857	740	100	0	18	717	16	755	0.0	1180
NP_001177638.1	paXP_006919634.1	0.954	1806	81	0	1	1767	1	1806	0.0	3373
NP_001243003.1	paXP_015450366.1	0.945	627	34	0	1	627	1	627	0.0	1140
NP_001265227.1	paXP_006907315.1	0.786	2612	559	0	1	2612	1	2612	0.0	4119
NP_001265492.1	paXP_006918644.1	0.897	311	32	0	131	441	1	308	4.8760000000000004e-160	511
NP_001274688.1	paXP_015447141.1	0.805	1687	325	0	1	1666	1	1687	0.0	2629
NP_001274689.1	paXP_015447141.1	0.787	1687	348	0	1	1633	1	1687	0.0	2551
NP_001835.3	paXP_006916906.1	0.981	1487	28	0	1	1487	1	1487	0.0	2810
NP_001836.2	paXP_015442817.1	0.886	1620	184	0	53	1669	9	1628	0.0	2829
NP_001837.2	paXP_024900748.1	0.774	1712	385	0	1	1712	1	1704	0.0	2642
NP_001838.2	paXP_015447141.1	0.817	1687	308	0	5	1691	4	1687	0.0	2677
NP_001839.2	paXP_024896084.1	0.803	881	162	0	1	821	1	881	0.0	1391
NP_001840.3	paXP_015453119.1	0.889	1019	112	0	1	1019	1	1009	0.0	1821
NP_001841.2	paXP_015448515.1	0.934	744	49	0	1	744	1	743	0.0	1367
NP_001842.3	paXP_006926467.1	0.921	920	73	0	1	920	1	920	0.0	1697
NP_001843.1	paXP_006904035.1	0.931	687	47	0	3	689	2	688	0.0	1229
NP_001844.3	paXP_024895640.1	0.912	586	51	0	103	684	7	592	0.0	1019
NP_001845.3	paXP_006919634.1	0.974	1806	47	0	1	1806	1	1806	0.0	3459
NP_001846.3	paXP_006911651.1	0.791	1388	287	0	1	1388	1	1376	0.0	2131
NP_001847.3	paXP_024897224.1	0.892	1625	173	0	1	1604	14	1638	0.0	2869
NP_001849.2	paXP_006926878.1	0.888	1141	128	0	1	1141	1	1140	0.0	2030
NP_004360.2	paXP_024901192.1	0.832	3168	531	0	1	3163	1	3168	0.0	5242
NP_004361.3	paXP_024898664.1	0.954	1878	86	0	1185	3060	21	1898	0.0	3652
NP_005193.1	paXP_024897190.1	0.946	704	38	0	3	703	3	706	0.0	1298
NP_056534.2	paXP_006905960.1	0.88	1745	209	0	1	1745	1	1745	0.0	2963
NP_065084.2	paXP_015448515.1	0.934	744	49	0	1	744	1	743	0.0	1367
NP_065933.2	paXP_015452437.1	0.746	1127	281	0	166	1272	2	1128	0.0	1657
NP_066933.1	paXP_015448438.1	0.912	1796	157	0	1	1796	1	1789	0.0	3306
NP_085059.2	paXP_024896083.1	0.707	1350	381	0	216	1516	30	1379	0.0	1836
NP_110447.2	paXP_024898589.1	0.904	957	92	0	1	957	1	957	0.0	1748
NP_115907.2	paXP_006918973.1	0.944	615	34	0	1	615	1	615	0.0	1113
NP_116277.2	paXP_015448840.1	0.885	1839	210	0	22	1860	12	1835	0.0	3148
NP_149162.2	paXP_024906074.1	0.983	1418	24	0	1	1418	1	1418	0.0	2665
NP_203699.1	paXP_015447134.1	0.934	1691	112	0	1	1691	1	1691	0.0	3058
NP_378667.1	paXP_015447141.1	0.817	1690	309	0	1	1690	1	1687	0.0	2685
NP_476505.3	paXP_024901192.1	0.826	1000	174	0	31	1030	437	1436	0.0	1648
NP_476506.3	paXP_024901192.1	0.833	1209	202	0	23	1231	228	1436	0.0	1998
NP_476507.3	paXP_024901192.1	0.766	2732	591	0	31	2556	437	3168	0.0	4073
NP_476508.2	paXP_024901192.1	0.832	2941	493	0	23	2957	228	3168	0.0	4860
NP_478054.2	paXP_015453119.1	0.904	821	78	0	1	821	1	811	0.0	1489
NP_478055.2	paXP_015453119.1	0.905	822	77	0	1	822	1	812	0.0	1491
NP_511040.2	paXP_006926467.1	0.935	654	42	0	24	677	267	920	0.0	1195
NP_542196.2	paXP_006919634.1	0.948	1818	94	0	1	1818	1	1806	0.0	3366
NP_542197.3	paXP_015450902.1	0.975	1690	42	0	1	1690	1	1690	0.0	3235
NP_542376.2	paXP_024898664.1	0.954	1898	87	0	1	1896	1	1898	0.0	3682
NP_542410.2	paXP_006907458.1	0.963	1629	60	0	1	1629	1	1629	0.0	3048
NP_542411.2	paXP_006907456.1	0.955	1736	78	0	1	1736	1	1736	0.0	3225
NP_542412.2	paXP_006907457.1	0.96	1650	66	0	1	1650	1	1650	0.0	3073
NP_542988.3	paXP_015447666.1	0.773	740	142	0	18	645	16	755	0.0	1038
NP_542990.3	paXP_015447666.1	0.822	740	119	0	18	686	16	755	0.0	1121
NP_542991.3	paXP_015447666.1	0.827	740	117	0	18	695	16	755	0.0	1127
NP_542992.3	paXP_015447666.1	0.795	740	133	0	18	668	16	755	0.0	1072
NP_542995.3	paXP_015447666.1	0.719	740	166	0	18	610	16	755	2.313e-303	935
NP_569712.2	paXP_024896083.1	0.709	1379	387	0	7	1336	1	1379	0.0	1875
NP_597714.2	paXP_006918644.1	0.897	311	32	0	129	439	1	308	4.4790000000000004e-160	511
NP_690848.1	paXP_006912996.3	0.847	1626	245	0	1	1626	10	1610	0.0	2636
NP_690850.2	paXP_024907871.1	0.886	1026	117	0	689	1714	1	1026	0.0	1791
NP_694996.5	paXP_006907315.1	0.79	2525	530	0	1	2525	1	2525	0.0	4001
NP_775736.2	paXP_024896379.1	0.787	540	106	0	1	540	1	500	1.5109999999999998e-239	747
NP_942014.1	paXP_006918973.1	0.948	654	34	0	1	654	1	654	0.0	1197
XP_005246122.1	paXP_024901192.1	0.777	3168	661	0	1	2963	1	3168	0.0	4805
XP_005246338.1	paXP_006906843.1	0.825	1687	293	0	4	1690	1	1673	0.0	2695
XP_005247178.1	paXP_006907354.1	0.839	2259	363	0	2	2260	3	2260	0.0	3797
XP_005250867.1	paXP_006912996.3	0.857	1606	229	0	1	1606	10	1610	0.0	2646
XP_005251116.1	paXP_015448438.1	0.912	1769	155	0	1	1769	1	1762	0.0	3253
XP_005270535.1	paXP_024897190.1	0.946	704	38	0	3	703	3	706	0.0	1298
XP_005270536.1	paXP_024897190.1	0.959	638	26	0	1	638	69	706	0.0	1195
XP_006710428.1	paXP_006904035.1	0.931	687	47	0	3	689	2	688	0.0	1229
XP_006715395.1	paXP_006926161.1	0.911	680	60	0	1	680	1	680	0.0	1195
XP_006715396.1	paXP_006926161.1	0.911	680	60	0	1	680	1	680	0.0	1195
XP_006716576.1	paXP_006912996.3	0.707	1601	386	0	1	1319	10	1610	0.0	2054
XP_006716714.1	paXP_015448438.1	0.912	1796	157	0	1	1796	1	1789	0.0	3306
XP_006724679.1	paXP_015447134.1	0.934	1691	112	0	1	1691	1	1691	0.0	3058
NP_000079.2	pkXP_036307009.1	0.951	1464	71	0	1	1464	1	1457	0.0	2643
NP_000080.2	pkXP_036285294.1	0.915	1366	116	0	1	1366	1	1366	0.0	2395
NP_000081.1	pkXP_036279091.1	0.885	1467	168	0	1	1466	1	1467	0.0	2460
NP_000082.2	pkXP_045431309.1	0.814	1660	309	0	10	1669	26	1685	0.0	2668
NP_000083.3	pkXP_045431308.1	0.808	1456	279	0	236	1690	1	1456	0.0	2269
NP_000084.3	pkXP_036272876.2	0.934	1838	121	0	1	1838	1	1829	0.0	3357
NP_000085.1	pkXP_045435599.1	0.728	1267	342	0	1	1257	1	1267	0.0	1801
NP_000384.2	pkXP_045432191.1	0.935	1499	97	0	2	1499	1	1499	0.0	2748
NP_000484.2	pkXP_045429024.1	0.879	680	82	0	1	680	1	677	0.0	1150
NP_000485.3	pkXP_036294828.1	0.782	1497	309	0	1	1497	1	1419	0.0	2138
NP_000486.1	pkXP_036316627.1	0.922	1685	131	0	1	1685	1	1685	0.0	3028
NP_001032852.2	pkXP_045434364.1	0.849	1146	170	0	1	1125	1	1146	0.0	1906
NP_001096078.1	pkXP_036287402.1	0.832	2261	379	0	2	2260	24	2284	0.0	3779
NP_001123575.1	pkXP_045437748.1	0.822	717	120	0	1	717	1	677	0.0	1090
NP_001177638.1	pkXP_036308676.1	0.934	1807	117	0	1	1767	1	1807	0.0	3302
NP_001243003.1	pkXP_036265241.1	0.844	655	96	0	1	618	1	655	0.0	1019
NP_001265227.1	pkXP_036287403.1	0.738	2612	683	0	1	2612	1	2608	0.0	3836
NP_001265492.1	pkXP_036264885.1	0.914	441	38	0	1	441	1	440	5.238e-255	786
NP_001274688.1	pkXP_036316605.1	0.776	1706	373	0	1	1666	1	1706	0.0	2558
NP_001274689.1	pkXP_036316605.1	0.758	1706	395	0	1	1633	1	1706	0.0	2479
NP_001835.3	pkXP_045444950.1	0.98	1388	28	0	100	1487	26	1413	0.0	2607
NP_001836.2	pkXP_036315177.1	0.866	1670	224	0	1	1669	1	1670	0.0	2874
NP_001837.2	pkXP_036315178.1	0.798	1712	345	0	1	1712	1	1709	0.0	2698
NP_001838.2	pkXP_036316605.1	0.788	1702	357	0	6	1691	5	1706	0.0	2603
NP_001839.2	pkXP_036302070.1	0.896	1028	107	0	1	1028	1	1027	0.0	1858
NP_001840.3	pkXP_036301499.1	0.914	821	71	0	1	821	1	821	0.0	1506
NP_001841.2	pkXP_036303576.1	0.932	744	50	0	1	744	1	743	0.0	1363
NP_001842.3	pkXP_036270795.1	0.902	919	89	0	1	919	1	913	0.0	1641
NP_001843.1	pkXP_036302786.1	0.91	684	61	0	6	689	2	685	0.0	1197
NP_001844.3	pkXP_036275921.2	0.893	684	73	0	1	684	42	725	0.0	1142
NP_001845.3	pkXP_036308676.1	0.952	1807	87	0	1	1806	1	1807	0.0	3386
NP_001846.3	pkXP_036289145.1	0.732	1388	367	0	1	1388	1	1370	0.0	1950
NP_001847.3	pkXP_036301132.1	0.863	1557	212	0	60	1604	1	1557	0.0	2655
NP_001849.2	pkXP_036270794.1	0.852	1150	168	0	5	1141	5	1154	0.0	1954
NP_004360.2	pkXP_036277163.1	0.813	3231	594	0	1	3177	1	3231	0.0	5239
NP_004361.3	pkXP_036269075.1	0.914	3065	263	0	1	3063	1	3065	0.0	5724
NP_005193.1	pkXP_036301376.1	0.927	690	50	0	14	703	14	703	0.0	1248
NP_056534.2	pkXP_036315571.1	0.859	1747	246	0	1	1745	1	1747	0.0	2894
NP_065084.2	pkXP_036303576.1	0.932	744	50	0	1	744	1	743	0.0	1363
NP_065933.2	pkXP_045433218.1	0.728	1273	325	0	8	1204	84	1356	0.0	1797
NP_066933.1	pkXP_036292767.1	0.916	1796	151	0	1	1796	1	1795	0.0	3334
NP_085059.2	pkXP_036299977.1	0.771	1301	291	0	216	1516	36	1305	0.0	1928
NP_110447.2	pkXP_036270781.1	0.909	957	87	0	1	957	1	957	0.0	1757
NP_115907.2	pkXP_036265250.1	0.918	616	50	0	1	615	1	616	0.0	1079
NP_116277.2	pkXP_036267922.1	0.859	1860	260	0	1	1860	1	1843	0.0	3066
NP_149162.2	pkXP_036312866.1	0.977	1418	33	0	1	1418	1	1418	0.0	2654
NP_203699.1	pkXP_036316625.1	0.923	1691	130	0	1	1691	1	1691	0.0	3040
NP_378667.1	pkXP_036316605.1	0.788	1706	358	0	1	1690	1	1706	0.0	2611
NP_476505.3	pkXP_036277167.1	0.822	1000	178	0	31	1030	231	1229	0.0	1620
NP_476506.3	pkXP_036277167.1	0.832	1231	206	0	1	1231	1	1229	0.0	2011
NP_476507.3	pkXP_036277169.1	0.798	2624	519	0	1	2570	1	2624	0.0	4186
NP_476508.2	pkXP_036277167.1	0.811	3025	561	0	1	2971	1	3025	0.0	4891
NP_478054.2	pkXP_036301498.1	0.914	821	71	0	1	821	1	821	0.0	1505
NP_478055.2	pkXP_036301498.1	0.914	822	71	0	1	822	1	822	0.0	1506
NP_511040.2	pkXP_036270795.1	0.918	652	53	0	25	676	262	913	0.0	1165
NP_542196.2	pkXP_036308676.1	0.929	1818	128	0	1	1818	1	1807	0.0	3294
NP_542197.3	pkXP_036308676.1	0.897	1807	174	0	1	1690	1	1807	0.0	3130
NP_542376.2	pkXP_036269075.1	0.909	1877	171	0	25	1899	1189	3065	0.0	3523
NP_542410.2	pkXP_036270621.1	0.853	1815	239	0	6	1629	3	1817	0.0	2926
NP_542411.2	pkXP_036270621.1	0.903	1815	168	0	6	1736	3	1817	0.0	3145
NP_542412.2	pkXP_036270621.1	0.863	1815	225	0	6	1650	3	1817	0.0	2959
NP_542988.3	pkXP_045437748.1	0.812	677	121	0	1	645	1	677	0.0	1029
NP_542990.3	pkXP_045437749.1	0.841	686	106	0	1	686	1	665	0.0	1082
NP_542991.3	pkXP_045437748.1	0.816	695	124	0	1	695	1	677	0.0	1052
NP_542992.3	pkXP_045437749.1	0.831	668	112	0	1	668	1	665	0.0	1042
NP_542995.3	pkXP_045437749.1	0.748	665	153	0	1	610	1	665	5.586e-293	905
NP_569712.2	pkXP_036299974.1	0.771	1302	291	0	35	1336	225	1495	0.0	1928
NP_597714.2	pkXP_036264886.1	0.913	439	38	0	1	439	1	438	1.527e-253	781
NP_690848.1	pkXP_045437545.1	0.759	1513	360	0	29	1541	2	1497	0.0	2219
NP_690850.2	pkXP_036302577.1	0.836	1714	280	0	1	1714	1	1708	0.0	2795
NP_694996.5	pkXP_045435257.1	0.743	2524	648	0	1	2524	1	2521	0.0	3743
NP_775736.2	pkXP_036280366.1	0.906	520	49	0	22	540	18	537	8.985e-285	877
NP_942014.1	pkXP_036265250.1	0.922	655	51	0	1	654	1	655	0.0	1163
XP_005246122.1	pkXP_045431788.1	0.805	2832	541	0	201	2977	30	2861	0.0	4533
XP_005246338.1	pkXP_045431308.1	0.808	1456	279	0	236	1690	1	1456	0.0	2269
XP_005247178.1	pkXP_036287402.1	0.832	2261	379	0	2	2260	24	2284	0.0	3779
XP_005250867.1	pkXP_045437545.1	0.768	1496	346	0	29	1521	2	1497	0.0	2230
XP_005251116.1	pkXP_036292770.1	0.916	1780	149	0	1	1780	1	1779	0.0	3305
XP_005270535.1	pkXP_036301376.1	0.927	690	50	0	14	703	14	703	0.0	1248
XP_005270536.1	pkXP_036301376.1	0.931	638	44	0	1	638	66	703	0.0	1151
XP_006710428.1	pkXP_036302786.1	0.91	684	61	0	6	689	2	685	0.0	1197
XP_006715395.1	pkXP_045429024.1	0.879	680	82	0	1	680	1	677	0.0	1150
XP_006715396.1	pkXP_045429024.1	0.879	680	82	0	1	680	1	677	0.0	1150
XP_006716576.1	pkXP_045437545.1	0.629	1496	447	0	29	1234	2	1497	0.0	1714
XP_006716714.1	pkXP_036292767.1	0.916	1796	151	0	1	1796	1	1795	0.0	3334
