qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_065933.2	pvXP_023375668.1	0.602	1359	506	0	1	1272	1	1359	0.0	1586
NP_066933.1	pvXP_023386754.1	0.81	1796	323	0	1	1796	1	1700	0.0	2985
NP_085059.2	pvXP_023379523.1	0.625	1052	392	0	215	1260	160	1211	0.0	1287
NP_110447.2	pvXP_023376129.1	0.878	957	117	0	1	957	1	957	0.0	1747
NP_115907.2	pvXP_023387182.1	0.733	624	157	0	1	624	1	589	6.745999999999999e-299	924
NP_116277.2	pvXP_023386810.1	0.77	1839	410	0	22	1860	12	1794	0.0	2880
NP_149162.2	pvXP_023391169.1	0.852	1469	210	0	1	1418	1	1469	0.0	2589
NP_203699.1	pvXP_011364365.2	0.796	1264	244	0	1	1264	1	1198	0.0	2059
NP_378667.1	pvXP_023389915.1	0.729	1690	430	0	1	1690	1	1586	0.0	2483
NP_476505.3	pvXP_023382380.1	0.819	1003	181	0	31	1030	437	1439	0.0	1690
NP_476506.3	pvXP_023382380.1	0.818	1212	220	0	23	1231	228	1439	0.0	2038
NP_476507.3	pvXP_023382380.1	0.68	1648	471	0	31	1503	437	2084	0.0	2226
NP_476508.2	pvXP_023382380.1	0.785	1882	399	0	23	1904	228	2084	0.0	3014
NP_478054.2	pvXP_023381581.1	0.59	918	292	0	1	918	1	712	0.0	1046
NP_478055.2	pvXP_023381581.1	0.585	785	244	0	1	785	1	590	4.249e-282	885
NP_511040.2	pvXP_023386970.1	0.88	654	78	0	24	677	261	914	0.0	1198
NP_542196.2	pvXP_011366519.1	0.888	1818	202	0	1	1818	1	1806	0.0	3360
NP_542197.3	pvXP_011366519.1	0.852	1806	250	0	1	1690	1	1806	0.0	3179
NP_542376.2	pvXP_023380870.1	0.857	1876	260	0	21	1896	1101	2916	0.0	3328
NP_542410.2	pvXP_011371735.1	0.898	1629	166	0	1	1629	1	1629	0.0	3047
NP_542411.2	pvXP_011371733.1	0.892	1736	187	0	1	1736	1	1736	0.0	3224
NP_542412.2	pvXP_011371734.1	0.894	1650	175	0	1	1650	1	1650	0.0	3073
NP_542988.3	pvXP_011370487.1	0.614	555	201	0	125	645	153	707	1.7010000000000002e-209	665
NP_542990.3	pvXP_011370487.1	0.615	555	201	0	163	686	153	707	3.475e-209	666
NP_542991.3	pvXP_011370487.1	0.619	555	203	0	163	695	153	707	4.533e-211	672
NP_542992.3	pvXP_011370487.1	0.575	555	215	0	163	668	153	707	2.0870000000000002e-191	614
NP_542995.3	pvXP_011370487.1	0.52	555	228	0	134	610	153	707	3.025e-167	541
NP_569712.2	pvXP_023379523.1	0.62	1062	401	0	24	1080	150	1211	0.0	1286
NP_597714.2	pvXP_011369883.1	0.813	439	82	0	1	439	1	438	2.215e-237	735
NP_690848.1	pvXP_011371702.1	0.714	1380	372	0	1	1380	10	1310	0.0	1978
NP_690850.2	pvXP_023383899.1	0.819	1714	309	0	1	1714	1	1708	0.0	2886
NP_694996.5	pvXP_011383332.1	0.78	2525	555	0	1	2525	1	2525	0.0	4012
NP_775736.2	pvXP_011360460.1	0.728	540	134	0	1	540	1	495	8.884000000000001e-256	794
NP_942014.1	pvXP_023387182.1	0.727	615	158	0	1	615	1	580	2.7e-291	902
XP_005246122.1	pvXP_023382380.1	0.709	2084	556	0	1	1910	1	2084	0.0	2959
XP_005246338.1	pvXP_023388706.1	0.727	1687	458	0	4	1690	1	1677	0.0	2468
XP_005247178.1	pvXP_011353063.1	0.819	2259	409	0	2	2260	3	2260	0.0	3802
XP_005250867.1	pvXP_011371702.1	0.726	1360	356	0	1	1360	10	1310	0.0	1987
XP_005251116.1	pvXP_023386754.1	0.808	1769	321	0	1	1769	1	1673	0.0	2933
XP_005270535.1	pvXP_011356281.1	0.888	704	78	0	3	703	3	706	0.0	1302
XP_005270536.1	pvXP_023385139.1	0.899	638	64	0	1	638	1	638	0.0	1198
XP_006710428.1	pvXP_011376275.1	0.861	687	95	0	3	689	2	688	0.0	1226
XP_006715395.1	pvXP_011363082.1	0.849	680	103	0	1	680	1	680	0.0	1195
XP_006715396.1	pvXP_011363082.1	0.849	680	103	0	1	680	1	680	0.0	1195
XP_006716576.1	pvXP_011371702.1	0.563	1301	468	0	1	1073	10	1310	0.0	1397
XP_006716714.1	pvXP_023386754.1	0.81	1796	323	0	1	1796	1	1700	0.0	2985
XP_006724679.1	pvXP_011364365.2	0.796	1264	244	0	1	1264	1	1198	0.0	2059
NP_000079.2	pgXP_039702233.1	0.877	1464	179	0	1	1464	1	1459	0.0	2666
NP_000080.2	pgXP_039734009.1	0.861	1366	190	0	1	1366	1	1366	0.0	2438
NP_000081.1	pgXP_039700152.1	0.841	1468	233	0	1	1466	1	1468	0.0	2548
NP_000082.2	pgXP_039711718.1	0.792	1672	347	0	1	1670	1	1672	0.0	2708
NP_000083.3	pgXP_039711715.1	0.789	1684	355	0	8	1690	3	1686	0.0	2715
NP_000084.3	pgXP_039723541.1	0.741	1838	458	0	1	1838	1	1770	0.0	2753
NP_000085.1	pgXP_039692746.1	0.777	2943	631	0	1	2943	1	2831	0.0	4657
NP_000384.2	pgXP_039700153.1	0.912	1499	132	0	1	1499	1	1499	0.0	2854
NP_000484.2	pgXP_039726689.1	0.849	680	103	0	1	680	1	680	0.0	1195
NP_000485.3	pgXP_039727214.1	0.76	1522	359	0	1	1497	1	1522	0.0	2349
NP_000486.1	pgXP_039735637.1	0.825	1685	280	0	1	1685	1	1599	0.0	2859
NP_001032852.2	pgXP_039733959.1	0.804	1148	220	0	1	1125	1	1148	0.0	1892
NP_001096078.1	pgXP_039693043.1	0.819	2259	409	0	2	2260	3	2260	0.0	3801
NP_001123575.1	pgXP_039727934.1	0.778	717	156	0	1	717	1	703	0.0	1138
NP_001157243.1	pgXP_039712150.1	0.855	272	39	0	1	272	1	272	3.327e-153	483
NP_001177638.1	pgXP_039725532.1	0.895	1806	185	0	1	1767	1	1806	0.0	3366
NP_001243003.1	pgXP_039704626.1	0.872	618	79	0	1	618	1	618	0.0	1119
NP_001265227.1	pgXP_039693038.1	0.776	2612	585	0	1	2612	1	2612	0.0	4129
NP_001265492.1	pgXP_039704955.1	0.86	441	61	0	1	441	1	438	1.572e-255	787
NP_001274688.1	pgXP_039735686.1	0.74	1666	428	0	1	1666	1	1648	0.0	2490
NP_001274689.1	pgXP_039735686.1	0.737	1648	429	0	1	1633	1	1648	0.0	2454
NP_001835.3	pgXP_039738130.1	0.906	1487	140	0	1	1487	1	1487	0.0	2811
NP_001836.2	pgXP_039722215.1	0.866	1669	224	0	1	1669	1	1669	0.0	2997
NP_001837.2	pgXP_039722214.1	0.827	1712	296	0	1	1712	1	1712	0.0	2916
NP_001838.2	pgXP_039735686.1	0.744	1687	421	0	5	1691	4	1648	0.0	2539
NP_001839.2	pgXP_039735701.1	0.871	1026	132	0	1	1026	1	1024	0.0	1854
NP_001840.3	pgXP_039735734.1	0.843	1019	158	0	1	1019	1	1006	0.0	1774
NP_001841.2	pgXP_039712880.1	0.883	744	87	0	1	744	1	743	0.0	1367
NP_001842.3	pgXP_039709047.1	0.877	654	80	0	267	920	26	679	0.0	1193
NP_001843.1	pgXP_039732588.1	0.841	687	109	0	3	689	2	688	0.0	1195
NP_001844.3	pgXP_039720848.1	0.705	774	199	0	8	684	4	777	0.0	1094
NP_001845.3	pgXP_039725532.1	0.915	1806	153	0	1	1806	1	1806	0.0	3452
NP_001846.3	pgXP_039711979.1	0.758	1388	333	0	1	1388	1	1376	0.0	2134
NP_001847.3	pgXP_039692799.1	0.855	1625	232	0	1	1604	1	1625	0.0	2873
NP_001849.2	pgXP_039709001.1	0.857	1141	163	0	1	1141	1	1140	0.0	2023
NP_004360.2	pgXP_039717484.1	0.801	3197	632	0	1	3177	100	3296	0.0	5239
NP_004361.3	pgXP_039709190.1	0.92	3065	245	0	1	3063	1	3065	0.0	5897
NP_005193.1	pgXP_039706963.1	0.886	704	80	0	3	703	3	706	0.0	1298
NP_056534.2	pgXP_039729194.1	0.824	1746	307	0	1	1745	1	1746	0.0	2960
NP_065084.2	pgXP_039712880.1	0.883	744	87	0	1	744	1	743	0.0	1367
NP_065933.2	pgXP_039720726.1	0.701	1326	380	0	1	1272	1	1326	0.0	1859
NP_066933.1	pgXP_039709976.1	0.894	1797	190	0	1	1796	1	1797	0.0	3345
NP_085059.2	pgXP_039735690.1	0.729	1066	279	0	451	1516	4	1033	0.0	1567
NP_110447.2	pgXP_039708867.1	0.879	957	116	0	1	957	1	957	0.0	1748
NP_115907.2	pgXP_039704627.1	0.847	615	92	0	1	615	1	600	0.0	1078
NP_116277.2	pgXP_039722745.1	0.828	1860	318	0	1	1860	1	1847	0.0	3170
NP_149162.2	pgXP_039738131.1	0.902	1418	139	0	1	1418	1	1418	0.0	2666
NP_203699.1	pgXP_039735633.1	0.825	1691	281	0	1	1691	1	1605	0.0	2872
NP_378667.1	pgXP_039735686.1	0.745	1690	420	0	1	1690	1	1648	0.0	2546
NP_476505.3	pgXP_039717484.1	0.819	1003	181	0	31	1030	536	1538	0.0	1690
NP_476506.3	pgXP_039717484.1	0.818	1212	220	0	23	1231	327	1538	0.0	2039
NP_476507.3	pgXP_039717484.1	0.731	2761	683	0	31	2570	536	3296	0.0	4067
NP_476508.2	pgXP_039717484.1	0.799	2970	593	0	23	2971	327	3296	0.0	4855
NP_478054.2	pgXP_039735734.1	0.849	821	122	0	1	821	1	808	0.0	1442
NP_478055.2	pgXP_039735734.1	0.849	822	122	0	1	822	1	809	0.0	1443
NP_511040.2	pgXP_039709047.1	0.872	679	87	0	1	677	1	679	0.0	1229
NP_542196.2	pgXP_039725532.1	0.888	1818	202	0	1	1818	1	1806	0.0	3359
NP_542197.3	pgXP_039725532.1	0.851	1806	252	0	1	1690	1	1806	0.0	3178
NP_542376.2	pgXP_039709191.1	0.927	1898	138	0	1	1896	1	1898	0.0	3681
NP_542410.2	pgXP_039712154.1	0.898	1629	166	0	1	1629	1	1629	0.0	3047
NP_542411.2	pgXP_039712149.1	0.892	1736	187	0	1	1736	1	1736	0.0	3224
NP_542412.2	pgXP_039712150.1	0.86	1710	231	0	1	1650	1	1710	0.0	3045
NP_542988.3	pgXP_039727934.1	0.758	703	156	0	1	645	1	703	0.0	1083
NP_542990.3	pgXP_039727934.1	0.805	703	134	0	1	686	1	703	0.0	1161
NP_542991.3	pgXP_039727934.1	0.768	703	161	0	1	695	1	703	0.0	1100
NP_542992.3	pgXP_039727934.1	0.759	703	161	0	1	668	1	703	0.0	1084
NP_542995.3	pgXP_039727929.1	0.75	663	150	0	1	602	1	663	0.0	1009
NP_569712.2	pgXP_039735690.1	0.729	1066	279	0	271	1336	4	1033	0.0	1567
NP_597714.2	pgXP_039704956.1	0.859	439	61	0	1	439	1	436	4.582e-254	783
NP_690848.1	pgXP_039702145.1	0.774	1626	353	0	1	1626	10	1574	0.0	2562
NP_690850.2	pgXP_039694664.1	0.825	1714	299	0	1	1714	1	1708	0.0	2910
NP_694996.5	pgXP_039693038.1	0.78	2525	555	0	1	2525	1	2525	0.0	4011
NP_775736.2	pgXP_039736086.1	0.747	540	127	0	1	540	1	504	2.1920000000000002e-264	818
NP_942014.1	pgXP_039704627.1	0.839	654	103	0	1	654	1	642	0.0	1134
XP_005246122.1	pgXP_039717484.1	0.743	3197	765	0	1	2977	100	3296	0.0	4800
XP_005246338.1	pgXP_039711715.1	0.789	1684	355	0	8	1690	3	1686	0.0	2715
XP_005247178.1	pgXP_039693043.1	0.819	2259	409	0	2	2260	3	2260	0.0	3801
XP_005250867.1	pgXP_039702145.1	0.784	1606	338	0	1	1606	10	1574	0.0	2571
XP_005251116.1	pgXP_039709979.1	0.894	1781	189	0	1	1780	1	1781	0.0	3316
XP_005270535.1	pgXP_039706963.1	0.886	704	80	0	3	703	3	706	0.0	1298
XP_005270536.1	pgXP_039706963.1	0.897	638	66	0	1	638	69	706	0.0	1195
XP_006710428.1	pgXP_039732588.1	0.841	687	109	0	3	689	2	688	0.0	1195
XP_006715395.1	pgXP_039726689.1	0.849	680	103	0	1	680	1	680	0.0	1195
XP_006715396.1	pgXP_039726689.1	0.849	680	103	0	1	680	1	680	0.0	1195
XP_006716576.1	pgXP_039702145.1	0.643	1565	471	0	1	1319	10	1574	0.0	1979
XP_006716714.1	pgXP_039709976.1	0.894	1797	190	0	1	1796	1	1797	0.0	3345
XP_006724679.1	pgXP_039735633.1	0.825	1691	281	0	1	1691	1	1605	0.0	2872
NP_000079.2	paXP_006924855.1	0.877	1464	179	0	1	1464	1	1459	0.0	2666
NP_000080.2	paXP_024902712.1	0.853	1366	201	0	1	1366	1	1366	0.0	2410
NP_000081.1	paXP_006921338.1	0.835	1467	242	0	1	1466	1	1467	0.0	2526
NP_000082.2	paXP_015440871.1	0.789	1654	348	0	17	1670	123	1772	0.0	2666
NP_000083.3	paXP_006906843.1	0.783	1687	363	0	4	1690	1	1673	0.0	2695
NP_000084.3	paXP_024906958.1	0.877	1807	222	0	32	1838	73	1878	0.0	3290
NP_000085.1	paXP_006909120.1	0.815	2943	543	0	1	2943	1	2936	0.0	4926
NP_000384.2	paXP_015452034.1	0.912	1499	132	0	1	1499	1	1499	0.0	2855
NP_000484.2	paXP_006926161.1	0.849	680	103	0	1	680	1	680	0.0	1195
NP_000485.3	paXP_015451810.1	0.776	1497	335	0	1	1497	1	1495	0.0	2368
NP_000486.1	paXP_015447137.1	0.871	1685	217	0	1	1685	1	1685	0.0	3046
NP_001032852.2	paXP_024902704.1	0.818	1127	205	0	1	1125	1	1127	0.0	1896
NP_001096078.1	paXP_006907354.1	0.818	2259	411	0	2	2260	3	2260	0.0	3797
NP_001123575.1	paXP_015447666.1	0.781	740	153	0	18	717	16	755	0.0	1180
NP_001157243.1	paXP_006907457.1	0.856	272	39	0	1	272	1	272	1.771e-153	484
NP_001177638.1	paXP_006919634.1	0.896	1806	184	0	1	1767	1	1806	0.0	3373
NP_001243003.1	paXP_015450366.1	0.874	627	79	0	1	627	1	627	0.0	1140
NP_001265227.1	paXP_006907315.1	0.775	2612	587	0	1	2612	1	2612	0.0	4119
NP_001265492.1	paXP_006918644.1	0.8	311	61	0	131	441	1	308	5.157e-160	511
NP_001274688.1	paXP_015447141.1	0.767	1687	388	0	1	1666	1	1687	0.0	2629
NP_001274689.1	paXP_015447141.1	0.747	1687	413	0	1	1633	1	1687	0.0	2551
NP_001835.3	paXP_006916906.1	0.906	1487	140	0	1	1487	1	1487	0.0	2810
NP_001836.2	paXP_015442817.1	0.845	1620	250	0	53	1669	9	1628	0.0	2829
NP_001837.2	paXP_024900748.1	0.76	1712	409	0	1	1712	1	1704	0.0	2642
NP_001838.2	paXP_015447141.1	0.779	1687	372	0	5	1691	4	1687	0.0	2677
NP_001839.2	paXP_024896084.1	0.774	881	185	0	1	821	1	881	0.0	1391
NP_001840.3	paXP_015453119.1	0.862	1019	139	0	1	1019	1	1009	0.0	1821
NP_001841.2	paXP_015448515.1	0.883	744	87	0	1	744	1	743	0.0	1367
NP_001842.3	paXP_006926467.1	0.886	920	105	0	1	920	1	920	0.0	1697
NP_001843.1	paXP_006904035.1	0.862	687	95	0	3	689	2	688	0.0	1229
NP_001844.3	paXP_024895640.1	0.841	586	92	0	103	684	7	592	0.0	1019
NP_001845.3	paXP_006919634.1	0.917	1806	150	0	1	1806	1	1806	0.0	3459
NP_001846.3	paXP_006911651.1	0.757	1388	334	0	1	1388	1	1376	0.0	2131
NP_001847.3	paXP_024897224.1	0.854	1625	234	0	1	1604	14	1638	0.0	2869
NP_001849.2	paXP_006926878.1	0.859	1141	161	0	1	1141	1	1140	0.0	2030
NP_004360.2	paXP_024901192.1	0.807	3168	610	0	1	3163	1	3168	0.0	5242
NP_004361.3	paXP_015455909.1	0.921	3065	242	0	1	3063	1	3065	0.0	5901
NP_005193.1	paXP_024897190.1	0.886	704	80	0	3	703	3	706	0.0	1298
NP_056534.2	paXP_006905960.1	0.825	1745	305	0	1	1745	1	1745	0.0	2963
NP_065084.2	paXP_015448515.1	0.883	744	87	0	1	744	1	743	0.0	1367
NP_065933.2	paXP_015452437.1	0.729	1127	300	0	166	1272	2	1128	0.0	1657
NP_066933.1	paXP_015448438.1	0.885	1796	206	0	1	1796	1	1789	0.0	3306
NP_085059.2	paXP_024896083.1	0.683	1350	412	0	216	1516	30	1379	0.0	1836
NP_110447.2	paXP_024898589.1	0.879	957	116	0	1	957	1	957	0.0	1748
NP_115907.2	paXP_006918973.1	0.871	615	79	0	1	615	1	615	0.0	1113
NP_116277.2	paXP_015448840.1	0.831	1839	308	0	22	1860	12	1835	0.0	3148
NP_149162.2	paXP_024906074.1	0.901	1418	140	0	1	1418	1	1418	0.0	2665
NP_203699.1	paXP_015447134.1	0.872	1691	216	0	1	1691	1	1691	0.0	3058
NP_378667.1	paXP_015447141.1	0.779	1690	373	0	1	1690	1	1687	0.0	2685
NP_476505.3	paXP_024901192.1	0.804	1000	196	0	31	1030	437	1436	0.0	1648
NP_476506.3	paXP_024901192.1	0.806	1209	234	0	23	1231	228	1436	0.0	1998
NP_476507.3	paXP_024901192.1	0.739	2732	659	0	31	2556	437	3168	0.0	4073
NP_476508.2	paXP_024901192.1	0.806	2941	569	0	23	2957	228	3168	0.0	4860
NP_478054.2	paXP_015453119.1	0.873	821	103	0	1	821	1	811	0.0	1489
NP_478055.2	paXP_015453119.1	0.873	822	103	0	1	822	1	812	0.0	1491
NP_511040.2	paXP_006926467.1	0.878	654	80	0	24	677	267	920	0.0	1195
NP_542196.2	paXP_006919634.1	0.89	1818	199	0	1	1818	1	1806	0.0	3366
NP_542197.3	paXP_015450902.1	0.916	1690	142	0	1	1690	1	1690	0.0	3235
NP_542376.2	paXP_024898664.1	0.927	1898	138	0	1	1896	1	1898	0.0	3682
NP_542410.2	paXP_006907458.1	0.898	1629	166	0	1	1629	1	1629	0.0	3048
NP_542411.2	paXP_006907456.1	0.892	1736	187	0	1	1736	1	1736	0.0	3225
NP_542412.2	paXP_006907457.1	0.894	1650	175	0	1	1650	1	1650	0.0	3073
NP_542988.3	paXP_015447666.1	0.7	740	188	0	18	645	16	755	0.0	1038
NP_542990.3	paXP_015447666.1	0.747	740	169	0	18	686	16	755	0.0	1121
NP_542991.3	paXP_015447666.1	0.751	740	169	0	18	695	16	755	0.0	1127
NP_542992.3	paXP_015447666.1	0.72	740	182	0	18	668	16	755	0.0	1072
NP_542995.3	paXP_015447666.1	0.642	740	212	0	18	610	16	755	2.447e-303	935
NP_569712.2	paXP_024896083.1	0.683	1379	421	0	7	1336	1	1379	0.0	1875
NP_597714.2	paXP_006918644.1	0.8	311	61	0	129	439	1	308	4.7380000000000004e-160	511
NP_690848.1	paXP_006912996.3	0.793	1626	331	0	1	1626	10	1610	0.0	2636
NP_690850.2	paXP_024907871.1	0.845	1026	159	0	689	1714	1	1026	0.0	1791
NP_694996.5	paXP_006907315.1	0.778	2525	560	0	1	2525	1	2525	0.0	4001
NP_775736.2	paXP_024896379.1	0.691	540	154	0	1	540	1	500	1.598e-239	747
NP_942014.1	paXP_006918973.1	0.88	654	78	0	1	654	1	654	0.0	1197
XP_005246122.1	paXP_024901192.1	0.75	3168	741	0	1	2963	1	3168	0.0	4805
XP_005246338.1	paXP_006906843.1	0.783	1687	363	0	4	1690	1	1673	0.0	2695
XP_005247178.1	paXP_006907354.1	0.818	2259	411	0	2	2260	3	2260	0.0	3797
XP_005250867.1	paXP_006912996.3	0.804	1606	314	0	1	1606	10	1610	0.0	2646
XP_005251116.1	paXP_015448438.1	0.884	1769	204	0	1	1769	1	1762	0.0	3253
XP_005270535.1	paXP_024897190.1	0.886	704	80	0	3	703	3	706	0.0	1298
XP_005270536.1	paXP_024897190.1	0.897	638	66	0	1	638	69	706	0.0	1195
XP_006710428.1	paXP_006904035.1	0.862	687	95	0	3	689	2	688	0.0	1229
XP_006715395.1	paXP_006926161.1	0.849	680	103	0	1	680	1	680	0.0	1195
XP_006715396.1	paXP_006926161.1	0.849	680	103	0	1	680	1	680	0.0	1195
XP_006716576.1	paXP_006912996.3	0.651	1601	460	0	1	1319	10	1610	0.0	2054
XP_006716714.1	paXP_015448438.1	0.885	1796	206	0	1	1796	1	1789	0.0	3306
XP_006724679.1	paXP_015447134.1	0.872	1691	216	0	1	1691	1	1691	0.0	3058
NP_000079.2	pkXP_036307009.1	0.87	1464	189	0	1	1464	1	1457	0.0	2643
NP_000080.2	pkXP_036285294.1	0.848	1366	207	0	1	1366	1	1366	0.0	2395
NP_000081.1	pkXP_036279091.1	0.816	1467	270	0	1	1466	1	1467	0.0	2460
NP_000082.2	pkXP_045431309.1	0.787	1660	353	0	10	1669	26	1685	0.0	2668
NP_000083.3	pkXP_036277909.1	0.76	1687	405	0	4	1690	1	1687	0.0	2601
NP_000084.3	pkXP_036272876.2	0.879	1838	221	0	1	1838	1	1829	0.0	3357
NP_000085.1	pkXP_045435599.1	0.709	1267	365	0	1	1257	1	1267	0.0	1801
NP_000384.2	pkXP_045432191.1	0.882	1499	177	0	2	1499	1	1499	0.0	2748
NP_000484.2	pkXP_045429024.1	0.821	680	121	0	1	680	1	677	0.0	1150
NP_000485.3	pkXP_036294828.1	0.712	1497	408	0	1	1497	1	1419	0.0	2138
NP_000486.1	pkXP_036316627.1	0.867	1685	224	0	1	1685	1	1685	0.0	3028
NP_001032852.2	pkXP_045434364.1	0.81	1146	214	0	1	1125	1	1146	0.0	1906
NP_001096078.1	pkXP_036287402.1	0.814	2261	420	0	2	2260	24	2284	0.0	3779
NP_001123575.1	pkXP_045437740.1	0.76	717	172	0	1	717	1	716	0.0	1108
NP_001157243.1	pkXP_036270621.1	0.85	264	39	0	6	269	3	266	3.488e-147	466
NP_001177638.1	pkXP_036308676.1	0.88	1807	212	0	1	1767	1	1807	0.0	3302
NP_001243003.1	pkXP_036265241.1	0.764	655	146	0	1	618	1	655	0.0	1019
NP_001265227.1	pkXP_036287403.1	0.729	2612	706	0	1	2612	1	2608	0.0	3836
NP_001265492.1	pkXP_036264885.1	0.858	441	62	0	1	441	1	440	5.54e-255	786
NP_001274688.1	pkXP_036316605.1	0.742	1706	430	0	1	1666	1	1706	0.0	2558
NP_001274689.1	pkXP_036316605.1	0.723	1706	452	0	1	1633	1	1706	0.0	2479
NP_001835.3	pkXP_036312863.1	0.903	1487	144	0	1	1487	1	1487	0.0	2799
NP_001836.2	pkXP_036315177.1	0.835	1670	275	0	1	1669	1	1670	0.0	2874
NP_001837.2	pkXP_036315178.1	0.774	1712	386	0	1	1712	1	1709	0.0	2698
NP_001838.2	pkXP_036316605.1	0.754	1702	415	0	6	1691	5	1706	0.0	2603
NP_001839.2	pkXP_036302070.1	0.871	1028	132	0	1	1028	1	1027	0.0	1858
NP_001840.3	pkXP_036301498.1	0.872	1019	130	0	1	1019	1	1019	0.0	1845
NP_001841.2	pkXP_036303576.1	0.881	744	88	0	1	744	1	743	0.0	1363
NP_001842.3	pkXP_036270795.1	0.861	919	127	0	1	919	1	913	0.0	1641
NP_001843.1	pkXP_036302786.1	0.846	684	105	0	6	689	2	685	0.0	1197
NP_001844.3	pkXP_036275921.2	0.812	684	128	0	1	684	42	725	0.0	1142
NP_001845.3	pkXP_036308676.1	0.899	1807	182	0	1	1806	1	1807	0.0	3386
NP_001846.3	pkXP_036289145.1	0.702	1388	408	0	1	1388	1	1370	0.0	1950
NP_001847.3	pkXP_036301126.1	0.827	1616	277	0	1	1604	1	1616	0.0	2751
NP_001849.2	pkXP_036270794.1	0.826	1150	198	0	5	1141	5	1154	0.0	1954
NP_004360.2	pkXP_036277163.1	0.794	3231	654	0	1	3177	1	3231	0.0	5239
NP_004361.3	pkXP_036269075.1	0.897	3065	315	0	1	3063	1	3065	0.0	5724
NP_005193.1	pkXP_036301376.1	0.871	690	89	0	14	703	14	703	0.0	1248
NP_056534.2	pkXP_036315571.1	0.808	1747	335	0	1	1745	1	1747	0.0	2894
NP_065084.2	pkXP_036303576.1	0.881	744	88	0	1	744	1	743	0.0	1363
NP_065933.2	pkXP_045433218.1	0.705	1273	353	0	8	1204	84	1356	0.0	1797
NP_066933.1	pkXP_036292767.1	0.892	1796	194	0	1	1796	1	1795	0.0	3334
NP_085059.2	pkXP_036299974.1	0.688	1516	466	0	1	1516	1	1495	0.0	2080
NP_110447.2	pkXP_036270781.1	0.883	957	112	0	1	957	1	957	0.0	1757
NP_115907.2	pkXP_036265250.1	0.846	616	95	0	1	615	1	616	0.0	1079
NP_116277.2	pkXP_036267922.1	0.805	1860	359	0	1	1860	1	1843	0.0	3066
NP_149162.2	pkXP_036312866.1	0.898	1418	145	0	1	1418	1	1418	0.0	2654
NP_203699.1	pkXP_036316625.1	0.867	1691	225	0	1	1691	1	1691	0.0	3040
NP_378667.1	pkXP_036316605.1	0.755	1706	414	0	1	1690	1	1706	0.0	2611
NP_476505.3	pkXP_036277168.1	0.791	1030	215	0	1	1030	1	1028	0.0	1667
NP_476506.3	pkXP_036277167.1	0.798	1231	248	0	1	1231	1	1229	0.0	2011
NP_476507.3	pkXP_036277169.1	0.782	2624	560	0	1	2570	1	2624	0.0	4186
NP_476508.2	pkXP_036277167.1	0.791	3025	621	0	1	2971	1	3025	0.0	4891
NP_478054.2	pkXP_036301499.1	0.881	918	109	0	1	918	1	918	0.0	1681
NP_478055.2	pkXP_036301498.1	0.881	822	98	0	1	822	1	822	0.0	1506
NP_511040.2	pkXP_036270795.1	0.861	652	90	0	25	676	262	913	0.0	1165
NP_542196.2	pkXP_036308676.1	0.873	1818	229	0	1	1818	1	1807	0.0	3294
NP_542197.3	pkXP_036308676.1	0.84	1807	270	0	1	1690	1	1807	0.0	3130
NP_542376.2	pkXP_036269078.1	0.898	1898	193	0	1	1896	1	1898	0.0	3551
NP_542410.2	pkXP_036270621.1	0.789	1815	342	0	6	1629	3	1817	0.0	2926
NP_542411.2	pkXP_036270621.1	0.84	1815	277	0	6	1736	3	1817	0.0	3145
NP_542412.2	pkXP_036270621.1	0.797	1815	334	0	6	1650	3	1817	0.0	2959
NP_542988.3	pkXP_045437748.1	0.75	677	161	0	1	645	1	677	0.0	1029
NP_542990.3	pkXP_045437742.1	0.755	713	168	0	1	686	1	713	0.0	1093
NP_542991.3	pkXP_045437738.1	0.744	722	178	0	1	695	1	722	0.0	1088
NP_542992.3	pkXP_045437749.1	0.766	668	155	0	1	668	1	665	0.0	1042
NP_542995.3	pkXP_045437749.1	0.682	665	194	0	1	610	1	665	5.908e-293	905
NP_569712.2	pkXP_036299977.1	0.728	1336	355	0	1	1336	1	1305	0.0	1960
NP_597714.2	pkXP_036264886.1	0.858	439	62	0	1	439	1	438	1.615e-253	781
NP_690848.1	pkXP_045437545.1	0.728	1513	407	0	29	1541	2	1497	0.0	2219
NP_690850.2	pkXP_036302577.1	0.797	1714	347	0	1	1714	1	1708	0.0	2795
NP_694996.5	pkXP_045435257.1	0.735	2524	668	0	1	2524	1	2521	0.0	3743
NP_775736.2	pkXP_036280366.1	0.819	520	94	0	22	540	18	537	9.504e-285	877
NP_942014.1	pkXP_036265250.1	0.857	655	93	0	1	654	1	655	0.0	1163
XP_005246122.1	pkXP_036277163.1	0.736	3231	786	0	1	2977	1	3231	0.0	4796
XP_005246338.1	pkXP_036277909.1	0.76	1687	405	0	4	1690	1	1687	0.0	2601
XP_005247178.1	pkXP_036287402.1	0.814	2261	420	0	2	2260	24	2284	0.0	3779
XP_005250867.1	pkXP_045437545.1	0.738	1496	391	0	29	1521	2	1497	0.0	2230
XP_005251116.1	pkXP_036292770.1	0.892	1780	192	0	1	1780	1	1779	0.0	3305
XP_005270535.1	pkXP_036301376.1	0.871	690	89	0	14	703	14	703	0.0	1248
XP_005270536.1	pkXP_036301376.1	0.869	638	83	0	1	638	66	703	0.0	1151
