qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_001129396.1	XP_036184879.1	78.486	925	194	3	1	921	1	924	0.0	1474.0
NP_001129406.1	XP_036156941.1	93.49	768	50	0	1	768	1	768	0.0	1486.0
NP_001129407.1	XP_036156938.1	89.85	798	53	1	1	770	1	798	0.0	1476.0
NP_001129408.1	XP_036156941.1	90.234	768	47	1	1	740	1	768	0.0	1424.0
NP_001129487.1	XP_036159324.1	97.345	339	9	0	1	339	1	339	0.0	676.0
NP_001129686.1	XP_036201068.1	86.085	424	58	1	23	445	27	450	0.0	746.0
NP_001129687.1	XP_036208611.1	78.049	205	39	1	30	228	22	226	1.4100000000000002e-72	221.0
NP_001130000.1	XP_036175673.1	87.657	397	49	0	1	397	1	397	0.0	727.0
NP_001130002.1	XP_036175673.1	87.657	397	49	0	13	409	1	397	0.0	728.0
NP_001132970.1	XP_036160368.1	98.995	199	2	0	1	199	1	199	8.089999999999999e-147	407.0
NP_001132972.1	XP_036160366.1	99.216	255	2	0	1	255	1	255	0.0	526.0
NP_001132973.1	XP_036160366.1	99.115	226	2	0	1	226	30	255	7.66e-170	468.0
NP_001132974.1	XP_036160366.1	99.115	226	2	0	1	226	30	255	7.66e-170	468.0
NP_001133.1	XP_036161492.1	92.67	191	13	1	1	190	1	191	9.06e-68	207.0
NP_001134.1	XP_036161492.1	85.864	191	27	0	1	191	1	191	9.749999999999999e-62	192.0
NP_001135759.1	XP_036158240.1	81.793	736	131	1	3	738	1	733	0.0	1233.0
NP_001136007.1	XP_036151818.1	81.847	314	56	1	23	336	1	313	0.0	522.0
NP_001136008.1	XP_036151818.1	79.872	313	54	1	23	326	1	313	0.0	507.0
NP_001136009.1	XP_036151819.1	81.022	274	52	0	1	274	1	274	1.8100000000000003e-163	455.0
NP_001136010.1	XP_036151819.1	78.467	274	50	1	1	265	1	274	1.1300000000000001e-155	435.0
NP_001136016.1	XP_036166939.1	80.882	204	35	1	1	200	95	298	1.37e-91	271.0
NP_001136067.1	XP_036192949.1	98.315	534	9	0	1	534	5	538	0.0	1095.0
NP_001136068.1	XP_036192950.1	94.944	534	9	1	1	516	5	538	0.0	1043.0
NP_001136070.1	XP_036169609.1	93.058	533	37	0	1	533	1	533	0.0	1034.0
NP_001136071.1	XP_036169608.1	92.71	535	39	0	1	535	1	535	0.0	1036.0
NP_001136272.1	XP_036174310.1	68.878	3165	858	24	1	3141	1	3062	0.0	4293.0
NP_001136273.1	XP_036174310.1	61.252	591	182	8	1	586	1	549	0.0	701.0
NP_001137.2	XP_036193957.1	92.771	498	34	1	1	498	1	496	0.0	976.0
NP_001137277.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137278.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137279.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137280.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137281.1	XP_036181585.1	97.255	255	7	0	22	276	4	258	0.0	523.0
NP_001137282.1	XP_036181585.1	97.255	255	7	0	75	329	4	258	0.0	523.0
NP_001137283.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137284.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137285.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137286.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137288.1	XP_036181585.1	97.571	247	6	0	1	247	12	258	0.0	508.0
NP_001137290.1	XP_036179597.1	78.313	415	89	1	1	415	1	414	0.0	685.0
NP_001137417.1	XP_036171778.1	83.416	404	66	1	1	404	182	584	0.0	706.0
NP_001137418.1	XP_036171778.1	82.804	378	64	1	1	378	208	584	0.0	657.0
NP_001137453.1	XP_036161708.1	95.861	459	18	1	1	458	69	527	0.0	918.0
NP_001137454.1	XP_036161709.1	95.852	458	18	1	1	457	69	526	0.0	916.0
NP_001137455.2	XP_036161709.1	91.483	317	26	1	62	378	211	526	0.0	593.0
NP_001138.1	XP_036159803.1	80.444	496	96	1	1	496	1	495	0.0	863.0
NP_001138364.1	XP_036170252.1	95.484	155	7	0	1	155	1	155	6.48e-111	312.0
NP_001138365.1	XP_036171275.1	46.561	189	89	2	60	248	72	248	1.14e-53	175.0
NP_001138366.1	XP_036171279.1	46.032	189	96	2	152	340	39	221	9.509999999999999e-54	177.0
NP_001138367.1	XP_036171275.1	46.561	189	89	2	104	292	72	248	2.88e-53	176.0
NP_001138368.1	XP_036171279.1	47.486	179	91	1	182	360	46	221	1.35e-53	178.0
NP_001138369.1	XP_036171279.1	46.369	179	87	2	206	378	46	221	1.04e-49	168.0
NP_001138371.1	XP_036171276.1	43.154	241	114	4	1	223	4	239	6.53e-57	182.0
NP_001138376.1	XP_036171276.1	51.656	151	70	1	193	343	90	237	9.15e-53	175.0
NP_001138377.1	XP_036171276.1	51.656	151	70	1	220	370	90	237	1.85e-52	175.0
NP_001138378.1	XP_036171276.1	52.98	151	68	1	108	258	90	237	6.63e-55	178.0
NP_001138379.1	XP_036171276.1	52.98	151	68	1	177	327	90	237	1.15e-54	180.0
NP_001138380.1	XP_036171279.1	52.174	69	33	0	152	220	72	140	2.73e-19	84.3
NP_001138381.1	XP_036171276.1	51.656	151	70	1	198	348	90	237	1.6699999999999999e-52	175.0
NP_001138382.1	XP_036171276.1	51.656	151	70	1	221	371	90	237	1.96e-52	175.0
NP_001138383.1	XP_036171278.1	49.275	69	35	0	216	284	81	149	6.9e-17	79.3
NP_001138406.1	XP_036170252.1	95.484	155	7	0	1	155	1	155	6.48e-111	312.0
NP_001138407.1	XP_036170252.1	95.484	155	7	0	1	155	1	155	6.48e-111	312.0
NP_001138409.1	XP_036198284.1	84.175	733	116	0	1	733	1	733	0.0	1265.0
NP_001138478.1	XP_036189421.1	30.769	130	76	4	174	301	367	484	0.71	33.5
NP_001138479.1	XP_036189421.1	30.769	130	76	4	174	301	367	484	0.71	33.5
NP_001138503.1	XP_036193058.1	78.607	402	83	1	12	413	28	426	0.0	677.0
NP_001138579.1	XP_036157468.1	97.304	816	22	0	51	866	1	816	0.0	1649.0
NP_001138580.1	XP_036157468.1	97.304	816	22	0	1	816	1	816	0.0	1648.0
NP_001138581.1	XP_036157468.1	96.178	811	27	1	9	815	6	816	0.0	1615.0
NP_001138582.1	XP_036157468.1	97.304	816	22	0	24	839	1	816	0.0	1649.0
NP_001138743.1	XP_036170041.1	78.125	384	82	2	1	383	80	462	0.0	630.0
NP_001138744.1	XP_036170041.1	78.125	384	82	2	1	383	80	462	0.0	630.0
NP_001138765.1	XP_036188672.1	80.745	644	98	4	15	636	15	654	0.0	1045.0
NP_001138766.1	XP_036188672.1	86.111	612	85	0	1	612	43	654	0.0	1100.0
NP_001138767.1	XP_036188676.1	86.029	544	76	0	15	558	15	558	0.0	982.0
NP_001138792.1	XP_036185087.1	85.325	954	132	4	1	951	1	949	0.0	1649.0
NP_001139117.1	XP_036154197.1	75.277	271	62	2	1	266	1	271	1.1800000000000001e-132	377.0
NP_001139478.1	XP_036165328.1	78.5	600	128	1	44	643	6	604	0.0	936.0
NP_001139501.1	XP_036204546.1	84.084	666	90	3	1	652	1	664	0.0	1138.0
NP_001139502.1	XP_036204546.1	89.0	500	55	0	2	501	165	664	0.0	937.0
NP_001139726.1	XP_036158632.1	89.224	464	50	0	18	481	85	548	0.0	785.0
NP_001139727.1	XP_036158632.1	72.493	349	78	1	62	392	200	548	1.55e-149	440.0
NP_001139761.1	XP_036206846.1	92.868	687	48	1	1	687	1	686	0.0	1262.0
NP_001144.1	XP_036190148.1	94.671	319	17	0	3	321	1	319	0.0	622.0
NP_001145.1	XP_036168576.1	94.062	320	19	0	1	320	1	320	0.0	615.0
NP_001146.2	XP_036169031.1	93.769	674	41	1	1	673	1	674	0.0	1300.0
NP_001147.1	XP_036192976.1	90.157	447	40	1	20	466	20	462	0.0	733.0
NP_001148.1	XP_036193150.1	89.792	480	45	2	30	505	29	508	0.0	776.0
NP_001152824.1	XP_036198115.1	74.051	158	37	2	1	158	1	154	3.95e-86	250.0
NP_001152825.1	XP_036198115.1	75.0	56	11	1	1	56	1	53	1.1e-22	88.2
NP_001153059.1	XP_036172577.1	75.931	1450	321	6	1	1428	1	1444	0.0	2258.0
NP_001153060.1	XP_036172577.1	77.049	1281	286	4	90	1368	170	1444	0.0	2033.0
NP_001153166.1	XP_036196620.1	55.303	264	96	6	1	248	1	258	4.67e-66	206.0
NP_001153212.1	XP_036212554.1	35.294	153	84	4	62	205	91	237	3.51e-21	89.0
NP_001153467.1	XP_036157951.1	89.869	612	44	3	13	607	34	644	0.0	979.0
NP_001153471.1	XP_036157951.1	93.627	612	38	1	13	624	34	644	0.0	1012.0
NP_001153473.1	XP_036157951.1	88.072	612	38	3	13	590	34	644	0.0	953.0
NP_001153477.1	XP_036157958.1	74.396	207	19	2	24	196	24	230	3.59e-102	302.0
NP_001153480.1	XP_036157953.1	93.703	397	25	0	24	420	24	420	0.0	672.0
NP_001155313.1	XP_036177380.1	95.775	852	30	4	20	870	18	864	0.0	1660.0
NP_001156729.1	XP_036161241.1	86.512	1898	247	5	39	1932	12	1904	0.0	3273.0
NP_001157030.1	XP_036203100.1	57.261	241	67	1	23	227	26	266	1.87e-92	273.0
NP_001157243.1	XP_036212186.1	91.949	236	19	0	32	267	32	267	6.830000000000001e-144	443.0
NP_001157569.1	XP_036164914.1	73.586	2423	596	20	1	2409	1	2393	0.0	3414.0
NP_001157570.1	XP_036164913.1	78.833	600	99	4	1	594	1	578	0.0	937.0
NP_001157738.1	XP_036182562.1	94.834	1142	52	2	1	1139	116	1253	0.0	2110.0
NP_001157934.1	XP_036164343.1	33.799	358	205	9	4988	5335	418	753	3.63e-53	204.0
NP_001157961.1	XP_036191628.1	68.14	656	200	4	1	649	1	654	0.0	916.0
NP_001157962.1	XP_036191629.1	61.905	651	232	9	93	732	132	777	0.0	757.0
NP_001158089.1	XP_036161330.1	91.211	603	30	1	1	603	1	580	0.0	1120.0
NP_001158091.1	XP_036161330.1	84.828	580	34	2	1	526	1	580	0.0	986.0
NP_001158116.1	XP_036193287.1	75.403	248	61	0	1	248	1	248	2.5299999999999998e-114	328.0
NP_001158119.1	XP_036193287.1	75.403	248	61	0	1	248	1	248	2.5299999999999998e-114	328.0
NP_001158507.1	XP_036205541.1	81.32	1242	206	5	1	1231	1	1227	0.0	1971.0
NP_001159392.1	XP_036196897.1	79.749	479	97	0	13	491	13	491	0.0	779.0
NP_001159393.1	XP_036196897.1	79.688	384	78	0	44	427	108	491	0.0	625.0
NP_001159445.1	XP_036193281.1	92.825	446	30	2	55	499	45	489	0.0	858.0
NP_001159605.1	XP_036193271.1	84.517	1957	303	0	1	1957	1	1957	0.0	3504.0
NP_001159684.1	XP_036182359.1	97.674	215	5	0	1	215	11	225	9.09e-156	431.0
NP_001159716.1	XP_036192283.1	87.162	592	18	3	1	534	1	592	0.0	1025.0
NP_001159717.1	XP_036192283.1	99.699	332	1	0	149	480	261	592	0.0	684.0
NP_001159718.1	XP_036192283.1	98.516	539	8	0	1	539	1	539	0.0	1093.0
NP_001159736.1	XP_036190797.1	94.235	1353	76	1	1	1353	1	1351	0.0	2635.0
NP_001159737.1	XP_036190799.1	94.113	1342	77	1	1	1342	1	1340	0.0	2606.0
NP_001159738.1	XP_036190800.1	94.0	1300	76	1	1	1300	1	1298	0.0	2521.0
NP_001159884.1	XP_036173404.1	89.933	447	43	2	1	446	1	446	0.0	797.0
NP_001159906.1	XP_036187835.1	81.795	769	136	1	1	769	137	901	0.0	1317.0
NP_001159907.1	XP_036187835.1	80.899	623	115	1	1	623	283	901	0.0	1054.0
NP_001159921.1	XP_036189696.1	72.216	907	231	6	1	900	1	893	0.0	1275.0
NP_001159923.1	XP_036204442.1	58.605	430	123	3	1	391	1	414	9.74e-175	494.0
NP_001159970.1	XP_036194078.1	63.69	504	125	3	24	469	25	528	0.0	623.0
NP_001161066.1	XP_036177442.1	85.341	498	53	2	1	481	1	495	0.0	865.0
NP_001161362.1	XP_036161318.1	81.572	369	65	2	1	368	1	367	0.0	631.0
NP_001161707.1	XP_036155225.1	56.047	2125	866	27	33	2129	70	2154	0.0	2315.0
NP_001161810.1	XP_036173790.1	66.912	136	45	0	1	136	1	136	2.8e-57	191.0
NP_001164161.1	XP_036181211.1	76.993	878	123	6	1	807	1	870	0.0	1312.0
NP_001164221.1	XP_036162048.1	93.333	420	28	0	25	444	17	436	0.0	790.0
NP_001164222.1	XP_036162050.1	92.913	381	27	0	25	405	17	397	0.0	711.0
NP_001164223.1	XP_036162047.1	93.51	339	22	0	25	363	17	355	0.0	674.0
NP_001165093.1	XP_036172778.1	86.111	108	14	1	209	316	1	107	2.06e-62	197.0
NP_001165094.1	XP_036172778.1	84.314	204	14	2	29	232	1	186	1.23e-108	311.0
NP_001165095.1	XP_036172778.1	91.979	187	14	1	29	215	1	186	1.18e-113	323.0
NP_001165096.1	XP_036172778.1	89.84	187	12	2	29	209	1	186	7.580000000000001e-107	306.0
NP_001165097.1	XP_036172778.1	79.679	187	13	2	29	191	1	186	7.31e-102	292.0
NP_001165098.1	XP_036172778.1	77.515	169	13	2	29	173	1	168	2.02e-88	258.0
NP_001165099.1	XP_036172778.1	88.496	113	12	1	29	141	1	112	1.42e-68	206.0
NP_001165100.1	XP_036172778.1	79.006	181	13	2	29	185	1	180	2.6e-97	281.0
NP_001165101.1	XP_036172778.1	86.111	108	14	1	29	136	1	107	3.9e-62	189.0
NP_001165599.1	XP_036211308.1	60.163	1353	425	24	1	1330	46	1307	0.0	1401.0
NP_001165828.1	XP_036169783.1	81.152	191	35	1	1	191	1	190	1.97e-94	274.0
NP_001165881.1	XP_036169783.1	79.695	197	33	2	1	197	1	190	1.22e-92	270.0
NP_001165896.1	XP_036211120.1	76.294	367	52	2	1	332	1	367	0.0	538.0
NP_001166242.1	XP_036201486.1	71.292	209	60	0	1	209	30	238	3.07e-108	313.0
NP_001166243.1	XP_036201497.1	71.429	210	60	0	1	210	30	239	7.69e-109	314.0
NP_001167515.1	XP_036182960.1	60.924	476	182	3	1	474	1	474	0.0	621.0
NP_001167516.1	XP_036182960.1	60.924	476	182	3	1	474	1	474	0.0	621.0
NP_001167517.1	XP_036182960.1	60.924	476	182	3	1	474	1	474	0.0	621.0
NP_001167607.1	XP_036189749.1	75.581	172	39	2	1	172	1	169	9.86e-91	263.0
NP_001171068.1	XP_036208321.1	76.506	332	71	1	17	348	17	341	2.2300000000000002e-156	443.0
NP_001171069.1	XP_036208325.1	78.056	319	63	1	1	319	1	312	1.0099999999999999e-153	434.0
NP_001171131.1	XP_036191837.1	79.702	537	102	2	1	534	27	559	0.0	920.0
NP_001171175.1	XP_036187082.1	82.69	699	121	0	17	715	1480	2178	0.0	1221.0
NP_001171271.1	XP_036203670.1	83.983	231	37	0	14	244	45	275	7.0999999999999995e-146	409.0
NP_001171440.1	XP_036190756.1	81.563	678	115	2	1	678	1	668	0.0	1141.0
NP_001171441.1	XP_036190757.1	82.067	658	112	3	1	657	1	653	0.0	1112.0
NP_001171442.1	XP_036190757.1	83.841	656	103	1	1	656	1	653	0.0	1147.0
NP_001171443.1	XP_036190757.1	82.184	174	30	1	1	174	1	173	1.72e-90	279.0
NP_001171532.1	XP_036200379.1	85.288	938	124	5	1	938	1	924	0.0	1473.0
NP_001171533.1	XP_036200379.1	81.023	938	124	6	1	898	1	924	0.0	1374.0
NP_001171600.1	XP_036184229.1	93.706	715	45	0	1	715	61	775	0.0	1393.0
NP_001171601.1	XP_036199135.1	76.377	1198	230	5	19	1166	17	1211	0.0	1857.0
NP_001171602.1	XP_036199135.1	76.377	1198	229	5	19	1165	17	1211	0.0	1859.0
NP_001171605.1	XP_036211840.1	93.182	88	6	0	1	88	1	88	2.13e-49	154.0
NP_001171616.1	XP_036206389.1	83.019	636	108	0	15	650	1991	2626	0.0	1127.0
NP_001171617.1	XP_036206389.1	82.89	602	103	0	1	602	2025	2626	0.0	1066.0
NP_001171618.1	XP_036198039.1	63.959	197	33	2	10	168	1	197	9.3e-81	238.0
NP_001171619.1	XP_036199967.1	89.519	582	61	0	1	582	1	582	0.0	1042.0
NP_001171620.1	XP_036199959.1	88.926	596	65	1	1	595	1	596	0.0	1057.0
NP_001171621.1	XP_036199986.1	84.071	565	61	1	1	536	1	565	0.0	932.0
NP_001171622.1	XP_036199959.1	84.06	596	65	2	1	566	1	596	0.0	982.0
NP_001171623.1	XP_036181672.1	63.654	509	182	3	1	507	1	508	0.0	638.0
NP_001171624.1	XP_036181672.1	65.404	396	134	3	1	394	114	508	2.5e-174	498.0
NP_001171625.1	XP_036181672.1	65.404	396	134	3	1	394	114	508	2.5e-174	498.0
NP_001171626.1	XP_036181672.1	65.404	396	134	3	1	394	114	508	2.5e-174	498.0
NP_001171670.1	XP_036171098.1	82.031	384	69	0	48	431	98	481	0.0	673.0
NP_001171864.1	XP_036170663.1	82.118	850	72	9	1	784	1	836	0.0	1118.0
NP_001172026.1	XP_036171734.1	80.0	110	18	1	1	110	1	106	5.26e-40	129.0
NP_001172027.1	XP_036171734.1	80.0	110	18	1	1	110	1	106	5.26e-40	129.0
NP_001172085.1	XP_036200397.1	70.879	182	53	0	26	207	2	183	7.43e-93	270.0
NP_001172086.1	XP_036200397.1	51.648	182	35	1	26	154	2	183	1.62e-52	166.0
NP_001172087.1	XP_036156458.1	27.273	44	32	0	4	47	347	390	0.14	30.4
NP_001177370.2	XP_036202657.1	55.639	133	59	0	6	138	72	204	2.3299999999999998e-45	147.0
NP_001177397.1	XP_036166797.1	95.735	211	9	0	18	228	1	211	5.83e-132	371.0
NP_001177398.1	XP_036166797.1	83.412	211	9	1	18	202	1	211	3.67e-107	307.0
NP_001177411.1	XP_036186689.1	86.935	1860	240	2	1	1858	1	1859	0.0	3269.0
NP_001177638.1	XP_036200025.1	93.802	1807	72	2	1	1767	1	1807	0.0	2317.0
NP_001177768.1	XP_036157648.1	80.723	83	16	0	46	128	21	103	1.1899999999999999e-45	144.0
NP_001177871.1	XP_036205338.1	64.444	90	31	1	1	90	1	89	4.08e-34	119.0
NP_001177885.1	XP_036153132.1	70.504	139	41	0	44	182	41	179	5.94e-62	205.0
NP_001178252.1	XP_036152359.1	77.174	184	1	1	1	143	1	184	1.07e-89	259.0
NP_001180229.1	XP_036199373.1	84.494	761	117	1	1	761	1	760	0.0	1278.0
NP_001180230.1	XP_036199373.1	84.494	761	117	1	1	761	1	760	0.0	1278.0
NP_001180231.1	XP_036199373.1	79.758	662	100	2	1	629	100	760	0.0	1070.0
NP_001180264.1	XP_036167111.1	84.298	242	31	1	1	242	1	235	3.39e-141	396.0
NP_001180473.1	XP_036169031.1	93.925	642	38	1	1	641	33	674	0.0	1236.0
NP_001182220.2	XP_036205847.1	78.836	378	78	2	5	380	1	378	0.0	588.0
NP_001183980.1	XP_036181680.1	97.315	447	11	1	124	569	24	470	0.0	899.0
NP_001184026.2	XP_036184863.1	74.897	243	61	0	19	261	5	247	2.2099999999999997e-138	390.0
NP_001184027.1	XP_036184863.1	77.35	234	53	0	7	240	14	247	8.339999999999999e-138	388.0
NP_001184224.1	XP_036167107.1	73.676	680	171	6	1	677	1	675	0.0	949.0
NP_001184225.1	XP_036167107.1	72.249	627	166	6	1	624	1	622	0.0	852.0
NP_001184246.1	XP_036156491.1	53.571	112	52	0	38	149	216	327	2.7300000000000004e-37	131.0
NP_001184247.1	XP_036156492.1	54.348	46	21	0	75	120	216	261	5.23e-12	62.4
NP_001184248.1	XP_036156492.1	54.348	46	21	0	38	83	216	261	1.58e-12	62.4
NP_001185552.1	XP_036197326.1	76.0	250	32	1	1	222	1	250	1.52e-131	371.0
NP_001185553.1	XP_036197326.1	75.536	233	29	1	1	205	18	250	3.82e-120	342.0
NP_001185624.1	XP_036152229.1	93.776	241	15	0	39	279	16	256	6.05e-173	479.0
NP_001185744.1	XP_036199249.1	33.333	171	104	1	1133	1303	54	214	5.85e-15	82.0
NP_001185928.1	XP_036156464.1	93.966	1011	48	1	1	1011	1	998	0.0	1957.0
NP_001185950.1	XP_036182386.1	86.446	332	44	1	1	331	1	332	0.0	567.0
NP_001186009.1	XP_036206315.1	93.95	595	36	0	30	624	1	595	0.0	1045.0
NP_001186010.1	XP_036206315.1	93.95	595	36	0	30	624	1	595	0.0	1045.0
NP_001186011.1	XP_036206315.1	92.098	367	29	0	135	501	229	595	0.0	646.0
NP_001186668.1	XP_036198400.1	71.903	331	43	1	1	281	10	340	3.27e-173	483.0
NP_001186759.1	XP_036194085.1	79.437	462	95	0	24	485	25	486	0.0	763.0
NP_001186788.1	XP_036193958.1	92.757	497	34	1	1	497	1	495	0.0	974.0
NP_001186815.1	XP_036194650.1	68.421	133	41	1	1	133	1	132	1.23e-53	166.0
NP_001186816.1	XP_036194648.1	58.757	177	54	3	1	159	1	176	7.48e-64	194.0
NP_001186817.1	XP_036194650.1	60.15	133	34	2	1	115	1	132	4.72e-44	141.0
NP_001186958.1	XP_036189378.1	85.167	418	60	1	2	417	86	503	0.0	719.0
NP_001186959.1	XP_036189379.1	84.794	388	57	1	2	387	86	473	0.0	664.0
NP_001186960.1	XP_036189384.1	85.882	170	22	1	1	168	28	197	8.04e-106	301.0
NP_001186961.1	XP_036189379.1	84.892	139	19	1	2	138	335	473	1.0000000000000001e-79	243.0
NP_001188288.1	XP_036169964.1	56.954	151	55	4	1	148	1	144	1.05e-49	157.0
NP_001188504.1	XP_036187221.1	77.313	335	74	2	1	334	1	334	0.0	548.0
NP_001189787.1	XP_036199625.1	64.888	581	151	5	1	567	1	542	0.0	741.0
NP_001190.1	XP_036169777.1	96.311	732	23	2	1	730	1	730	0.0	1461.0
NP_001190173.1	XP_036192180.1	92.443	569	38	1	1	569	1	564	0.0	1097.0
NP_001191.1	XP_036177710.1	95.202	396	18	1	1	396	46	440	0.0	759.0
NP_001191047.1	XP_036158664.1	73.016	315	82	3	66	378	14	327	2.21e-142	408.0
NP_001191214.1	XP_036200530.1	70.732	287	70	6	189	475	391	663	3.4e-116	357.0
NP_001191215.1	XP_036200530.1	70.732	287	70	6	198	484	391	663	3.73e-116	357.0
NP_001191216.1	XP_036200529.1	70.339	236	62	4	47	282	464	691	6.02e-97	300.0
NP_001191217.1	XP_036200529.1	55.14	107	32	3	63	154	494	599	3.89e-27	109.0
NP_001191218.1	XP_036200530.1	73.864	176	42	3	63	238	492	663	6.500000000000001e-72	232.0
NP_001191219.1	XP_036200529.1	73.864	176	42	3	42	217	520	691	6.420000000000001e-72	232.0
NP_001191220.1	XP_036200530.1	73.743	179	43	3	63	241	489	663	1.3400000000000001e-73	237.0
NP_001191221.1	XP_036200530.1	73.75	160	38	3	80	239	508	663	6.47e-62	206.0
NP_001191222.1	XP_036200529.1	64.706	102	32	1	38	139	464	561	3.42e-35	132.0
NP_001191223.1	XP_036200530.1	73.75	160	38	3	71	230	508	663	7.12e-62	206.0
NP_001191224.1	XP_036200529.1	85.047	107	13	2	83	189	588	691	6.69e-46	161.0
NP_001191225.1	XP_036200529.1	83.478	115	16	2	98	212	580	691	5.8e-49	170.0
NP_001191226.1	XP_036200530.1	84.0	75	9	2	103	177	592	663	4.46e-36	133.0
NP_001191273.1	XP_036187408.1	83.735	166	27	0	27	192	110	275	3.44e-103	299.0
NP_001191281.1	XP_036171459.1	93.713	334	21	0	15	348	66	399	0.0	660.0
NP_001191282.1	XP_036171460.1	93.548	279	18	0	1	279	118	396	0.0	550.0
NP_001191283.1	XP_036171460.1	93.811	307	19	0	1	307	90	396	0.0	605.0
NP_001191284.1	XP_036171459.1	92.553	282	21	0	22	303	118	399	0.0	554.0
NP_001191285.1	XP_036171460.1	84.343	396	22	1	1	356	1	396	0.0	661.0
NP_001191287.1	XP_036171460.1	94.194	310	18	0	1	310	1	310	0.0	587.0
NP_001191313.1	XP_036172778.1	89.706	136	13	1	29	164	1	135	2.5e-74	222.0
NP_001191314.1	XP_036172778.1	89.051	137	14	1	209	345	1	136	1.06e-74	230.0
NP_001191343.1	XP_036206352.1	83.512	467	46	1	1	436	1	467	0.0	757.0
NP_001191344.1	XP_036206352.1	90.055	362	36	0	1	362	106	467	0.0	684.0
NP_001191431.1	XP_036162976.1	81.548	168	30	1	1	167	1	168	1.1099999999999999e-82	249.0
NP_001191432.1	XP_036162976.1	81.548	168	30	1	1	167	1	168	1.1099999999999999e-82	249.0
NP_001191689.1	XP_036171031.1	93.862	391	24	0	1	391	1	391	0.0	773.0
NP_001191798.1	XP_036193508.1	80.952	126	22	2	1	125	1	125	6.48e-60	190.0
NP_001191799.1	XP_036193508.1	87.255	102	13	0	21	122	267	368	1.49e-60	191.0
NP_001192.2	XP_036193433.1	84.599	474	71	1	1	472	1	474	0.0	776.0
NP_001192230.1	XP_036165684.1	82.537	1025	161	4	1	1017	1	1015	0.0	1752.0
NP_001193.2	XP_036163389.1	96.822	409	12	1	1	408	1	409	0.0	825.0
NP_001193673.1	XP_036191352.1	70.102	883	246	8	1	883	72	936	0.0	1239.0
NP_001193674.1	XP_036191352.1	65.345	883	231	10	1	826	72	936	0.0	1125.0
NP_001193872.1	XP_036189625.1	69.273	550	130	7	24	566	24	541	0.0	652.0
NP_001193873.1	XP_036189625.1	69.575	447	125	5	24	463	24	466	0.0	524.0
NP_001193939.1	XP_036157568.1	60.0	265	103	3	11	274	1	263	3.7699999999999996e-91	272.0
NP_001193941.1	XP_036169102.1	72.34	141	39	0	1	141	1	141	5.9599999999999995e-74	218.0
NP_001193943.1	XP_036180829.1	95.455	418	19	0	1	418	1	418	0.0	801.0
NP_001193987.1	XP_036160905.1	88.417	518	10	2	33	500	1	518	0.0	925.0
NP_001193988.1	XP_036160905.1	98.198	444	8	0	18	461	75	518	0.0	907.0
NP_001226.2	XP_036180829.1	95.455	418	19	0	1	418	1	418	0.0	801.0
NP_001229265.1	XP_036168120.1	89.722	360	36	1	1	359	1	360	0.0	666.0
NP_001229837.1	XP_036208828.1	91.418	268	18	1	1	263	1	268	6.14e-174	481.0
NP_001229838.1	XP_036208828.1	91.597	238	15	1	4	236	31	268	1.55e-153	428.0
NP_001229839.1	XP_036208828.1	95.238	147	7	0	1	147	1	147	1.9799999999999998e-101	295.0
NP_001230140.1	XP_036180265.1	66.839	193	60	1	1	189	1	193	5.77e-87	255.0
NP_001230174.1	XP_036182801.1	44.444	216	95	8	12	211	13	219	2.69e-46	153.0
NP_001230175.1	XP_036206846.1	92.868	687	48	1	1	687	1	686	0.0	1258.0
NP_001230662.1	XP_036182725.1	94.675	169	9	0	20	188	26	194	2.19e-101	291.0
NP_001230675.1	XP_036196064.1	94.03	402	24	0	1	402	134	535	0.0	775.0
NP_001231879.1	XP_036192909.1	94.133	392	23	0	1	392	1	392	0.0	720.0
NP_001235.1	XP_036185700.1	79.915	234	47	0	1	234	1	234	1.05e-142	399.0
NP_001238758.1	XP_036195179.1	65.605	314	67	1	1	273	1	314	1.69e-108	317.0
NP_001238759.1	XP_036195179.1	75.439	285	70	0	43	327	30	314	8.530000000000001e-122	353.0
NP_001238896.1	XP_036171460.1	96.218	238	9	0	64	301	159	396	5.39e-171	483.0
NP_001239536.1	XP_036198541.1	97.071	956	19	1	1	947	1	956	0.0	1909.0
NP_001239537.1	XP_036198541.1	97.847	743	16	0	94	836	214	956	0.0	1514.0
NP_001240764.1	XP_036190969.1	90.253	277	27	0	1	277	1	277	4.2099999999999996e-147	414.0
NP_001241663.1	XP_036176852.1	87.134	614	79	0	2	615	17	630	0.0	1094.0
NP_001242911.1	XP_036191325.1	75.203	246	37	1	26	247	125	370	4.1e-122	353.0
