drXP_053772111.1	drXP_045041570.2	5.048E-93	99.700	138	1	138	1	138
drXP_053772111.1	pdXP_028386140.2	3.182E-88	95.500	138	1	138	14	151
paXP_006914730.1	paXP_006914730.1	3.538E-162	98.400	239	1	239	1	239
pdXP_035877468.1	pdXP_035877466.1	0.000E+00	98.800	2180	1	2180	1	2180
pdXP_035877468.1	pdXP_035877474.1	0.000E+00	98.900	709	1472	2180	9	716
pkXP_036293960.1	pkXP_036293960.1	2.313E-163	95.900	248	1	248	1	248
pkXP_036296060.1	mlXP_006108646.3	8.451E-110	95.500	172	72	243	14	185
pkXP_036296060.1	mbXP_005856937.1	6.243E-75	99.800	116	128	243	1	116
pnCAK6435127.1	moXP_036119034.1	4.549E-115	98.200	172	1	172	1	172
pnCAK6435127.1	efXP_008145771.2	1.068E-113	97.300	172	1	172	124	295
pnCAK6435127.1	enKAK1333030.1	1.041E-106	99.500	158	15	172	135	292
pnCAK6435127.1	pgXP_039742931.1	5.485E-80	97.000	125	48	172	1	125
pnCAK6443692.1	pnCAK6443692.1	2.913E-155	98.400	229	1	229	1	229
pvXP_011355850.1	pgXP_039710295.1	4.700E-162	96.300	245	1	245	1	244
raXP_036092971.1	raXP_036092966.1	8.014E-125	99.600	183	1	183	1	183
raXP_015978392.2	raXP_036094435.1	0.000E+00	96.200	855	1	855	1	855
raXP_015978392.2	raXP_015978394.2	0.000E+00	97.900	554	1	554	1	554
sbXP_066099768.1	sbXP_066099768.1	2.774E-173	95.200	265	1	265	1	265
sbXP_066123871.1	sbXP_066123867.1	0.000E+00	99.000	832	1	832	1	832
ajXP_036995581.2	ajXP_036995581.2	1.437E-137	100.000	197	1	197	1	197
drXP_053775808.1	drXP_053775805.1	0.000E+00	97.400	1845	1	1845	10	1854
enKAK1329155.1	enKAK1329155.1	7.171E-66	95.400	105	1	105	1	105
enKAK1329155.1	moXP_036128861.1	9.833E-09	100.000	20	81	100	70	89
pdXP_035882837.1	pdXP_035882837.1	7.211E-165	96.600	248	1	248	1	248
pdXP_035885931.1	pdXP_035885931.1	0.000E+00	96.300	4160	1	4160	1	4160
rfXP_032972073.1	rfXP_032972073.1	1.003E-121	95.300	188	1	188	1	188
rfXP_032966094.1	pdXP_035876168.1	0.000E+00	99.700	1073	1	1073	1	1073
rfXP_032966094.1	paXP_006915922.1	0.000E+00	98.200	1073	1	1073	1	1071
pvXP_011364052.1	pgXP_039730232.1	8.548E-179	96.100	270	1	270	1	270
rfXP_032944830.1	mdXP_059568158.1	0.000E+00	98.600	772	1	772	1	772
drXP_053775505.1	drXP_053775506.1	0.000E+00	95.500	824	1	824	1	824
efXP_054573029.1	efXP_054573029.1	0.000E+00	96.200	796	1	796	1	796
enKAK1341588.1	enKAK1341588.1	5.472E-78	100.000	116	1	116	1	116
mbXP_005871100.1	pdXP_035876168.1	0.000E+00	99.700	1073	1	1073	1	1073
mbXP_005871100.1	paXP_006915922.1	0.000E+00	97.500	1073	1	1073	1	1071
mbXP_014392235.1	mlXP_006091284.1	1.559E-318	100.000	451	1	451	1	451
mbXP_014392235.1	pnCAK6436779.1	4.508E-303	96.400	451	1	451	1	451
mbXP_014392235.1	sbXP_066099835.1	4.718E-297	95.000	450	1	450	1	450
mlXP_006081937.1	mmXP_036169912.1	2.357E-208	98.700	304	1	304	21	324
mlXP_006081937.1	drXP_024424490.3	3.853E-200	95.400	304	1	304	21	324
mlXP_006081937.1	pvXP_011358589.1	7.236E-200	95.300	304	1	304	21	324
mlXP_006081937.1	rfXP_032991413.1	2.553E-199	95.100	304	1	304	21	324
mmXP_036184229.1	raXP_036086198.1	0.000E+00	96.600	775	1	775	1	775
mmXP_036184229.1	pdXP_028381663.1	0.000E+00	95.300	775	1	775	1	775
pkXP_036285456.1	mdXP_059568158.1	0.000E+00	99.000	772	1	772	1	772
pkXP_045439844.1	pkXP_045439845.1	0.000E+00	100.000	1203	1	1203	1	1202
raXP_015976807.2	raXP_015976807.2	6.308E-159	100.000	224	1	224	1	224
rfXP_032974489.1	rfXP_032974489.1	1.103E-164	100.000	237	1	237	1	237
paXP_006914814.1	pgXP_039733675.1	3.980E-92	100.000	135	1	135	1	135
paXP_006914814.1	rfXP_032972059.1	5.905E-86	95.300	135	1	135	1	135
phXP_045690755.1	phXP_045690755.1	3.630E-91	100.000	135	1	135	1	135
pkXP_045427828.1	pdXP_035876168.1	0.000E+00	99.500	1073	1	1073	1	1073
pkXP_045427828.1	paXP_006915922.1	0.000E+00	97.100	1073	1	1073	1	1071
pgXP_039735433.1	pgXP_039735433.1	0.000E+00	96.700	820	1	820	1	820
pgXP_039735433.1	pvXP_011384389.1	0.000E+00	96.000	615	16	630	1	613
pvXP_011362701.1	mdXP_059568158.1	0.000E+00	98.900	772	1	772	1	772
sbXP_066095511.1	sbXP_066095509.1	0.000E+00	97.200	845	1	845	1	845
ajXP_037023752.2	ajXP_037023752.2	1.122E-165	99.100	242	1	242	1	242
ajXP_036981962.2	ajXP_036981962.2	0.000E+00	96.900	957	1	957	1	957
drXP_045046114.2	drXP_024409532.2	4.127E-190	98.400	279	1	279	1	279
pgXP_039713224.1	pgXP_039713224.1	6.451E-164	98.600	241	1	241	1	241
pgXP_039716988.1	mdXP_059567795.1	7.010E-307	96.700	456	1	456	1	456
pgXP_039716988.1	sbXP_066118416.1	1.482E-304	95.000	462	1	462	1	462
pgXP_039744163.1	drXP_045057659.1	0.000E+00	95.300	999	1	998	1	999
pkXP_045434641.1	mbXP_005886206.1	0.000E+00	95.500	1893	32	1924	12	1903
mmXP_036201880.1	mmXP_036201880.1	2.818E-93	99.300	139	1	139	1	139
mlXP_023614664.1	mbXP_005875093.1	3.422E-125	98.500	186	1	186	1	186
mlXP_023614664.1	mdXP_059568002.1	1.657E-124	98.000	186	1	186	1	186
moXP_036121655.1	moXP_036121655.1	9.601E-168	98.000	248	1	248	1	248
mdXP_059523436.1	mlXP_006091284.1	6.058E-319	100.000	451	1	451	1	451
mdXP_059523436.1	pnCAK6436779.1	6.177E-303	96.400	451	1	451	1	451
mdXP_059523436.1	moXP_036130675.1	4.184E-299	95.400	451	1	451	1	451
mmXP_036165574.1	pdXP_035876168.1	0.000E+00	99.700	1073	1	1073	1	1073
mmXP_036165574.1	paXP_006915922.1	0.000E+00	97.300	1073	1	1073	1	1071
pdXP_035875667.1	pdXP_035875665.1	0.000E+00	97.200	1842	1	1842	1	1842
drXP_024426777.2	drXP_024426777.2	0.000E+00	97.900	788	1	788	1	788
enKAK1332312.1	mmXP_036187896.1	0.000E+00	95.900	771	1	771	1	770
mbXP_005860672.1	mbXP_005860672.1	3.880E-138	100.000	196	1	196	1	196
mdXP_059547943.1	mdXP_059547943.1	4.676E-89	100.000	131	1	131	1	131
drXP_053767743.1	drXP_024409532.2	4.127E-190	98.400	279	1	279	1	279
drXP_024426375.2	drXP_024426375.2	4.233E-116	100.000	162	1	162	1	162
drXP_024410500.2	drXP_024410500.2	7.628E-191	95.500	290	1	290	1	290
drXP_053781992.1	drXP_053781992.1	0.000E+00	96.400	818	1	818	1	818
efXP_054566612.1	mmXP_036201880.1	1.246E-91	97.900	139	1	139	1	139
phXP_045683626.1	ajXP_037010208.2	0.000E+00	97.200	834	1	834	1	834
pvXP_023390066.1	pvXP_023390066.1	0.000E+00	97.200	798	1	798	1	798
raXP_036095295.1	raXP_036095294.1	0.000E+00	99.700	715	1	715	1	715
raXP_036095295.1	pgXP_039731320.1	0.000E+00	95.700	715	1	715	1	715
raXP_036095295.1	paXP_006918419.1	0.000E+00	96.000	699	17	715	1480	2178
sbXP_066099466.1	sbXP_066099466.1	4.645E-167	97.700	248	1	248	1	248
sbXP_066110879.1	sbXP_066110865.1	0.000E+00	97.400	1843	1	1843	1	1843
mbXP_005862058.1	mbXP_005862058.1	0.000E+00	98.200	566	1	566	1	566
mbXP_005862058.1	mlXP_014305826.2	6.780E-162	98.800	246	151	396	46	291
mdXP_059567794.1	sbXP_066118416.1	0.000E+00	96.600	1893	1	1893	1	1893
mdXP_059567794.1	mdXP_059567795.1	3.637E-288	97.700	456	1	456	1	456
pdXP_028374455.1	phXP_045713149.1	1.003E-134	97.500	202	1	202	1	202
pgXP_039733675.1	pgXP_039733675.1	3.980E-92	100.000	135	1	135	1	135
pgXP_039733675.1	rfXP_032972059.1	5.905E-86	95.300	135	1	135	1	135
sbXP_066109241.1	sbXP_066109241.1	3.807E-155	98.800	228	1	228	1	228
sbXP_066121236.1	sbXP_066121236.1	2.209E-164	97.400	245	1	245	1	245
drXP_053781459.1	drXP_053781472.1	0.000E+00	96.500	869	1	869	1	869
drXP_053781459.1	pdXP_035877339.1	0.000E+00	95.100	567	1	567	1	567
sbXP_066120894.1	sbXP_066120894.1	2.768E-125	100.000	175	1	175	1	175
sbXP_066134240.1	sbXP_066134240.1	0.000E+00	100.000	666	1	666	1	666
drXP_024435365.2	drXP_024435365.2	1.366E-188	99.600	273	1	273	1	273
drXP_045052375.1	drXP_053768446.1	5.379E-243	97.800	357	1	357	1	357
pkXP_045439845.1	pkXP_045439845.1	0.000E+00	100.000	1202	1	1202	1	1202
raXP_016007049.2	raXP_036087833.1	0.000E+00	98.000	818	1	818	1	818
sbXP_066129622.1	sbXP_066129620.1	0.000E+00	96.400	873	1	873	1	873
ajXP_036997705.2	ajXP_036997705.2	5.261E-165	96.700	248	1	248	1	248
ajXP_036982885.2	rfXP_032961222.1	7.277E-191	95.800	289	1	289	14	302
mbXP_014389815.1	mbXP_005859726.1	6.257E-165	97.700	245	1	245	1	245
mdXP_059549817.1	mdXP_059549817.1	0.000E+00	97.400	1029	1	1029	1	1029
moXP_036126748.1	moXP_036126748.1	3.988E-214	95.900	323	1	323	1	323
ajXP_053514900.1	ajXP_053514900.1	0.000E+00	97.400	895	1	895	1	895
drXP_053781989.1	drXP_053781992.1	0.000E+00	96.400	818	1	818	1	818
efXP_054582064.1	sbXP_066118416.1	0.000E+00	96.700	1893	1	1893	1	1893
efXP_054582064.1	mdXP_059567795.1	1.937E-286	97.200	456	1	456	1	456
phXP_045691105.1	drXP_053775506.1	0.000E+00	95.000	824	1	824	1	824
pkXP_045440992.1	pkXP_036299862.1	1.689E-164	97.100	246	1	246	1	246
pnCAK6439367.1	mbXP_005880647.2	0.000E+00	95.000	619	3	621	3	619
phXP_045689828.1	pdXP_035877339.1	0.000E+00	97.800	554	1	554	14	567
pkXP_036283117.1	sbXP_066118416.1	0.000E+00	96.600	1893	1	1893	1	1893
pkXP_036283117.1	mdXP_059567795.1	2.629E-286	97.200	456	1	456	1	456
rfXP_032946498.1	rfXP_032946498.1	4.542E-191	98.800	279	1	279	1	279
sbXP_066099835.1	sbXP_066099835.1	0.000E+00	100.000	451	1	451	1	451
sbXP_066099835.1	moXP_036130675.1	2.707E-301	96.200	450	1	450	1	450
sbXP_066099835.1	rfXP_032983042.1	5.733E-299	95.500	450	1	450	1	450
sbXP_066099835.1	pdXP_028357700.1	2.512E-297	95.100	450	1	450	1	450
pkXP_036285456.1	mdXP_059568158.1	0.000E+00	99.000	772	1	772	1	772
raXP_036087255.1	raXP_036087255.1	0.000E+00	100.000	447	1	447	1	447
rfXP_032949658.1	rfXP_032949658.1	0.000E+00	96.900	927	1	927	1	927
pnCAK6449137.1	pnCAK6449137.1	0.000E+00	100.000	457	1	457	1	457
pnCAK6449137.1	efXP_008158071.1	1.653E-306	95.300	462	1	457	1	462
raXP_036092969.1	raXP_036092966.1	8.014E-125	99.600	183	1	183	1	183
raXP_036091085.1	raXP_036091085.1	0.000E+00	98.800	475	1	475	1	475
rfXP_032965309.1	rfXP_032965309.1	1.190E-160	97.300	240	1	240	1	240
rfXP_032961224.1	rfXP_032961222.1	1.465E-194	97.300	289	1	289	14	302
pdXP_028389031.1	pdXP_028389031.1	2.388E-163	97.900	242	1	242	1	242
pdXP_028389031.1	pdXP_035875244.1	3.366E-101	96.400	158	1	158	1	158
pgXP_039735431.1	pgXP_039735433.1	0.000E+00	96.700	820	1	820	1	820
pgXP_039735431.1	pvXP_011384389.1	0.000E+00	96.000	615	16	630	1	613
pgXP_039708111.1	raXP_015978394.2	0.000E+00	96.000	554	1	554	1	554
efXP_054585119.1	efXP_054585119.1	9.713E-180	98.400	264	1	264	1	264
mbXP_014399304.1	mbXP_014399304.1	1.127E-125	100.000	176	1	176	1	176
mbXP_014399304.1	mdXP_059536866.1	2.398E-86	100.000	126	51	176	23	147
pkXP_036285459.1	mdXP_059568158.1	0.000E+00	99.000	772	1	772	1	772
raXP_016005739.2	paXP_015441762.2	0.000E+00	96.700	1894	1	1894	67	1955
sbXP_066129621.1	sbXP_066129620.1	0.000E+00	96.400	873	1	873	1	873
sbXP_066129622.1	sbXP_066129620.1	0.000E+00	96.400	873	1	873	1	873
ajXP_037023775.2	ajXP_037023775.2	9.271E-164	98.100	242	1	242	1	242
phXP_045691894.1	phXP_045691889.1	1.323E-188	97.700	279	1	279	17	295
phXP_045673197.1	pdXP_035870881.1	0.000E+00	95.300	759	1	759	30	788
pkXP_036308289.1	pkXP_036308289.1	1.542E-312	95.500	470	1	470	1	470
pkXP_036309218.1	pkXP_036309218.1	0.000E+00	98.100	628	1	628	1	628
pvXP_011377943.1	paXP_024906107.1	0.000E+00	97.500	788	35	822	56	843
rfXP_032979791.1	rfXP_032979790.1	0.000E+00	100.000	715	1	715	1	715
rfXP_032979791.1	rfXP_032979786.1	0.000E+00	100.000	699	17	715	1481	2179
sbXP_066110845.1	sbXP_066110865.1	0.000E+00	97.400	1843	1	1843	1	1843
mbXP_014389813.1	mdXP_059546864.1	9.713E-163	96.600	245	1	245	61	305
mbXP_005880095.1	mdXP_059568158.1	0.000E+00	100.000	772	1	772	1	772
mlXP_006089902.1	drXP_024422799.2	0.000E+00	95.600	556	1	555	1	556
phXP_045678949.1	ajXP_053526079.1	0.000E+00	95.600	1073	1	1073	1	1073
pkXP_045429744.1	pkXP_045429744.1	0.000E+00	95.800	4257	1	4257	1	4257
drXP_045046112.2	drXP_024409532.2	4.127E-190	98.400	279	1	279	1	279
drXP_045046937.2	drXP_024410500.2	2.354E-165	95.900	251	1	251	40	290
pgXP_039732068.1	pvXP_011358589.1	3.107E-224	99.400	324	1	324	1	324
pgXP_039724989.1	pgXP_039724989.1	0.000E+00	95.700	1698	1	1698	1	1698
efXP_054570139.1	efXP_054570139.1	1.503E-119	100.000	174	1	174	1	174
efXP_028005860.1	efXP_008142886.1	3.111E-177	96.700	266	1	266	1	266
enKAK1333310.1	enKAK1333310.1	2.380E-177	96.400	267	1	267	1	267
mbXP_005865977.1	mbXP_005865977.1	8.721E-221	96.100	332	1	332	1	332
mbXP_014392235.1	mlXP_006091284.1	1.559E-318	100.000	451	1	451	1	451
mbXP_014392235.1	pnCAK6436779.1	4.508E-303	96.400	451	1	451	1	451
mbXP_014392235.1	sbXP_066099835.1	4.718E-297	95.000	450	1	450	1	450
pkXP_045443472.1	pnCAK6443894.1	4.826E-175	95.700	266	1	266	5	270
pkXP_036298281.1	pkXP_036298281.1	0.000E+00	96.800	829	1	829	1	829
pvXP_011369715.2	pvXP_011369715.2	0.000E+00	100.000	946	1	946	1	946
rfXP_032956857.1	rfXP_032956854.1	0.000E+00	98.700	834	1	834	60	893
mdXP_059538165.1	mdXP_059538165.1	1.997E-115	100.000	168	1	168	1	168
mlXP_006101042.1	mmXP_036193287.1	1.534E-162	95.500	248	1	248	1	248
drXP_024417191.2	drXP_024417191.2	7.796E-164	97.100	245	1	245	1	245
efXP_054575289.1	efXP_054575289.1	2.134E-161	98.700	237	1	237	1	237
pdXP_028389033.2	phXP_045695702.1	3.616E-169	97.400	252	1	252	1	252
pgXP_039735432.1	pgXP_039735433.1	0.000E+00	96.700	820	1	820	1	820
pgXP_039735432.1	pvXP_011384389.1	0.000E+00	96.000	615	16	630	1	613
phXP_045687379.1	mlXP_014304353.1	0.000E+00	96.400	534	1	534	1	534
phXP_045680497.1	phXP_045680492.1	0.000E+00	96.300	809	1	809	1	809
moXP_036121655.1	moXP_036121655.1	9.601E-168	98.000	248	1	248	1	248
paXP_006912232.2	pgXP_039715728.1	2.982E-269	95.700	405	1	405	1	405
pdXP_035882837.1	pdXP_035882837.1	7.211E-165	96.600	248	1	248	1	248
pdXP_028360751.2	pdXP_035874145.1	0.000E+00	100.000	1144	656	1799	28	1171
phXP_045688269.1	drXP_024419003.1	0.000E+00	95.100	770	1	770	1	770
pkXP_045439844.1	pkXP_045439845.1	0.000E+00	100.000	1203	1	1203	1	1202
pvXP_011374203.1	pgXP_039706255.1	2.302E-244	98.300	357	1	357	1	357
raXP_016004226.2	sbXP_066118416.1	0.000E+00	96.700	1893	1	1893	1	1893
sbXP_066129622.1	sbXP_066129620.1	0.000E+00	96.400	873	1	873	1	873
ajXP_037020635.1	pdXP_035877339.1	0.000E+00	95.800	567	1	567	1	567
mdXP_059527830.1	mmXP_036194532.1	5.147E-190	99.000	277	1	277	1	277
mdXP_059527830.1	enKAK1332002.1	1.333E-140	99.300	208	70	277	1	208
mmXP_036157567.1	mmXP_036157567.1	1.686E-179	96.800	269	1	269	1	269
pgXP_039712374.1	pgXP_039712374.1	0.000E+00	100.000	663	1	663	1	663
pkXP_036279742.1	pkXP_036279742.1	0.000E+00	95.500	797	1	797	1	797
rfXP_032951607.1	rfXP_032951607.1	0.000E+00	96.200	818	1	818	1	818
pdXP_028378229.1	ajXP_037002255.2	0.000E+00	95.300	556	1	556	1	556
pgXP_039731083.1	paXP_006918419.1	0.000E+00	97.700	2178	1	2178	1	2178
pgXP_039731083.1	pgXP_039731320.1	0.000E+00	100.000	699	1480	2178	17	715
pgXP_039731083.1	raXP_036095294.1	0.000E+00	95.700	699	1480	2178	17	715
pvXP_011364055.1	pvXP_011364055.1	1.306E-137	100.000	195	1	195	1	195
pvXP_011364055.1	pgXP_039730231.1	3.601E-121	100.000	173	1	173	1	173
mlXP_023605002.1	mlXP_023605002.1	0.000E+00	96.100	1860	1	1860	1	1860
pdXP_028389159.1	pdXP_028389159.1	2.526E-154	98.300	228	1	228	1	228
pdXP_035874781.1	rfXP_032961222.1	1.367E-190	95.700	289	1	289	14	302
pgXP_039712348.1	paXP_015453225.1	0.000E+00	95.000	2319	1	2319	1	2319
mlXP_006101042.1	mmXP_036193287.1	1.534E-162	95.500	248	1	248	1	248
mmXP_036157454.1	mlXP_006084295.1	4.021E-181	97.200	270	1	270	1	270
mmXP_036171279.1	mmXP_036171279.1	2.227E-158	100.000	224	1	224	1	224
pnCAK6443103.1	pnCAK6443103.1	0.000E+00	96.300	1575	1	1575	1	1575
sbXP_066099835.1	sbXP_066099835.1	0.000E+00	100.000	451	1	451	1	451
sbXP_066099835.1	moXP_036130675.1	2.707E-301	96.200	450	1	450	1	450
sbXP_066099835.1	rfXP_032983042.1	5.733E-299	95.500	450	1	450	1	450
sbXP_066099835.1	pdXP_028357700.1	2.512E-297	95.100	450	1	450	1	450
sbXP_066132619.1	drXP_045057659.1	0.000E+00	95.200	999	1	998	1	999
ajXP_037023781.2	ajXP_037023781.2	1.055E-183	98.000	271	1	271	1	271
mdXP_059512327.1	mbXP_014386174.1	0.000E+00	95.800	555	1	555	1	555
mlXP_006102855.2	mmXP_036158163.1	0.000E+00	98.000	834	1	834	109	942
mlXP_006102855.2	pkXP_045443211.1	0.000E+00	95.000	834	1	834	104	937
mlXP_006102855.2	enKAK1332781.1	2.859E-288	98.300	431	1	431	1	431
pdXP_035877338.1	pdXP_035877339.1	0.000E+00	98.200	554	1	554	14	567
pgXP_039693457.1	paXP_015447166.1	3.772E-118	95.000	184	1	184	1	184
pgXP_039693457.1	pvXP_023384801.1	9.990E-105	97.400	160	43	202	1	160
enKAK1330452.1	enKAK1330452.1	0.000E+00	100.000	446	1	446	1	446
mbXP_005883150.1	mbXP_014386172.1	0.000E+00	96.400	852	1	852	1	852
mbXP_005883150.1	mbXP_014386174.1	0.000E+00	97.400	555	1	555	1	555
mlXP_014311304.1	enKAK1334945.1	0.000E+00	97.700	723	29	751	33	755
moXP_036096531.1	moXP_036096531.1	1.061E-200	99.600	290	1	290	1	290
ajXP_053517728.1	ajXP_053517727.1	0.000E+00	97.400	1844	1	1844	1	1844
efXP_054574600.1	enKAK1341401.1	3.431E-163	97.500	243	1	243	1	237
rfXP_032972224.1	rfXP_032972225.1	0.000E+00	97.300	1842	1	1842	1	1842
ajXP_037023776.2	ajXP_037023776.2	5.000E-134	99.600	196	1	196	1	196
ajXP_053516660.1	ajXP_053516657.1	6.883E-166	98.200	245	1	245	1	245
mdXP_059520801.1	mdXP_059520800.1	0.000E+00	96.500	2135	1	2135	1	2135
pkXP_036271442.1	pkXP_036271442.1	0.000E+00	98.300	824	1	824	1	824
pvXP_011363660.1	paXP_006918419.1	0.000E+00	95.800	2178	1	2146	1	2178
drXP_053781990.1	drXP_053781992.1	0.000E+00	96.400	818	1	818	1	818
efXP_054565613.1	efXP_054565613.1	0.000E+00	96.500	1475	1	1475	1	1475
mlXP_006101961.1	mmXP_036171276.1	4.619E-160	96.300	242	1	242	1	242
paXP_006916870.1	drXP_024431115.1	9.218E-156	95.500	238	1	238	1	238
paXP_006916870.1	mbXP_005877469.1	4.732E-87	100.000	131	108	238	1	131
pdXP_035887276.1	pdXP_035887276.1	4.558E-119	95.300	184	1	184	1	184
pgXP_039716985.1	sbXP_066118416.1	0.000E+00	96.800	1893	1	1893	1	1893
pnCAK6442247.1	pnCAK6442247.1	4.125E-244	98.500	356	1	356	1	356
pnCAK6439333.1	pkXP_036308464.1	2.338E-107	100.000	154	1	154	38	191
pnCAK6439333.1	efXP_008145458.1	3.449E-101	97.200	154	1	154	1	154
pvXP_011355848.1	pgXP_039710292.1	4.565E-165	97.800	245	1	245	49	293
sbXP_066111574.1	sbXP_066111574.1	0.000E+00	97.500	502	1	502	1	502
sbXP_066111574.1	mlXP_014305826.2	6.383E-162	98.300	246	87	332	46	291
ajXP_037024062.2	ajXP_037024059.2	9.171E-242	97.400	357	1	357	1	357
drXP_045041782.1	drXP_045041782.1	0.000E+00	100.000	1171	1	1171	1	1171
drXP_045041782.1	drXP_045041778.2	0.000E+00	100.000	1144	28	1171	1824	2967
pdXP_035875245.1	pdXP_035875245.1	5.000E-90	97.700	137	1	137	1	137
pdXP_035875245.1	pdXP_035875243.1	3.368E-72	97.700	112	1	112	1	112
pdXP_035886264.1	pdXP_035886264.1	0.000E+00	96.400	2132	1	2132	1	2132
sbXP_066109241.1	sbXP_066109241.1	3.807E-155	98.800	228	1	228	1	228
rfXP_032972073.1	rfXP_032972073.1	1.003E-121	95.300	188	1	188	1	188
rfXP_032972220.1	rfXP_032972225.1	0.000E+00	97.300	1842	1	1842	1	1842
ajXP_037020633.1	pdXP_035877339.1	0.000E+00	95.800	567	1	567	1	567
efXP_008149645.1	efXP_008149645.1	5.971E-166	99.200	242	1	242	1	242
ajXP_037013908.1	ajXP_037013908.1	2.197E-190	98.500	279	1	279	1	279
drXP_024414857.2	drXP_024414857.2	0.000E+00	100.000	771	1	771	1	771
efXP_054583200.1	efXP_054583200.1	0.000E+00	96.300	853	1	853	1	853
mbXP_005862085.1	mbXP_005862085.1	3.053E-158	100.000	224	1	224	1	224
mdXP_059550789.1	pdXP_035876168.1	0.000E+00	99.400	1073	1	1073	1	1073
mdXP_059550789.1	paXP_006915922.1	0.000E+00	97.200	1073	1	1073	1	1071
sbXP_066095512.1	sbXP_066095509.1	0.000E+00	97.200	845	1	845	1	845
ajXP_037016144.2	ajXP_053517727.1	0.000E+00	97.400	1844	1	1844	1	1844
enKAK1329064.1	enKAK1329064.1	0.000E+00	96.400	1011	1	1011	1	1011
mdXP_059527147.1	mdXP_059527147.1	0.000E+00	96.700	1223	1	1223	1	1223
drXP_053781991.1	drXP_053781992.1	0.000E+00	96.400	818	1	818	1	818
mdXP_059520800.1	mdXP_059520800.1	0.000E+00	96.500	2135	1	2135	1	2135
drXP_053775512.1	drXP_053775506.1	0.000E+00	95.500	824	1	824	1	824
efXP_008138627.2	efXP_008138627.2	1.417E-133	98.400	198	1	198	1	198
efXP_054565619.1	efXP_054565619.1	4.009E-192	98.700	281	1	281	1	281
enKAK1335742.1	enKAK1335742.1	8.801E-227	96.300	340	1	340	1	340
enKAK1334937.1	enKAK1334937.1	0.000E+00	99.000	755	1	755	1	755
moXP_036131927.1	moXP_036131927.1	3.428E-130	97.200	196	1	196	1	196
paXP_024894248.1	paXP_015450830.1	1.537E-134	100.000	192	20	211	28	219
paXP_024894248.1	paXP_024894251.1	2.154E-111	100.000	158	54	211	1	158
paXP_006906896.1	pvXP_011364055.1	1.306E-137	100.000	195	1	195	1	195
paXP_006906896.1	pgXP_039730231.1	3.601E-121	100.000	173	1	173	1	173
pdXP_028381239.1	sbXP_066118416.1	0.000E+00	96.300	1893	1	1893	1	1893
drXP_053767744.1	drXP_024409532.2	4.127E-190	98.400	279	1	279	1	279
drXP_045041779.2	drXP_045041782.1	0.000E+00	100.000	1144	1823	2966	28	1171
mdXP_059538164.1	mdXP_059538164.1	1.441E-135	98.400	201	1	201	1	201
mdXP_059562218.1	mlXP_014309942.1	0.000E+00	96.200	514	1	514	1	513
mdXP_059562218.1	mbXP_014385134.1	1.701E-240	95.500	368	151	518	1	367
pkXP_036306265.2	pkXP_036306267.2	1.779E-185	96.700	278	1	278	1	272
pnCAK6436451.1	pnCAK6436451.1	2.287E-168	97.300	251	1	251	1	251
pvXP_011364057.1	paXP_006906908.1	5.149E-177	95.300	270	1	270	1	270
raXP_036092970.1	raXP_036092966.1	8.014E-125	99.600	183	1	183	1	183
raXP_016018881.1	pgXP_039706257.1	7.785E-208	95.300	316	1	316	1	316
raXP_015984409.2	raXP_015984409.2	5.859E-92	95.800	143	1	143	1	143
rfXP_032974491.1	rfXP_032974491.1	1.937E-143	100.000	198	1	198	1	198
rfXP_032972233.1	rfXP_032972225.1	0.000E+00	97.300	1842	1	1842	1	1842
ajXP_037023801.1	ajXP_037023801.1	4.092E-151	100.000	211	1	211	1	211
ajXP_037023801.1	drXP_053775451.1	9.584E-140	96.800	211	1	211	1	211
ajXP_037023801.1	phXP_045695713.1	3.838E-137	95.700	210	1	210	1	208
pvXP_011374206.1	pgXP_039706257.1	2.306E-215	98.200	316	1	316	1	316
raXP_036092966.1	raXP_036092966.1	1.507E-130	99.200	192	1	192	1	192
raXP_015977478.1	ajXP_036984952.1	3.477E-211	96.700	316	3	318	3	318
raXP_015977478.1	phXP_045703968.1	1.010E-208	95.700	316	3	318	85	400
raXP_016017397.2	paXP_015443777.1	2.555E-116	100.000	171	48	218	32	202
raXP_016017397.2	mbXP_014402204.1	3.259E-89	100.000	130	89	218	1	130
rfXP_032989344.1	rfXP_032989344.1	3.587E-204	97.900	301	1	301	1	301
rfXP_032982963.1	rfXP_032982963.1	1.643E-94	100.000	139	1	139	1	139
rfXP_032972071.1	rfXP_032972071.1	1.536E-163	96.700	246	1	246	1	246
mmXP_036166940.1	mdXP_059549656.1	0.000E+00	96.800	574	1	574	1	574
paXP_024901707.1	mdXP_059567795.1	7.010E-307	96.700	456	1	456	1	456
paXP_024900827.1	paXP_024900826.1	0.000E+00	96.900	854	1	854	1	854
pdXP_028360503.1	mmXP_036207732.1	0.000E+00	97.200	1093	1	1092	1	1093
pdXP_028360503.1	raXP_016014858.2	0.000E+00	96.500	1093	1	1092	36	1128
mmXP_036171469.1	mmXP_036171469.1	0.000E+00	96.000	802	1	802	1	802
moXP_036127817.1	moXP_036127816.1	0.000E+00	96.700	956	1	956	1	956
paXP_006915922.1	paXP_006915922.1	0.000E+00	100.000	1071	1	1071	1	1071
paXP_006915922.1	pdXP_035876168.1	0.000E+00	98.100	1073	1	1071	1	1073
ajXP_037012870.2	paXP_015441762.2	0.000E+00	95.900	1908	2	1909	53	1955
