qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
XHV15035.1	pvXP_023376381.1	0.544	2298	1038	0	1	2277	1	2298	0.0	2086
XP_054180712.1	pvXP_011383139.1	0.88	92	11	0	1	92	1	92	1.614e-46	164
XP_054194228.1	pvXP_011364737.1	0.952	376	18	0	1	376	192	567	5.563e-240	742
NP_000112.1	pgXP_039729065.1	0.832	501	84	0	1	501	1	500	6.05e-276	850
NP_000544.2	pgXP_039702365.1	0.742	1432	368	0	1	1432	1	1428	0.0	2128
NP_000577.2	pgXP_039735602.1	0.651	152	52	0	1	152	1	151	7.726000000000001e-56	195
NP_000648.2	pgXP_039695992.1	0.903	195	18	0	1	195	1	189	5.736e-111	357
NP_001073285.1	pgXP_039714225.1	0.954	1370	63	0	1	1370	1	1366	0.0	2749
NP_001119603.1	pgXP_039714235.1	0.888	1233	136	0	1	1233	1	1217	0.0	2256
NP_001123914.1	pgXP_039696378.1	0.993	151	1	0	1	151	1	151	3.605e-94	307
NP_001124339.1	pgXP_039722134.1	0.969	389	12	0	1	389	1	389	1.367e-248	765
NP_001180305.1	pgXP_039698484.1	0.615	1194	411	0	1	1069	1	1194	0.0	1339
NP_001229389.1	pgXP_039698496.1	0.829	616	105	0	1	616	1	614	0.0	1067
NP_001230013.1	pgXP_039720384.1	0.944	815	45	0	36	850	12	823	0.0	1520
NP_001265547.1	pgXP_039720535.1	0.861	359	49	0	1	359	74	424	1.702e-206	641
NP_001274177.1	pgXP_039714090.1	0.842	1053	164	0	1	1042	373	1425	0.0	1782
NP_001277214.1	pgXP_039725923.1	0.941	238	14	0	6	243	46	283	3.738e-154	483
NP_001278787.1	pgXP_039700061.1	0.94	633	38	0	734	1366	104	736	0.0	1226
NP_001278791.1	pgXP_039696302.1	0.822	186	32	0	1	180	1	186	5.376e-96	312
NP_001278826.1	pgXP_039696307.1	0.845	110	17	0	1	110	1	110	2.662e-56	194
NP_001291646.4	pgXP_039727728.1	0.995	403	2	0	174	576	1	403	4.0579999999999996e-273	846
NP_001303939.1	pgXP_039710411.1	0.937	191	12	0	1	191	1	190	2.688e-119	381
NP_001306120.2	pgXP_039728082.1	0.831	345	58	0	1	345	89	433	1.77e-208	646
NP_001309136.1	pgXP_039702353.1	0.977	261	6	0	223	483	168	428	8.533000000000001e-160	513
NP_001309864.1	pgXP_039727321.1	0.881	901	102	0	1	858	1	901	0.0	1548
NP_001333870.1	pgXP_039718739.1	0.874	913	114	0	31	943	298	1206	0.0	1698
NP_001338708.1	pgXP_039695043.1	0.828	651	109	0	1	651	1	636	0.0	1007
NP_001338763.1	pgXP_039739101.1	0.901	2398	237	0	660	3056	1	2398	0.0	4372
NP_001341605.1	pgXP_039723383.1	0.917	675	56	0	20	694	1	674	0.0	1309
NP_001341799.1	pgXP_039709474.1	0.92	441	35	0	15	453	1	441	1.215e-250	774
NP_001341856.1	pgXP_039731410.1	1.0	761	0	0	1	761	46	806	0.0	1525
NP_001341946.1	pgXP_039692468.1	0.913	900	78	0	49	945	211	1110	0.0	1647
NP_001341969.1	pgXP_039692317.1	0.996	271	1	0	5	275	158	428	1.4020000000000002e-184	573
NP_001342049.1	pgXP_039742234.1	0.894	603	64	0	1	603	14	616	0.0	1103
NP_001351113.1	pgXP_039692361.1	0.933	778	52	0	1	778	1	777	0.0	1465
NP_001361554.1	pgXP_039724084.1	0.861	592	72	0	1	592	1	521	0.0	1026
NP_001361577.1	pgXP_039730174.1	0.958	603	25	0	1	602	1	603	0.0	1171
NP_001369360.1	pgXP_039732507.1	0.956	480	21	0	1	480	1	480	6.209e-315	961
NP_001369556.1	pgXP_039704789.1	0.912	970	85	0	1	968	1	970	0.0	1778
NP_001369725.1	pgXP_039729536.1	0.907	1254	114	0	1	1226	1	1254	0.0	2387
NP_001371922.1	pgXP_039729389.1	1.0	715	0	0	1	715	15	729	0.0	1452
NP_001380876.1	pgXP_039719121.1	0.923	169	13	0	1	169	1	169	3.7620000000000004e-98	322
NP_001393707.1	pgXP_039709837.1	0.517	316	151	0	462	777	369	681	4.2129999999999997e-94	335
NP_001393912.1	pgXP_039705818.1	0.966	664	23	0	1	664	1	664	0.0	1187
NP_001394198.1	pgXP_039703174.1	0.872	173	22	0	121	292	1	173	3.799e-95	316
NP_001397663.1	pgXP_039698608.1	0.765	235	55	0	1	234	1	235	1.014e-115	374
NP_001400936.1	pgXP_039733885.1	0.986	153	2	0	1	153	1	153	1.638e-97	315
NP_001609.2	pgXP_039739219.1	0.925	1014	76	0	1	1014	1	1011	0.0	1879
NP_001955.1	pgXP_039692147.1	0.939	543	33	0	1	543	1	539	6.04e-314	962
NP_002599.1	pgXP_039719354.1	0.908	241	22	0	1	241	1	241	1.081e-142	450
NP_004371.2	pgXP_039741096.1	0.95	2442	122	0	1	2442	1	2432	0.0	4508
NP_004786.2	pgXP_039728966.1	0.844	1012	158	0	1	1012	1	1011	0.0	1821
NP_005216.1	pgXP_039720031.1	0.926	437	32	0	1	437	1	436	1.625e-254	784
NP_005339.3	pgXP_039740178.1	0.99	733	7	0	1	732	1	733	0.0	1396
NP_005535.1	pgXP_039711738.1	0.907	1242	115	0	1	1242	1	1238	0.0	2211
NP_006252.4	pgXP_039736277.1	0.792	226	47	0	1	226	1	226	1.7150000000000002e-108	351
NP_072054.1	pgXP_039715067.1	0.589	216	72	0	1	177	1	216	1.175e-68	233
O60934.1	pgXP_039732983.1	0.728	754	205	0	1	754	1	753	0.0	1034
P01100.1	pgXP_039739767.1	0.955	380	17	0	1	380	1	380	1.066e-225	698
P01138.3	pgXP_039697220.1	0.868	244	32	0	1	241	1	244	3.567e-138	437
P01286.1	pgXP_039720231.1	0.805	108	20	0	1	108	1	106	1.132e-44	160
P08138.1	pgXP_039702203.1	0.955	428	19	0	1	427	1	428	3.096e-275	843
P10599.3	pgXP_039726622.1	0.885	105	12	0	1	105	1	105	5.148e-59	201
P11387.2	pgXP_039720280.1	0.981	767	15	0	1	765	1	767	0.0	1465
P16885.4	pgXP_039744743.1	0.953	1265	59	0	1	1265	1	1265	0.0	2511
P17535.3	pgXP_039723806.1	0.948	347	18	0	1	347	1	346	7.858999999999999e-190	592
P17936.2	pgXP_039703046.1	0.768	294	67	0	1	289	1	294	2.664e-147	466
P28069.1	pgXP_039734196.1	0.965	291	10	0	1	291	1	291	2.455e-182	567
P42229.1	pgXP_039729379.1	0.957	794	34	0	1	794	1	793	0.0	1537
P42338.1	pgXP_039693214.1	0.967	1070	35	0	1	1070	1	1070	0.0	2134
P51692.2	pgXP_039729380.1	0.972	787	22	0	1	787	1	786	0.0	1552
P61278.1	pgXP_039706570.1	0.991	116	1	0	1	116	1	116	1.6530000000000002e-65	220
Q02880.3	pgXP_039692668.1	0.969	1626	50	0	1	1626	1	1620	0.0	3147
Q13526.1	pgXP_039729212.1	0.969	163	5	0	1	163	1	163	1.126e-98	319
Q9Y4H2.2	pgXP_039722219.1	0.88	1340	160	0	1	1338	1	1340	0.0	2230
XHV15032.1	pgXP_039729295.1	0.739	1452	377	0	1	1452	1	1445	0.0	1943
XHV15035.1	pgXP_039729013.1	0.659	647	217	0	1	637	1	647	1.2249999999999999e-232	793
XP_054180712.1	pgXP_039735726.1	0.88	92	11	0	1	92	1	92	1.614e-46	164
XP_054194228.1	pgXP_039705735.1	0.952	376	18	0	1	376	192	567	5.563e-240	742
NP_000112.1	paXP_006905907.1	0.83	501	85	0	1	501	1	499	4.495e-273	842
NP_000544.2	paXP_006916392.1	0.744	1432	365	0	1	1432	1	1428	0.0	2133
NP_000577.2	paXP_006917814.1	0.657	152	51	0	1	152	1	151	2.186e-56	196
NP_000648.2	paXP_006913779.1	0.841	195	29	0	1	195	1	181	2.4370000000000003e-102	332
NP_001073285.1	paXP_015448954.1	0.957	1346	58	0	25	1370	1	1341	0.0	2715
NP_001119603.1	paXP_024906102.1	0.87	1233	156	0	1	1233	1	1198	0.0	2198
NP_001123914.1	paXP_015444127.2	1.0	151	0	0	1	151	24	174	2.63e-94	308
NP_001124339.1	paXP_024902552.1	0.969	389	12	0	1	389	25	413	1.367e-248	765
NP_001180305.1	paXP_024906273.1	0.513	990	459	0	80	1069	29	972	5.049e-299	946
NP_001229389.1	paXP_024907928.1	0.829	616	105	0	1	616	1	614	0.0	1067
NP_001230013.1	paXP_006915166.2	0.948	815	42	0	36	850	11	822	0.0	1527
NP_001265547.1	paXP_006921972.1	0.861	359	49	0	1	359	74	423	3.523e-207	643
NP_001274177.1	paXP_006905348.1	0.845	1053	161	0	1	1042	373	1425	0.0	1793
NP_001277214.1	paXP_015454948.1	0.941	238	14	0	6	243	46	283	3.738e-154	483
NP_001278787.1	paXP_006924199.1	0.943	1372	78	0	1	1366	1	1372	0.0	2711
NP_001278791.1	paXP_006911036.1	0.817	186	33	0	1	180	1	186	1.899e-95	310
NP_001278826.1	paXP_006911039.1	0.845	110	17	0	1	110	1	110	2.662e-56	194
NP_001291646.4	paXP_024898016.1	0.994	369	2	0	208	576	1	369	2.3549999999999996e-249	777
NP_001303939.1	paXP_006926563.1	0.937	191	12	0	1	191	1	190	2.688e-119	381
NP_001306120.2	paXP_006915565.1	0.837	345	56	0	1	345	89	433	7.578e-210	650
NP_001309136.1	paXP_015448329.1	0.989	191	2	0	223	413	168	358	1.133e-113	379
NP_001309864.1	paXP_006920977.1	0.879	901	104	0	1	858	1	901	0.0	1544
NP_001333870.1	paXP_024902585.1	0.805	975	178	0	31	943	245	1219	0.0	1649
NP_001338708.1	paXP_024898136.1	0.768	656	151	0	1	651	1	656	3.78e-308	951
NP_001338763.1	paXP_006913492.1	0.897	3057	315	0	1	3056	1	3057	0.0	5561
NP_001341605.1	paXP_015449147.1	0.775	675	147	0	20	694	1	656	0.0	1055
NP_001341799.1	paXP_006919905.1	0.922	440	34	0	15	453	1	440	3.8050000000000003e-252	778
NP_001341856.1	paXP_006916090.1	1.0	761	0	0	1	761	46	806	0.0	1525
NP_001341946.1	paXP_024898773.1	0.913	900	78	0	49	945	211	1110	0.0	1647
NP_001341969.1	paXP_006923061.1	0.996	271	1	0	5	275	158	428	1.4020000000000002e-184	573
NP_001342049.1	paXP_006925135.1	0.89	603	66	0	1	603	14	616	0.0	1100
NP_001351113.1	paXP_015453612.1	0.933	778	52	0	1	778	1	777	0.0	1466
NP_001361554.1	paXP_024900245.1	0.959	592	24	0	1	592	1	591	0.0	1165
NP_001361577.1	paXP_015447060.1	0.961	603	23	0	1	602	1	603	0.0	1176
NP_001369360.1	paXP_006925670.1	0.96	480	19	0	1	480	1	480	1.285e-315	963
NP_001369556.1	paXP_006918937.1	0.912	970	85	0	1	968	1	970	0.0	1778
NP_001369725.1	paXP_006924762.1	0.897	1263	126	0	1	1226	1	1263	0.0	2369
NP_001371922.1	paXP_015454787.1	0.975	775	19	0	1	766	1	775	0.0	1519
NP_001380876.1	paXP_015454962.2	0.91	123	11	0	1	123	1	123	2.328e-65	228
NP_001393707.1	paXP_015448374.1	0.517	316	151	0	462	777	367	679	4.2129999999999997e-94	335
NP_001393912.1	paXP_006923574.1	0.973	568	15	0	1	568	1	568	0.0	1013
NP_001394198.1	paXP_006922397.1	0.782	288	60	0	5	292	43	316	2.442e-141	450
NP_001397663.1	paXP_006917863.1	0.774	235	53	0	1	234	1	235	2.1000000000000002e-116	376
NP_001400936.1	paXP_006914601.1	0.98	153	3	0	1	153	1	153	1.088e-96	312
NP_001609.2	paXP_006914334.1	0.923	1014	78	0	1	1014	1	1011	0.0	1876
NP_001955.1	paXP_006923125.1	0.935	543	35	0	1	543	1	537	7.497e-313	959
NP_002599.1	paXP_006917468.1	0.908	241	22	0	1	241	1	241	1.081e-142	450
NP_004371.2	paXP_006913939.1	0.948	2442	127	0	1	2442	1	2436	0.0	4503
NP_004786.2	paXP_024905278.1	0.851	914	136	0	99	1012	13	926	0.0	1671
NP_005216.1	paXP_015452376.1	0.871	419	52	0	19	437	152	558	1.755e-226	703
NP_005339.3	paXP_006925646.1	0.989	733	8	0	1	732	1	733	0.0	1394
NP_005535.1	paXP_006906722.1	0.909	1242	113	0	1	1242	1	1238	0.0	2212
NP_006252.4	paXP_006923290.1	0.805	226	44	0	1	226	1	226	2.225e-114	368
NP_072054.1	paXP_006912488.1	0.576	216	75	0	1	177	42	257	5.171e-67	228
O60934.1	paXP_006924125.1	0.733	754	201	0	1	754	1	753	0.0	1047
P01100.1	paXP_006925520.1	0.955	380	17	0	1	380	1	380	1.066e-225	698
P01138.3	paXP_006919879.1	0.867	226	30	0	1	223	1	226	1.7029999999999999e-127	406
P01286.1	paXP_006921858.1	0.796	108	21	0	1	108	1	106	2.675e-43	156
P08138.1	paXP_006924840.1	0.957	428	18	0	1	427	1	428	1.326e-276	847
P10599.3	paXP_006906153.1	0.885	105	12	0	1	105	1	105	5.148e-59	201
P11387.2	paXP_006921878.1	0.981	767	15	0	1	765	1	767	0.0	1465
P16885.4	paXP_006909763.1	0.953	1265	59	0	1	1265	1	1265	0.0	2511
P17535.3	paXP_006904469.1	0.972	147	4	0	201	347	1	146	4.099e-76	263
P17936.2	paXP_024902280.1	0.62	155	54	0	135	289	27	168	4.5239999999999996e-54	197
P28069.1	paXP_006926306.1	0.962	291	11	0	1	291	1	291	1.627e-181	565
P42229.1	paXP_024897426.1	0.933	693	46	0	1	693	1	693	0.0	1305
P42338.1	paXP_024899357.1	0.949	1081	55	0	1	1070	1	1081	0.0	2104
P51692.2	paXP_024897426.1	0.976	692	17	0	1	692	1	692	0.0	1371
P61278.1	paXP_006925891.1	0.991	116	1	0	1	116	1	116	1.6530000000000002e-65	220
Q02880.3	paXP_024894821.1	0.971	1545	45	0	82	1626	1	1542	0.0	3012
Q13526.1	paXP_006905961.1	0.969	163	5	0	1	163	1	163	1.126e-98	319
Q9Y4H2.2	paXP_024900743.1	0.853	1343	197	0	1	1338	1	1343	0.0	2143
XHV15032.1	paXP_024897456.1	0.742	1452	372	0	1	1452	1	1444	0.0	1953
XHV15035.1	paXP_015447917.1	0.596	2286	920	0	1	2277	1	2286	0.0	2387
XP_054180712.1	paXP_006922630.1	0.88	92	11	0	1	92	1	92	1.614e-46	164
XP_054194228.1	paXP_006923616.1	0.934	381	25	0	1	376	192	572	1.065e-236	732
NP_000112.1	pkXP_036315643.1	0.831	508	86	0	1	508	1	507	6.05e-276	850
NP_000544.2	pkXP_036314135.1	0.719	1432	399	0	1	1432	1	1422	0.0	2058
NP_000577.2	pkXP_036281147.1	0.562	153	66	0	1	153	1	152	9.723e-45	163
NP_000648.2	pkXP_036273586.1	0.898	196	19	0	1	196	1	190	4.743e-109	351
NP_001073285.1	pkXP_036305967.1	0.883	1370	160	0	1	1370	1	1369	0.0	2568
NP_001119603.1	pkXP_036267715.1	0.835	1239	202	0	1	1239	1	1228	0.0	2119
NP_001123914.1	pkXP_036292122.1	0.968	189	6	0	1	189	1	189	5.751e-119	379
NP_001124339.1	pkXP_036272320.1	0.974	389	10	0	1	389	25	413	2.277e-250	770
NP_001180305.1	pkXP_036266377.1	0.665	1123	358	0	1	1069	1	1123	0.0	1416
NP_001229389.1	pkXP_036265347.1	0.771	616	140	0	1	616	1	614	1.418e-320	985
NP_001230013.1	pkXP_036290571.1	0.934	815	54	0	36	850	12	823	0.0	1509
NP_001265547.1	pkXP_036275519.1	0.865	362	48	0	1	362	74	426	3.523e-207	643
NP_001274177.1	pkXP_045429397.1	0.83	820	138	0	1	815	369	1188	0.0	1391
NP_001277214.1	pkXP_045427080.1	0.921	243	19	0	1	243	1	243	1.808e-153	481
NP_001278787.1	pkXP_045427957.1	0.787	1432	291	0	1	1366	1	1432	0.0	2376
NP_001278791.1	pkXP_045434173.1	0.794	184	37	0	1	180	1	184	1.014e-85	282
NP_001278826.1	pkXP_036284716.2	0.781	110	22	0	1	110	1	103	4.597e-48	170
NP_001291646.4	pkXP_045437836.1	0.99	403	4	0	174	576	1	402	2.9990000000000003e-270	837
NP_001303939.1	pkXP_045429115.1	0.818	214	35	0	1	191	290	503	2.593e-112	361
NP_001306120.2	pkXP_045437659.1	0.741	344	88	0	1	344	89	429	8.082999999999999e-188	586
NP_001309136.1	pkXP_036314151.1	0.969	261	8	0	223	483	169	429	3.6879999999999995e-158	508
NP_001309864.1	pkXP_036293742.1	0.911	858	76	0	1	858	1	858	0.0	1547
NP_001333870.1	pkXP_036309634.2	0.849	913	138	0	31	943	295	1206	0.0	1657
NP_001338708.1	pkXP_036279583.1	0.863	651	89	0	1	651	1	651	0.0	1081
NP_001338763.1	pkXP_036283185.1	0.875	3056	381	0	1	3056	1	3052	0.0	5430
NP_001341605.1	pkXP_045435005.1	0.889	678	75	0	20	695	1	678	0.0	1279
NP_001341799.1	pkXP_045437258.1	0.891	442	48	0	15	453	1	442	2.664e-242	750
NP_001341856.1	pkXP_036289363.1	0.998	761	2	0	1	761	1	761	0.0	1524
NP_001341946.1	pkXP_036280146.1	0.91	897	80	0	49	945	210	1104	0.0	1639
NP_001341969.1	pkXP_036281200.1	1.0	241	0	0	35	275	1	241	2.1120000000000003e-162	509
NP_001342049.1	pkXP_036264432.1	0.877	603	74	0	1	603	14	616	0.0	1082
NP_001351113.1	pkXP_045432462.1	0.897	780	80	0	1	778	1	780	0.0	1412
NP_001361554.1	pkXP_036304671.1	0.988	593	7	0	1	592	1	593	0.0	1209
NP_001361577.1	pkXP_036311190.1	0.953	602	28	0	1	602	1	601	0.0	1169
NP_001369360.1	pkXP_045434803.1	0.969	424	13	0	1	424	1	424	6.441e-280	860
NP_001369556.1	pkXP_036266227.1	0.882	783	92	0	1	783	1	780	0.0	1398
NP_001369725.1	pkXP_036263752.1	0.881	1259	145	0	4	1226	4	1262	0.0	2328
NP_001371922.1	pkXP_036307456.1	0.998	715	1	0	1	715	25	739	0.0	1450
NP_001380876.1	pkXP_036287047.1	0.6	90	36	0	162	251	177	266	1.1150000000000001e-26	115
NP_001393707.1	pkXP_036311113.1	0.517	316	151	0	462	777	367	679	4.2129999999999997e-94	335
NP_001393912.1	pkXP_036298164.1	0.95	571	28	0	1	568	1	571	7.86e-322	991
NP_001394198.1	pkXP_045442515.1	0.705	297	84	0	6	292	35	331	2.971e-127	409
NP_001397663.1	pkXP_036266699.1	0.773	230	52	0	1	230	1	229	4.9010000000000005e-115	372
NP_001400936.1	pkXP_045443542.1	0.925	108	8	0	27	134	1	108	7.195e-62	212
NP_001609.2	pkXP_036309468.1	0.907	1016	94	0	1	1014	1	1016	0.0	1847
NP_001955.1	pkXP_036280008.1	0.918	549	44	0	1	543	1	549	2.248e-304	934
NP_002599.1	pkXP_036314119.1	0.829	241	41	0	1	241	1	241	8.016e-130	413
NP_004371.2	pkXP_045427295.1	0.947	2176	115	0	267	2442	1	2166	0.0	4037
NP_004786.2	pkXP_045444561.1	0.872	900	115	0	1	900	1	899	0.0	1678
NP_005216.1	pkXP_036274684.1	0.876	436	54	0	2	437	163	598	2.51e-236	732
NP_005339.3	pkXP_036267589.1	0.984	732	12	0	1	732	1	729	0.0	1383
NP_005535.1	pkXP_036277017.1	0.851	1254	185	0	1	1242	1	1254	0.0	2026
NP_006252.4	pkXP_036306364.1	0.752	226	56	0	1	226	1	225	5.263e-100	326
NP_072054.1	pkXP_036306991.1	0.502	216	88	0	1	177	1	216	1.089e-54	193
O60934.1	pkXP_036293229.1	0.688	755	235	0	1	754	1	755	5.003e-313	971
P01100.1	pkXP_036286844.1	0.921	383	30	0	1	380	1	383	1.562e-216	671
P01138.3	pkXP_036308781.1	0.867	241	31	0	1	241	1	235	5.69e-133	422
P01286.1	pkXP_045430414.1	0.728	107	29	0	1	107	1	106	2.81e-40	147
P08138.1	pkXP_036307270.1	0.939	427	26	0	1	427	1	426	5.395000000000001e-271	831
P10599.3	pkXP_036288942.1	0.952	105	5	0	1	105	1	105	2.612e-62	211
P11387.2	pkXP_036275032.1	0.978	519	11	0	247	765	1	519	0.0	1032
P16885.4	pkXP_036296470.1	0.95	1265	63	0	1	1265	1	1265	0.0	2499
P17535.3	pkXP_036305763.1	0.925	347	26	0	1	347	1	346	1.736e-181	568
P17936.2	pkXP_045443122.1	0.662	290	96	0	1	290	1	284	3.5530000000000004e-121	391
P28069.1	pkXP_036300848.1	0.955	291	13	0	1	291	1	291	1.342e-179	559
P42229.1	pkXP_045442208.1	0.963	687	25	0	1	687	1	687	0.0	1340
P42338.1	pkXP_045435202.1	0.967	1070	35	0	1	1070	1	1069	0.0	2136
P51692.2	pkXP_045442212.1	0.965	748	26	0	1	748	1	747	0.0	1457
P61278.1	pkXP_036303524.1	0.974	116	3	0	1	116	1	116	8.024e-65	218
Q02880.3	pkXP_036287520.1	0.971	1497	43	0	1	1497	1	1493	0.0	2913
Q13526.1	pkXP_036315490.1	0.965	143	5	0	21	163	11	153	3.8030000000000003e-84	277
Q9Y4H2.2	pkXP_045444736.1	0.835	1385	221	0	1	1338	1	1385	0.0	2086
XHV15032.1	pkXP_045442169.1	0.677	1452	465	0	1	1452	1	1442	0.0	1749
XHV15035.1	pkXP_045444469.1	0.595	2277	902	0	1	2277	1	2228	0.0	2307
XP_054180712.1	pkXP_036302234.1	0.923	92	7	0	1	92	1	92	4.726e-51	177
XP_054194228.1	pkXP_036298125.1	0.938	376	23	0	1	376	167	542	5.674e-237	733
NP_000112.1	phXP_045709111.1	0.827	508	88	0	1	508	1	507	5.5760000000000005e-272	839
NP_000544.2	phXP_045677464.1	0.698	1438	432	0	1	1432	1	1438	0.0	2025
NP_000577.2	phXP_045687652.1	0.535	153	70	0	1	152	1	153	2.279e-43	159
NP_000648.2	phXP_045705774.1	0.907	195	17	0	1	195	1	187	5.736e-111	357
NP_001073285.1	phXP_045683201.1	0.941	1370	80	0	1	1370	1	1365	0.0	2706
NP_001119603.1	phXP_045680680.1	0.846	1239	188	0	1	1239	1	1223	0.0	2148
NP_001123914.1	phXP_045676990.1	1.0	151	0	0	1	151	1	151	2.63e-94	308
NP_001124339.1	phXP_045701093.1	0.971	389	11	0	1	389	25	413	2.83e-249	767
NP_001180305.1	phXP_045704011.1	0.656	1109	367	0	1	1069	1	1109	0.0	1399
NP_001229389.1	phXP_045703831.1	0.732	643	165	0	1	616	1	643	8.842e-310	954
NP_001230013.1	phXP_045678555.1	0.946	815	44	0	36	850	12	823	0.0	1520
NP_001265547.1	phXP_045688870.1	0.861	359	49	0	1	359	74	424	7.293e-208	645
NP_001274177.1	phXP_045680741.1	0.861	888	122	0	1	876	373	1260	0.0	1556
NP_001277214.1	phXP_045704223.1	0.92	239	19	0	3	241	43	281	6.569e-150	471
NP_001278787.1	phXP_045681010.1	0.953	1367	64	0	1	1366	1	1367	0.0	2738
NP_001278791.1	phXP_045677066.1	0.842	184	28	0	1	180	1	184	2.603e-95	310
NP_001278826.1	phXP_045677071.1	0.836	110	18	0	1	110	1	110	3.996e-57	196
NP_001291646.4	phXP_045710453.1	0.965	576	20	0	1	576	152	724	0.0	1102
NP_001303939.1	phXP_045698747.1	0.796	186	33	0	29	191	1	186	9.86e-93	304
NP_001306120.2	phXP_045697732.1	0.785	345	74	0	1	345	89	431	1.6e-194	606
NP_001309136.1	phXP_045677486.1	0.965	261	9	0	223	483	170	430	2.424e-157	506
NP_001309864.1	phXP_045709730.1	0.87	901	111	0	1	858	1	901	0.0	1534
NP_001333870.1	phXP_045683045.1	0.876	913	113	0	31	943	299	1209	0.0	1702
NP_001338708.1	phXP_045687004.1	0.868	651	86	0	1	651	1	651	0.0	1083
NP_001338763.1	phXP_045693972.1	0.87	3056	396	0	1	3056	1	3044	0.0	5423
NP_001341605.1	phXP_045688377.1	0.911	675	60	0	20	694	1	674	0.0	1301
NP_001341799.1	phXP_045717465.1	0.9	439	44	0	15	453	1	439	1.729e-244	756
NP_001341856.1	phXP_045696695.1	0.998	761	2	0	1	761	1	761	0.0	1524
NP_001341946.1	phXP_045677397.1	0.896	897	93	0	49	945	214	1108	0.0	1614
NP_001341969.1	phXP_045683414.1	0.996	271	1	0	5	275	158	428	1.4020000000000002e-184	573
NP_001342049.1	phXP_045692393.1	0.895	603	63	0	1	603	14	615	0.0	1092
NP_001351113.1	phXP_045675354.1	0.871	781	100	0	1	778	1	781	0.0	1393
NP_001361554.1	phXP_045698189.1	0.993	593	4	0	1	592	1	593	0.0	1216
NP_001361577.1	phXP_045682355.1	0.966	603	20	0	1	602	1	603	0.0	1180
NP_001369360.1	phXP_045679331.1	0.966	480	16	0	1	480	1	480	1.257e-318	972
NP_001369556.1	phXP_045676060.1	0.886	972	110	0	1	968	1	972	0.0	1727
NP_001369725.1	phXP_045692209.1	0.891	1253	134	0	1	1226	1	1253	0.0	2354
NP_001371922.1	phXP_045691922.1	0.998	715	1	0	1	715	1	715	0.0	1448
NP_001380876.1	phXP_045690941.1	0.887	169	19	0	1	169	22	190	5.914999999999999e-93	307
NP_001393707.1	phXP_045698315.1	0.746	878	208	0	1	821	1	878	0.0	1290
NP_001393912.1	phXP_045672976.1	0.972	664	19	0	1	664	1	664	0.0	1193
NP_001394198.1	phXP_045680602.1	0.743	290	74	0	2	291	41	330	2.6430000000000002e-129	415
NP_001397663.1	phXP_045704285.1	0.722	248	67	0	1	248	1	242	1.947e-112	364
NP_001400936.1	phXP_045682341.1	0.941	153	9	0	1	153	1	153	8.236e-94	304
NP_001609.2	phXP_045672888.1	0.928	1014	73	0	1	1014	1	1014	0.0	1890
NP_001955.1	phXP_045686151.1	0.954	543	25	0	1	543	1	542	8.963e-318	973
NP_002599.1	phXP_045691014.1	0.838	241	38	0	1	241	1	234	1.547e-126	404
NP_004371.2	phXP_045676519.1	0.949	1918	97	0	525	2442	29	1939	0.0	3549
NP_004786.2	phXP_045694833.1	0.827	1013	175	0	1	1012	1	1013	0.0	1817
NP_005216.1	phXP_045689150.1	0.889	436	48	0	2	437	81	515	1.419e-243	752
NP_005339.3	phXP_045679356.1	0.984	733	12	0	1	732	1	733	0.0	1387
NP_005535.1	phXP_045709705.1	0.896	1242	128	0	1	1242	1	1235	0.0	2181
NP_006252.4	phXP_045686192.1	0.752	217	53	0	11	226	11	227	4.449e-95	312
NP_072054.1	phXP_045692039.1	0.52	207	84	0	1	177	18	224	1.32e-56	198
O60934.1	phXP_045698168.1	0.763	754	177	0	1	754	1	749	0.0	1105
P01100.1	phXP_045678692.1	0.95	380	19	0	1	380	1	380	5.1520000000000004e-225	696
P01138.3	phXP_045672934.1	0.883	241	28	0	1	241	1	241	2.0899999999999998e-139	441
P01286.1	phXP_045689672.1	0.629	108	39	0	1	108	1	107	8.026e-34	129
P08138.1	phXP_045692803.1	0.944	431	24	0	1	427	1	431	1.357e-273	839
P10599.3	phXP_045696798.1	0.942	105	6	0	1	105	1	105	9.25e-62	209
P11387.2	phXP_045689131.1	0.972	769	21	0	1	765	1	769	0.0	1449
P16885.4	phXP_045674372.1	0.945	1265	70	0	1	1265	1	1265	0.0	2486
P17535.3	phXP_045709428.1	0.936	347	22	0	1	347	1	346	2.067e-186	582
P17936.2	phXP_045684807.1	0.754	287	70	0	5	291	5	290	6.507e-140	445
P28069.1	phXP_045707766.1	0.952	292	14	0	1	291	1	292	8.077000000000001e-178	554
P42229.1	phXP_045692512.1	0.961	794	31	0	1	794	1	794	0.0	1536
P42338.1	phXP_045712899.1	0.966	1070	36	0	1	1070	1	1070	0.0	2143
P51692.2	phXP_045692054.1	0.967	787	26	0	1	787	1	787	0.0	1543
P61278.1	phXP_045707711.1	0.965	116	4	0	1	116	1	116	1.005e-63	215
Q02880.3	phXP_045713357.1	0.969	1626	50	0	1	1626	1	1624	0.0	3150
Q13526.1	phXP_045709348.1	0.969	163	5	0	1	163	1	163	7.48e-98	316
Q9Y4H2.2	phXP_045677163.1	0.871	1338	172	0	1	1338	1	1335	0.0	2216
