qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
NP_149128.1	raXP_036080612.1	0.946	56	3	0	1	56	1	56	4.2679999999999996e-33	124
NP_149134.1	raXP_016011650.2	0.876	120	15	0	1	119	1	120	1.104e-54	190
NP_149353.1	raXP_015975519.1	1.0	140	0	0	105	244	1	140	9.772999999999999e-89	295
NP_149354.1	raXP_015975519.1	1.0	140	0	0	94	233	1	140	6.024e-89	295
NP_149355.1	raXP_015975518.1	1.0	204	0	0	1	204	1	204	5.188e-131	414
NP_378668.1	raXP_015980629.1	0.994	183	1	0	10	192	17	199	2.514e-116	371
NP_443104.1	raXP_016002791.1	0.546	108	49	0	54	161	46	153	6.068e-33	129
NP_443112.2	raXP_016021008.2	0.84	263	42	0	1	263	6	268	3.05e-146	462
NP_444251.1	raXP_015974494.1	0.948	577	30	0	1	570	1	577	0.0	1020
NP_444514.1	raXP_015992198.1	0.872	548	70	0	1	548	1	548	0.0	1007
NP_476431.2	raXP_015979186.2	0.805	230	44	0	1	228	4	233	9.971999999999999e-103	334
NP_476432.2	raXP_015979186.2	0.774	230	49	0	1	220	4	233	2.071e-97	318
NP_476509.1	raXP_015980743.1	0.931	365	25	0	1	365	1	362	1.819e-235	725
NP_478679.1	raXP_015991190.1	0.994	349	2	0	1	349	1	349	1.9099999999999998e-240	738
NP_490645.1	raXP_036080542.1	0.894	350	37	0	1	350	48	397	2.5590000000000002e-216	669
NP_525127.1	raXP_015996651.1	0.9	101	10	0	1	101	1	101	2.0559999999999998e-54	188
NP_542184.1	raXP_015983068.1	0.975	201	5	0	1	201	1	201	3.968e-123	391
NP_543016.1	raXP_015993606.1	0.961	464	18	0	1	464	1	464	2.765e-302	923
NP_570128.2	raXP_015983267.1	0.686	85	25	0	1	85	1	82	7.424e-24	100
NP_570911.2	raXP_036073791.1	0.975	409	10	0	1	408	1	409	6.733e-270	827
NP_570912.2	raXP_036073791.1	0.975	409	10	0	1	408	1	409	6.733e-270	827
NP_597716.1	raXP_016011204.2	0.914	407	35	0	1	406	1	407	1.041e-255	786
NP_612141.1	raXP_036084245.1	0.765	176	41	0	2	177	6	180	1.306e-81	272
NP_612640.1	raXP_036083749.1	0.381	73	43	0	4	76	63	132	2.812e-06	50
NP_647475.1	raXP_016018672.2	0.769	412	94	0	1	406	1	412	1.637e-205	641
NP_660277.2	raXP_036082814.1	0.945	458	25	0	1	456	69	526	4.682e-308	940
NP_665905.2	raXP_015995601.2	0.56	50	22	0	54	103	31	80	1.581e-11	65
NP_683513.1	raXP_016016599.1	0.753	126	30	0	1	126	1	124	2.866e-52	183
NP_689642.3	raXP_016006793.2	0.713	258	73	0	1	258	1	255	2.1550000000000003e-109	355
NP_689669.2	raXP_036087272.1	0.778	229	50	0	1	229	1	228	5.312e-116	373
NP_689966.2	raXP_016002404.1	0.969	993	31	0	1	993	1	993	0.0	2127
NP_715639.1	raXP_015984763.1	0.779	172	38	0	39	210	1	172	8.0430000000000005e-84	279
NP_733927.1	raXP_036076939.1	0.984	254	4	0	2	255	108	361	2.1540000000000003e-166	519
NP_733928.1	raXP_036076939.1	0.983	247	4	0	1	247	115	361	6.682000000000001e-162	506
NP_733929.1	raXP_036076939.1	0.983	247	4	0	1	247	115	361	6.682000000000001e-162	506
NP_733930.1	raXP_036076939.1	0.984	254	4	0	9	262	108	361	4.519e-167	522
NP_733931.1	raXP_036076939.1	0.983	247	4	0	1	247	115	361	6.682000000000001e-162	506
NP_742011.2	raXP_016000889.1	0.685	241	64	0	1	204	1	241	2e-101	329
NP_742084.1	raXP_015992569.1	0.858	234	33	0	1	234	1	234	9.348e-129	409
NP_742085.1	raXP_015992568.1	0.857	246	35	0	1	246	1	246	2.44e-135	429
NP_742086.1	raXP_015992568.1	0.896	165	17	0	166	330	86	250	2.139e-91	307
NP_751915.1	raXP_015978771.1	0.796	123	25	0	13	135	40	162	2.039e-58	201
NP_757349.1	raXP_016011070.1	0.575	553	186	0	1	438	1	553	1.316e-173	550
NP_757350.1	raXP_016011070.1	0.751	181	45	0	1	181	1	181	3.8890000000000003e-84	282
NP_757351.1	raXP_016011072.1	0.751	181	45	0	1	181	1	181	9.776e-80	283
NP_757366.2	raXP_036087760.1	0.714	1331	372	0	1	1331	48	1347	0.0	1725
NP_757373.1	raXP_016020183.2	0.805	201	39	0	4	204	26	226	9.396000000000001e-104	336
NP_757374.2	raXP_016020183.2	0.661	201	57	0	4	171	26	226	3.713e-77	257
NP_758525.1	raXP_015975960.2	0.798	169	32	0	1	161	1	169	7.154999999999999e-89	290
NP_758858.1	raXP_015973966.1	0.466	134	70	0	1	134	1	133	4.086e-27	111
NP_766638.2	raXP_015991251.2	0.919	988	80	0	1	988	1	988	0.0	1992
NP_775184.1	raXP_016008765.1	0.815	152	28	0	1	152	1	152	2.2179999999999997e-81	268
NP_775262.1	raXP_036080948.1	0.736	148	39	0	8	155	59	206	1.964e-68	231
NP_775270.1	raXP_036080873.1	0.51	149	71	0	9	157	43	188	4.2529999999999996e-45	164
NP_775294.1	raXP_016008642.2	0.596	166	66	0	28	193	30	194	2.435e-54	193
NP_775295.1	raXP_016008642.2	0.578	128	53	0	26	153	68	194	1.9809999999999997e-37	142
NP_775296.1	raXP_016008642.2	0.524	142	67	0	34	174	53	194	3.12e-36	139
NP_775297.1	raXP_016008642.2	0.596	166	66	0	23	188	30	194	9.504999999999999e-54	191
NP_776213.1	raXP_016008575.1	0.787	155	33	0	25	179	20	174	9.011e-82	271
NP_776214.1	raXP_016008575.1	0.785	168	36	0	9	176	7	174	3.9099999999999997e-88	289
NP_776215.1	raXP_016008575.1	0.809	142	27	0	1	142	33	174	9.106e-77	254
NP_783165.1	raXP_015989231.1	0.942	576	33	0	1	576	1	575	0.0	1155
NP_783650.1	raXP_036080092.1	0.65	867	285	0	1	816	1	867	0.0	1181
NP_783652.1	raXP_036080092.1	0.661	867	281	0	1	829	1	867	0.0	1201
NP_783653.1	raXP_036080092.1	0.555	867	311	0	1	700	1	867	1.026e-317	985
NP_787125.1	raXP_015978638.1	0.992	252	2	0	1	252	1	252	9.951999999999999e-167	520
NP_789793.1	raXP_036091182.1	0.653	101	35	0	1	101	1	101	1.013e-40	148
NP_795372.1	raXP_036073636.1	0.793	189	39	0	1	189	1	189	2.381e-91	300
NP_835228.2	raXP_015989515.2	0.917	388	32	0	1	388	1	388	6.778e-244	751
NP_861525.2	raXP_015995568.2	0.907	402	37	0	1	402	1	402	3.5170000000000005e-250	769
NP_872315.2	raXP_016012092.2	0.592	130	52	0	1	130	1	128	6.112e-30	126
NP_872317.1	raXP_036086031.1	0.964	224	8	0	1	224	1	224	3.666e-134	424
NP_878248.2	raXP_016000236.2	0.843	450	70	0	1	450	1	445	2.14e-229	712
NP_940972.2	raXP_016003393.2	0.907	324	30	0	1	324	1	324	5.056e-203	629
NP_950252.1	raXP_015978155.1	0.979	766	16	0	1	766	1	766	0.0	1572
NP_954637.1	raXP_016014413.1	0.977	89	2	0	1	89	1	89	1.492e-51	179
NP_954701.1	raXP_036081758.1	0.946	186	10	0	1	185	1	186	6.583999999999999e-113	361
NP_954993.1	raXP_016012090.2	0.597	571	198	0	1	571	1	493	2.914e-202	640
NP_958854.1	raXP_016008569.1	0.791	269	56	0	5	272	5	273	1.929e-143	454
NP_996890.1	raXP_036079026.1	0.902	92	9	0	1	92	1	92	1.327e-48	170
XP_005244962.1	raXP_015996651.1	0.9	101	10	0	1	101	1	101	2.0559999999999998e-54	188
XP_005244963.1	raXP_015996651.1	0.9	101	10	0	1	101	1	101	2.0559999999999998e-54	188
XP_005245174.1	raXP_015978155.1	0.979	766	16	0	1	766	1	766	0.0	1572
XP_005245175.1	raXP_015978155.1	0.979	766	16	0	1	766	1	766	0.0	1572
XP_005245176.1	raXP_015978155.1	0.979	766	16	0	1	766	1	766	0.0	1572
XP_005245177.1	raXP_015978155.1	0.979	766	16	0	1	766	1	766	0.0	1572
XP_005245419.1	raXP_036090802.1	0.894	104	11	0	1	103	1	104	1.721e-55	191
XP_005245436.1	raXP_016009861.1	0.934	783	52	0	1	783	1	783	0.0	1528
XP_005245487.1	raXP_015995685.2	0.936	94	6	0	18	110	26	119	4.3460000000000003e-48	170
XP_005245488.1	raXP_036091182.1	0.673	101	33	0	1	101	1	101	1.2080000000000001e-42	154
XP_005245491.1	raXP_015996695.2	0.795	98	20	0	1	98	1	97	9.577000000000001e-42	151
XP_005245532.1	raXP_016002664.1	0.656	131	45	0	1	131	1	131	1.469e-52	184
XP_005245634.1	raXP_015996690.2	0.922	491	38	0	1	491	1	491	5.747e-316	964
XP_005245954.1	raXP_016004765.1	1.0	296	0	0	1	296	1	296	1.7749999999999998e-203	629
XP_005247492.1	raXP_016004482.1	0.791	216	41	0	41	239	7	222	1.678e-99	325
XP_005247907.1	raXP_036075667.1	0.901	911	89	0	1	903	1	911	0.0	1705
XP_005248023.1	raXP_015979710.2	0.759	666	159	0	1	662	1	666	0.0	1086
XP_005248321.1	raXP_016016604.1	0.962	213	8	0	1	208	1	213	1.721e-134	424
XP_005248382.1	raXP_016016599.1	0.83	65	11	0	1	65	1	65	2.97e-26	108
XP_005249000.1	raXP_016002402.1	0.969	1009	31	0	1	1009	1	1009	0.0	2160
XP_005249802.1	raXP_016015011.1	0.605	152	58	0	61	212	13	159	9.35e-46	171
XP_005250397.1	raXP_016004134.1	0.712	166	47	0	1	166	1	165	2.968e-67	228
XP_005250572.1	raXP_015978368.1	0.976	168	4	0	1	168	1	168	6.6999999999999994e-105	337
XP_005253090.2	raXP_036077757.1	0.904	851	79	0	178	999	1	851	0.0	1670
XP_005254403.1	raXP_015990823.2	0.697	630	184	0	1	630	280	886	9.282999999999999e-249	778
XP_005257275.1	raXP_015984836.1	0.562	216	78	0	1	179	1	216	5.8829999999999995e-68	231
XP_005257276.1	raXP_015984836.1	0.539	216	78	0	1	171	1	216	7.228e-64	219
XP_005257694.1	raXP_015995308.2	0.95	303	15	0	1	302	1	303	4.035e-189	589
XP_005258077.1	raXP_015978747.1	0.663	107	36	0	1	107	9	115	2.469e-40	148
XP_005258788.1	raXP_015977928.2	0.806	202	39	0	8	209	8	208	6.677e-98	319
XP_005259019.1	raXP_015977821.1	0.895	210	22	0	1	210	1	210	9.718e-118	376
XP_005259595.1	raXP_015982130.2	0.825	103	18	0	4	106	4	106	1.948e-53	188
XP_005259727.1	raXP_016000889.1	0.685	241	64	0	1	204	1	241	2e-101	329
XP_005262278.1	raXP_036082819.1	0.947	459	24	0	1	458	4	462	3.666e-311	949
XP_005262279.1	raXP_036082814.1	0.947	458	24	0	1	457	69	526	3.174e-310	946
XP_005262456.1	raXP_015980627.1	0.996	255	1	0	1	255	1	255	1.1470000000000001e-166	520
XP_005263695.1	raXP_036080948.1	0.736	148	39	0	8	155	59	206	1.964e-68	231
XP_005263696.1	raXP_036080948.1	0.458	95	49	0	61	152	106	200	2.002e-18	87
XP_005263718.1	raXP_016008575.1	0.809	142	27	0	1	142	33	174	9.106e-77	254
XP_005264579.1	raXP_016016873.1	0.875	160	19	0	7	166	6	159	1.171e-84	278
XP_005265723.1	raXP_016009489.1	0.773	141	30	0	1	132	1	141	1.248e-64	219
XP_005266705.1	raXP_016011204.2	0.914	407	35	0	1	406	1	407	1.041e-255	786
XP_005266706.1	raXP_016011204.2	0.925	214	16	0	2	215	194	407	2.389e-124	396
XP_005267818.1	raXP_015989853.1	0.917	170	14	0	1	169	1	170	2.132e-99	321
XP_005268072.1	raXP_036073791.1	0.975	409	10	0	1	408	1	409	6.733e-270	827
XP_005268085.1	raXP_015978049.1	0.956	412	18	0	1	412	1	408	5.923000000000001e-270	827
XP_005268986.1	raXP_016003946.2	0.882	179	21	0	1	179	1	179	4.414e-95	309
XP_005272133.1	raXP_036080542.1	0.904	334	32	0	35	368	64	397	1.3040000000000002e-207	645
XP_005272134.1	raXP_036080542.1	0.898	345	35	0	1	345	48	392	5.251e-215	665
XP_005273210.1	raXP_015984721.1	0.687	176	47	0	1	151	1	176	3.3650000000000003e-69	233
XP_005273733.1	raXP_015997010.1	0.951	205	10	0	1	205	1	205	2.8040000000000002e-124	395
XP_005273904.1	raXP_015988340.2	0.87	116	15	0	1	116	1	116	9.121e-59	201
XP_005274288.1	raXP_016017113.2	0.983	354	6	0	1	354	1	354	8.521999999999999e-240	737
XP_006710726.1	raXP_015979895.2	0.841	246	38	0	1	241	1	246	1.5239999999999998e-133	424
XP_006710727.1	raXP_015979895.2	0.841	246	38	0	1	241	1	246	1.5239999999999998e-133	424
XP_006710728.1	raXP_015979895.2	0.841	246	38	0	1	241	1	246	1.5239999999999998e-133	424
XP_006711086.1	raXP_015979186.2	0.83	211	35	0	29	237	23	233	3.2499999999999997e-97	319
XP_006711087.1	raXP_015979186.2	0.83	211	35	0	29	237	23	233	3.2499999999999997e-97	319
XP_006711350.1	raXP_036091182.1	0.653	101	35	0	1	101	1	101	1.013e-40	148
XP_006711409.1	raXP_036091078.1	0.547	421	178	0	1	421	1	394	5.243e-94	322
XP_006711531.1	raXP_036090802.1	0.894	104	11	0	1	103	1	104	1.721e-55	191
XP_006712560.1	raXP_016008575.1	0.809	142	27	0	1	142	33	174	9.106e-77	254
XP_006713387.1	raXP_015987168.1	0.994	360	2	0	6	365	1	360	1.0649999999999999e-249	766
XP_006714126.1	raXP_036083708.1	0.509	104	50	0	1	103	1	104	1.389e-25	105
XP_006714871.1	raXP_016021831.2	0.925	617	46	0	31	647	239	850	0.0	1129
XP_006714873.1	raXP_016021835.1	0.956	183	8	0	234	416	31	213	4.373e-113	374
XP_006715796.1	raXP_036080622.1	0.876	211	26	0	1	211	1	211	2.457e-113	364
XP_006716019.1	raXP_036086193.1	0.931	730	50	0	1	728	1	730	0.0	1528
XP_006718538.1	raXP_015988340.2	0.907	206	19	0	1	206	1	206	8.858e-119	379
XP_006719256.1	raXP_016021238.2	0.985	407	6	0	1	407	1	404	2.056e-268	822
XP_006719257.1	raXP_016021238.2	0.985	407	6	0	1	407	1	404	2.056e-268	822
XP_006722456.1	raXP_016011204.2	0.914	407	35	0	1	406	1	407	1.041e-255	786
XP_006722457.1	raXP_036086031.1	0.964	224	8	0	1	224	1	224	3.666e-134	424
XP_006722994.1	raXP_016001212.2	0.572	237	100	0	1	237	1	234	3.3969999999999997e-59	210
XP_006723180.1	raXP_015977855.1	0.802	147	29	0	1	146	68	214	7.893e-70	239
XP_006723295.1	raXP_015977821.1	0.895	210	22	0	1	210	1	210	9.718e-118	376
XP_006724303.1	raXP_036076298.1	0.915	202	17	0	1	202	1	202	9.445999999999999e-125	396
XP_006724878.1	raXP_016014305.2	0.932	2092	141	0	1	2080	1	2092	0.0	3639
XP_006724879.1	raXP_016014306.2	0.932	2091	141	0	1	2079	1	2091	0.0	3639
XP_006725397.1	raXP_015978747.1	0.663	107	36	0	1	107	9	115	2.469e-40	148
XP_006725694.1	raXP_015995308.2	0.95	303	15	0	1	302	1	303	4.035e-189	589
NP_000184.1	pvXP_023392502.1	0.973	190	5	0	1	190	1	190	1.2670000000000001e-116	387
NP_000198.1	pvXP_011385149.1	0.353	82	38	0	28	109	35	93	4.435e-06	49
NP_000221.1	pvXP_011355487.1	0.79	167	35	0	1	167	1	167	5.103e-79	262
NP_000451.1	pvXP_023381812.1	0.802	142	28	0	1	142	1	142	6.47e-60	216
NP_000470.2	pvXP_011385856.1	0.894	142	15	0	419	560	7	146	1.375e-72	262
NP_000505.1	pvXP_011369001.1	0.962	211	8	0	1	211	1	211	3.085e-132	418
NP_000506.2	pvXP_011366884.1	0.688	217	67	0	1	217	1	216	3.579e-91	300
NP_000538.3	pvXP_011380530.1	0.602	895	300	0	1	895	1	756	0.0	1103
NP_000548.2	pvXP_011385376.1	0.909	210	19	0	1	210	1	208	8.205999999999999e-114	380
NP_000563.1	pvXP_011383299.1	0.836	177	29	0	1	177	1	177	2.5449999999999998e-93	304
NP_000566.3	pvXP_023377698.1	0.662	269	90	0	1	269	1	268	8.405e-101	331
NP_000567.1	pvXP_011376173.1	0.631	268	98	0	1	268	1	266	1.623e-98	324
NP_000568.1	pvXP_023377700.1	0.797	158	32	0	1	158	1	158	2.978e-84	277
NP_000575.1	pvXP_011358827.1	0.804	97	19	0	1	97	1	97	2.257e-43	156
NP_000576.1	pvXP_023375428.1	0.82	162	29	0	1	162	1	162	9.159e-81	267
NP_000577.2	pvXP_011373467.1	0.651	152	52	0	1	152	1	151	7.3040000000000005e-56	195
NP_000579.2	pvXP_011360757.1	0.394	139	82	0	1	139	1	137	7.368e-12	68
NP_000580.1	pvXP_011360588.1	0.546	150	60	0	1	150	1	133	5.726e-40	149
NP_000581.1	pvXP_011360761.1	0.71	138	40	0	1	138	1	138	8.764e-59	203
NP_000585.2	pvXP_011378193.1	0.884	233	27	0	1	233	1	233	6.328e-132	419
NP_000586.2	pvXP_011378195.1	0.774	173	39	0	33	205	11	183	3.747e-84	279
NP_000591.1	pvXP_011359956.1	0.627	212	78	0	1	212	1	209	1.565e-75	255
NP_000592.3	pvXP_011363531.1	0.93	730	51	0	1	728	1	730	0.0	1525
NP_000596.2	pvXP_011368010.2	0.698	189	56	0	1	188	37	225	4.731000000000001e-78	261
NP_000600.1	pvXP_011376446.1	0.956	93	4	0	1	93	1	93	6.125e-54	186
NP_000603.1	pvXP_011369610.1	0.817	186	33	0	1	180	1	186	1.795e-95	310
NP_000605.1	pvXP_011384037.1	0.845	200	31	0	1	200	1	200	3.442e-112	360
NP_000609.1	pvXP_011385143.1	0.986	153	2	0	1	153	1	153	1.548e-97	315
NP_000610.2	pvXP_011372150.1	0.652	164	57	0	1	164	2	165	1.853e-62	214
NP_000630.1	pvXP_011370000.1	0.835	283	46	0	1	281	1	283	3.633e-149	471
NP_000632.1	pvXP_011377567.1	0.933	196	13	0	4	199	63	258	2.988e-111	357
NP_000651.3	pvXP_011381931.1	0.912	390	34	0	1	390	1	390	3.961e-244	751
NP_000748.3	pvXP_023391741.1	0.786	178	38	0	5	181	81	258	5.351e-78	278
NP_000749.2	pvXP_011360574.1	0.757	140	34	0	1	140	1	140	4.318e-65	221
NP_000750.1	pvXP_011381345.1	0.797	198	39	0	10	207	1	195	6.702e-99	322
NP_000790.2	pvXP_011369917.1	0.84	193	31	0	1	193	1	193	1.404e-96	314
NP_000791.1	pvXP_023390691.1	0.948	155	8	0	1	155	1	155	3.09e-100	323
NP_000870.1	pvXP_023387672.1	0.729	85	23	0	50	134	17	101	1.04e-34	133
NP_000871.1	pvXP_023376844.1	0.677	177	56	0	1	177	1	175	3.802e-71	240
NP_000873.2	pvXP_023380267.1	0.794	185	37	0	35	216	1	185	1.089e-82	278
NP_000890.1	pvXP_011360055.1	0.821	274	49	0	1	273	1	274	1.629e-138	440
NP_000939.1	pvXP_011379839.1	0.836	98	16	0	9	104	65	162	4.0029999999999997e-44	165
NP_001001437.2	pvXP_011377671.1	0.806	93	18	0	1	93	1	93	1.23e-43	156
NP_001001557.1	pvXP_011371192.1	0.895	461	48	0	1	455	1	461	2.931e-265	816
NP_001005609.1	pvXP_011369757.1	0.943	389	22	0	1	389	1	389	1.202e-229	709
NP_001005610.2	pvXP_011369760.1	0.863	132	18	0	1	132	1	132	5.318e-65	220
NP_001005612.2	pvXP_011369759.1	0.943	386	22	0	1	386	1	386	8.609e-228	704
NP_001005613.1	pvXP_011369760.1	0.863	132	18	0	1	132	1	132	3.7950000000000002e-65	221
NP_001007140.2	pvXP_011369610.1	0.817	186	33	0	1	180	1	186	1.795e-95	310
NP_001007538.1	pvXP_011360121.1	0.852	333	49	0	1	333	1	331	8.462e-185	577
NP_001010848.2	pvXP_011353757.1	0.858	668	93	0	38	696	213	880	0.0	1118
NP_001010931.1	pvXP_011363531.1	0.934	288	19	0	1	288	1	288	2.477e-193	599
NP_001010932.1	pvXP_011363530.1	0.929	725	51	0	1	723	1	725	0.0	1514
NP_001010933.1	pvXP_011363530.1	0.932	283	19	0	1	283	1	283	9.725e-190	588
NP_001010934.1	pvXP_011363531.1	0.942	208	12	0	1	208	1	208	7.346999999999999e-135	426
NP_001012333.1	pvXP_023384512.1	0.937	143	9	0	1	143	1	143	1.289e-90	294
NP_001012334.1	pvXP_023384512.1	0.937	143	9	0	1	143	1	143	1.289e-90	294
NP_001014364.1	pvXP_023377619.1	0.533	769	264	0	1	769	1	566	3.105e-154	547
NP_001019381.1	pvXP_011379360.1	0.744	90	23	0	1	90	1	90	4.1230000000000005e-36	135
NP_001019382.1	pvXP_011379360.1	0.744	90	23	0	1	90	1	90	4.1230000000000005e-36	135
NP_001019383.1	pvXP_011379360.1	0.744	90	23	0	1	90	1	90	4.1230000000000005e-36	135
NP_001019384.1	pvXP_011379360.1	0.744	90	23	0	1	90	1	90	4.1230000000000005e-36	135
NP_001020537.2	pvXP_011353024.1	0.914	141	12	0	181	321	1	140	1.237e-78	274
NP_001020538.2	pvXP_011353022.1	0.942	209	12	0	181	389	1	208	6.29e-126	410
NP_001020539.2	pvXP_011353023.1	0.937	191	12	0	181	371	1	190	1.048e-116	382
NP_001020540.2	pvXP_011353023.1	0.93	173	12	0	181	353	1	172	3.792e-105	348
NP_001020541.2	pvXP_011353024.1	0.918	147	12	0	181	327	1	146	3.15e-84	286
NP_001028928.1	pvXP_011353023.1	0.935	185	12	0	181	365	1	184	1.768e-112	370
NP_001029058.1	pvXP_011376445.1	0.957	119	5	0	1	119	1	119	4.256e-64	216
NP_001034756.1	pvXP_011381586.1	0.696	412	112	0	1	368	1	412	1.382e-176	555
NP_001034860.1	pvXP_011383847.1	0.912	205	18	0	1	205	1	205	1.159e-118	379
NP_001038944.2	pvXP_011379378.1	0.592	54	22	0	59	112	37	90	2.629e-13	70
NP_001072998.1	pvXP_011355625.1	0.536	69	32	0	90	158	66	134	5.995e-20	94
NP_001073966.2	pvXP_011359271.1	0.849	602	91	0	1	602	1	601	0.0	1008
NP_001073969.1	pvXP_011356950.1	0.977	222	5	0	1	222	1	222	1.53e-159	497
NP_001093161.1	pvXP_011363864.1	0.953	130	6	0	30	159	6	135	6.014e-78	259
NP_001096124.1	pvXP_011364197.1	0.962	270	10	0	1	270	1	270	8.775e-170	530
NP_001104753.1	pvXP_011385143.1	0.985	134	2	0	1	134	1	134	8.037e-85	278
NP_001104754.1	pvXP_011385143.1	0.984	132	2	0	6	137	22	153	3.066e-82	270
NP_001104755.1	pvXP_011385143.1	0.985	134	2	0	1	134	1	134	4.475e-84	278
NP_001112359.1	pvXP_023378827.1	0.72	391	100	0	105	495	1	359	7.856e-161	516
NP_001112360.1	pvXP_023378827.1	0.695	349	96	0	96	444	44	359	6.155e-140	453
NP_001116437.1	pvXP_011384670.1	0.678	258	82	0	527	784	2	258	7.588e-79	287
NP_001121070.1	pvXP_011369610.1	0.817	186	33	0	57	236	1	186	1.2359999999999998e-94	311
NP_001123518.1	pvXP_011362358.1	0.684	92	29	0	4	95	5	96	6.954e-40	145
NP_001129071.1	pvXP_011364429.1	0.959	442	18	0	1	442	1	442	2.86e-287	879
NP_001129383.1	pvXP_011382583.1	0.8	170	34	0	1	170	6	175	6.696999999999999e-89	291
NP_001129687.1	pvXP_011385866.1	0.478	113	58	0	115	227	48	159	1.755e-17	87
NP_001132970.1	pvXP_011375907.1	0.994	183	1	0	17	199	10	192	4.796e-116	371
NP_001132972.1	pvXP_011375905.1	0.996	255	1	0	1	255	1	255	1.1470000000000001e-166	520
NP_001132973.1	pvXP_011375905.1	0.995	226	1	0	1	226	30	255	2.867e-147	462
NP_001132974.1	pvXP_011375905.1	0.995	226	1	0	1	226	30	255	2.867e-147	462
NP_001136016.1	pvXP_023378185.1	0.567	200	61	0	1	200	1	141	8.810999999999999e-53	188
NP_001137.2	pvXP_011367756.1	0.976	391	9	0	108	498	1	391	2.4539999999999998e-253	784
NP_001137277.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137278.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137279.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137280.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137281.1	pvXP_011360867.1	0.984	254	4	0	23	276	2	255	4.6379999999999996e-167	522
NP_001137282.1	pvXP_011360867.1	0.984	254	4	0	76	329	2	255	7.298000000000001e-166	522
NP_001137283.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137284.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137285.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137286.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137288.1	pvXP_011360869.1	0.983	247	4	0	1	247	1	247	6.682000000000001e-162	506
NP_001137453.1	pvXP_011372642.1	0.947	459	24	0	1	458	4	462	2.675e-311	949
NP_001137454.1	pvXP_011372643.1	0.947	458	24	0	1	457	4	461	2.316e-310	946
NP_001137455.2	pvXP_011372643.1	0.783	458	82	0	1	378	4	461	4.8009999999999996e-242	745
NP_001138.1	pvXP_023378827.1	0.723	392	99	0	105	496	1	359	3.9470000000000005e-163	523
NP_001138364.1	pvXP_023390691.1	0.948	155	8	0	1	155	1	155	3.09e-100	323
NP_001138406.1	pvXP_023390691.1	0.948	155	8	0	1	155	1	155	3.09e-100	323
NP_001138407.1	pvXP_023390691.1	0.948	155	8	0	1	155	1	155	3.09e-100	323
NP_001139117.1	pvXP_011372229.1	0.762	289	63	0	1	266	1	289	3.042e-125	401
NP_001153212.1	pvXP_011378195.1	0.774	173	39	0	33	205	11	183	3.747e-84	279
NP_001153467.1	pvXP_023394171.1	0.973	261	7	0	131	391	221	481	8.234e-158	513
NP_001153471.1	pvXP_023394171.1	0.973	262	7	0	147	408	220	481	6.159e-158	514
NP_001153473.1	pvXP_023394171.1	0.969	262	8	0	113	374	220	481	3.13e-158	514
NP_001153477.1	pvXP_011370338.1	0.791	230	41	0	1	196	1	230	2.298e-101	329
NP_001153480.1	pvXP_023394167.1	0.976	253	6	0	168	420	220	472	2.236e-155	497
NP_001157030.1	pvXP_011379839.1	0.836	98	16	0	9	104	65	162	4.0029999999999997e-44	165
NP_001159445.1	pvXP_011353757.1	0.871	448	55	0	52	499	453	880	3.183e-252	781
NP_001159684.1	pvXP_011384427.1	0.972	215	6	0	1	215	1	215	4.6589999999999996e-141	444
NP_001161362.1	pvXP_023388114.1	0.763	553	125	0	1	553	1	528	1.339e-288	889
NP_001164161.1	pvXP_011377898.1	0.644	1107	272	0	43	807	88	1194	0.0	1440
NP_001165093.1	pvXP_011353023.1	0.889	136	15	0	181	316	1	135	7.189e-75	258
NP_001165094.1	pvXP_011353024.1	0.914	141	12	0	1	141	1	140	3.6039999999999996e-81	272
NP_001165095.1	pvXP_011353022.1	0.916	215	17	0	1	215	1	208	1.122e-126	402
NP_001165096.1	pvXP_011353022.1	0.942	209	12	0	1	209	1	208	7.458e-129	408
NP_001165097.1	pvXP_011353023.1	0.937	191	12	0	1	191	1	190	1.235e-119	381
NP_001165098.1	pvXP_011353023.1	0.93	173	12	0	1	173	1	172	4.585e-108	346
NP_001165099.1	pvXP_011353024.1	0.918	147	12	0	1	147	1	146	4.183e-87	284
NP_001165100.1	pvXP_011353023.1	0.935	185	12	0	1	185	1	184	2.1820000000000003e-115	368
NP_001165101.1	pvXP_011353023.1	0.889	136	15	0	1	136	1	135	1.028e-77	257
NP_001165896.1	pvXP_011385528.1	0.852	121	18	0	93	212	60	180	1.587e-57	209
NP_001166242.1	pvXP_023379404.1	0.779	218	48	0	11	227	43	260	7.498e-107	347
