qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
59463.ENSMLUP00000022559	pdXP_028383086.1	0.923	157	12	0	1	157	226	382	7.13e-91	296
59463.ENSMLUP00000000083	mmXP_036195761.1	0.996	284	1	0	1	284	94	377	6.1489999999999995e-189	586
59463.ENSMLUP00000001427	mmXP_036208258.1	0.994	189	1	0	24	212	1	189	2.509e-126	401
59463.ENSMLUP00000001789	mmXP_036207606.1	1.0	524	0	0	1	524	1	524	0.0	1080
59463.ENSMLUP00000002616	mmXP_036169772.1	0.995	427	2	0	1	427	1	427	1.289e-286	876
59463.ENSMLUP00000002847	mmXP_036207802.1	0.923	209	15	0	1	209	1	199	1.4910000000000002e-122	390
59463.ENSMLUP00000003315	mmXP_036197834.1	0.961	1223	47	0	1	1218	1	1223	0.0	2427
59463.ENSMLUP00000003322	mmXP_036191760.1	0.996	324	1	0	4	327	145	468	1.386e-218	674
59463.ENSMLUP00000004009	mmXP_036152966.1	0.995	233	1	0	10	242	29	260	8.122e-150	471
59463.ENSMLUP00000004202	mmXP_036197705.1	0.988	449	5	0	1	449	1	449	8.853e-278	853
59463.ENSMLUP00000005054	mmXP_036172070.1	0.998	759	2	0	1	759	1	759	0.0	1480
59463.ENSMLUP00000005277	mmXP_036185587.1	0.959	346	14	0	1	346	34	379	3.9009999999999996e-213	659
59463.ENSMLUP00000005366	mmXP_036154392.1	0.975	1221	30	0	1	1221	15	1233	0.0	2393
59463.ENSMLUP00000005595	mmXP_036197705.1	0.986	307	4	0	1	307	144	450	2.144e-184	575
59463.ENSMLUP00000008027	mmXP_036179611.1	0.935	327	20	0	1	309	21	347	4.1860000000000005e-199	617
59463.ENSMLUP00000009180	mmXP_036182083.1	0.998	570	1	0	6	575	3	572	0.0	1082
59463.ENSMLUP00000009404	mmXP_036199724.1	0.978	411	9	0	1	411	1	411	3.234e-265	814
59463.ENSMLUP00000010380	mmXP_036156209.1	0.953	391	18	0	1	391	7	397	1.238e-251	773
59463.ENSMLUP00000011160	mmXP_036167606.1	0.978	754	17	0	9	762	5	758	0.0	1564
59463.ENSMLUP00000011196	mmXP_036201853.1	0.835	759	125	0	2	757	2	760	0.0	1241
59463.ENSMLUP00000011227	mmXP_036201301.1	0.979	298	6	0	5	297	1	298	1.594e-185	577
59463.ENSMLUP00000011717	mmXP_036194923.1	0.962	475	18	0	1	475	1	474	1.516e-265	818
59463.ENSMLUP00000012090	mmXP_036211051.1	0.976	346	8	0	4	349	22	367	8.417e-226	696
59463.ENSMLUP00000013453	mmXP_036197234.1	0.963	663	24	0	1	663	1	663	0.0	1348
59463.ENSMLUP00000013787	mmXP_036168455.1	0.689	205	58	0	75	263	106	310	4.865e-74	253
59463.ENSMLUP00000014213	mmXP_036203510.1	1.0	394	0	0	89	482	15	408	4.826999999999999e-249	781
59463.ENSMLUP00000016071	mmXP_036205755.1	0.948	462	24	0	1	462	1	462	1.232e-285	875
59463.ENSMLUP00000016363	mmXP_036164646.1	0.953	387	18	0	1	387	1	387	1.551e-252	775
59463.ENSMLUP00000016529	mmXP_036197236.1	0.883	513	60	0	1	513	1	513	4.001e-307	949
59463.ENSMLUP00000022559	mmXP_036168455.1	0.993	157	1	0	1	157	154	310	9.979e-98	316
59463.ENSMLUP00000000083	mlXP_023612723.1	1.0	283	0	0	2	284	28	310	8.427999999999999e-189	586
59463.ENSMLUP00000001427	mlXP_006084811.1	1.0	189	0	0	24	212	1	189	7.106999999999999e-127	403
59463.ENSMLUP00000001789	mlXP_006094076.1	1.0	524	0	0	1	524	1	524	0.0	1080
59463.ENSMLUP00000002616	mlXP_014311180.1	1.0	427	0	0	1	427	1	427	5.5200000000000004e-288	880
59463.ENSMLUP00000002847	mlXP_014314819.1	0.952	209	10	0	1	209	1	199	3.283e-127	404
59463.ENSMLUP00000003315	mlXP_006102661.1	0.996	1221	5	0	1	1219	1	1221	0.0	2512
59463.ENSMLUP00000003322	mlXP_006088216.1	0.993	328	2	0	1	327	136	463	3.1559999999999997e-220	679
59463.ENSMLUP00000004009	mlXP_023612896.1	0.995	233	1	0	10	242	53	284	8.122e-150	471
59463.ENSMLUP00000004202	mlXP_006095025.1	0.997	449	1	0	1	449	1	449	5.737e-280	859
59463.ENSMLUP00000005054	mlXP_006098082.1	1.0	759	0	0	1	759	1	759	0.0	1482
59463.ENSMLUP00000005277	mlXP_023615902.1	1.0	302	0	0	45	346	1	302	6.94e-193	601
59463.ENSMLUP00000005366	mlXP_023607616.1	0.999	1386	1	0	1	1386	6	1391	0.0	2777
59463.ENSMLUP00000005595	mlXP_006095025.1	0.996	307	1	0	1	307	144	450	6.699e-186	579
59463.ENSMLUP00000008027	mlXP_006109748.2	0.99	308	3	0	2	309	56	362	2.702e-201	623
59463.ENSMLUP00000009180	mlXP_023600738.1	1.0	570	0	0	6	575	11	580	0.0	1086
59463.ENSMLUP00000009404	mlXP_006094908.1	1.0	423	0	0	1	423	1	423	7.42e-280	856
59463.ENSMLUP00000010380	mlXP_023616445.1	1.0	391	0	0	1	391	7	397	7.448e-263	805
59463.ENSMLUP00000011160	mlXP_006100443.1	0.993	754	5	0	9	762	5	758	0.0	1583
59463.ENSMLUP00000011196	mlXP_023604919.1	0.782	886	165	0	2	757	2	887	0.0	1355
59463.ENSMLUP00000011227	mlXP_014304701.2	0.996	294	1	0	5	297	1	294	2.1279999999999997e-188	585
59463.ENSMLUP00000011717	mlXP_006095031.1	0.995	475	2	0	1	475	1	473	2.385e-276	849
59463.ENSMLUP00000012090	mlXP_023604648.1	1.0	340	0	0	9	348	1	340	1.9179999999999998e-227	701
59463.ENSMLUP00000013453	mlXP_006105147.1	1.0	663	0	0	1	663	1	663	0.0	1391
59463.ENSMLUP00000013787	mlXP_014305940.1	0.63	157	51	0	124	263	1	157	7.481e-46	171
59463.ENSMLUP00000014213	mlXP_006084840.2	0.958	602	25	0	59	660	36	636	0.0	1151
59463.ENSMLUP00000016071	mlXP_006104586.1	0.995	462	2	0	1	462	1	462	8.056e-301	919
59463.ENSMLUP00000016363	mlXP_023610807.1	0.961	389	15	0	1	387	1	389	3.536e-254	780
59463.ENSMLUP00000016529	mlXP_014302774.1	1.0	663	0	0	1	663	1	663	0.0	1385
59463.ENSMLUP00000022559	mlXP_014305940.1	1.0	157	0	0	1	157	1	157	7.989e-99	319
59463.ENSMLUP00000000083	mbXP_005875843.1	1.0	282	0	0	3	284	1	282	5.586999999999999e-188	583
59463.ENSMLUP00000001427	mbXP_005873252.1	1.0	189	0	0	24	212	1	189	7.106999999999999e-127	403
59463.ENSMLUP00000001789	mbXP_005859738.1	0.996	524	2	0	1	524	1	524	0.0	1077
59463.ENSMLUP00000002616	mbXP_005871463.1	0.995	427	2	0	1	427	1	427	3.655e-287	878
59463.ENSMLUP00000002847	mbXP_005878486.1	0.937	209	12	0	1	209	1	199	3.723e-125	398
59463.ENSMLUP00000003315	mbXP_005878849.1	0.981	1223	23	0	1	1219	1	1223	0.0	2481
59463.ENSMLUP00000003322	mbXP_005874619.1	1.0	324	0	0	4	327	130	453	5.928e-220	678
59463.ENSMLUP00000004009	mbXP_014386881.1	0.811	233	36	0	10	242	97	286	4.379e-114	368
59463.ENSMLUP00000004202	mbXP_005861908.1	0.991	449	4	0	1	449	1	449	3.442e-278	854
59463.ENSMLUP00000005054	mbXP_005883885.2	0.993	718	5	0	42	759	89	806	0.0	1386
59463.ENSMLUP00000005277	mbXP_014384793.1	0.93	346	24	0	1	346	26	366	4.728e-202	627
59463.ENSMLUP00000005366	mbXP_014393357.1	0.971	1416	40	0	1	1386	15	1430	0.0	2739
59463.ENSMLUP00000005595	mbXP_005861908.1	0.986	307	4	0	1	307	144	450	4.0260000000000004e-184	574
59463.ENSMLUP00000008027	mbXP_005865805.2	0.941	327	18	0	1	309	34	360	6.956e-201	622
59463.ENSMLUP00000009180	mbXP_005864486.1	1.0	570	0	0	6	575	3	572	0.0	1086
59463.ENSMLUP00000009404	mbXP_005885346.1	0.988	423	5	0	1	423	1	423	7.594e-277	848
59463.ENSMLUP00000010380	mbXP_005871745.1	0.976	391	9	0	1	391	7	397	1.782e-258	793
59463.ENSMLUP00000011160	mbXP_005873961.2	0.964	708	25	0	61	762	8	715	0.0	1452
59463.ENSMLUP00000011196	mbXP_005863442.1	0.792	765	157	0	2	757	2	766	0.0	1163
59463.ENSMLUP00000011227	mbXP_014392858.1	0.992	263	2	0	35	297	64	326	2.311e-166	522
59463.ENSMLUP00000011717	mbXP_005862025.1	0.976	475	11	0	1	475	1	473	1.458e-271	835
59463.ENSMLUP00000012090	mbXP_014387840.1	0.976	346	8	0	4	349	22	367	6.765999999999999e-227	699
59463.ENSMLUP00000013453	mbXP_014405388.1	0.985	618	9	0	46	663	31	648	0.0	1285
59463.ENSMLUP00000013787	mbXP_014386464.1	0.641	286	94	0	1	263	84	369	1.292e-92	307
59463.ENSMLUP00000014213	mbXP_005880821.2	0.958	602	25	0	59	660	36	636	0.0	1151
59463.ENSMLUP00000016071	mbXP_005873547.1	0.981	437	8	0	26	462	48	484	1.761e-279	857
59463.ENSMLUP00000016363	mbXP_005876055.1	1.0	326	0	0	62	387	31	356	2.198e-220	683
59463.ENSMLUP00000016529	mbXP_014397415.1	0.935	663	43	0	1	663	1	663	0.0	1285
59463.ENSMLUP00000022559	mbXP_014386464.1	0.993	157	1	0	1	157	213	369	5.308e-98	316
59463.ENSMLUP00000000083	moXP_036123910.1	0.982	284	5	0	1	284	94	377	3.7029999999999997e-187	581
59463.ENSMLUP00000001427	moXP_036099218.1	0.947	189	10	0	23	211	3	191	6.245e-119	380
59463.ENSMLUP00000001789	moXP_036112964.1	0.958	524	22	0	1	524	1	524	0.0	1044
59463.ENSMLUP00000002616	moXP_036096354.1	0.943	427	24	0	1	427	1	427	6.198e-273	837
59463.ENSMLUP00000002847	moXP_036112869.1	0.792	207	41	0	1	207	1	197	2.52e-101	329
59463.ENSMLUP00000003315	moXP_036125294.1	0.856	1226	175	0	1	1218	1	1226	0.0	2148
59463.ENSMLUP00000003322	moXP_036121405.1	0.975	324	8	0	4	327	171	494	1.291e-214	662
59463.ENSMLUP00000004009	moXP_036106138.1	0.925	242	18	0	1	242	1	242	1.071e-142	450
59463.ENSMLUP00000004202	moXP_036124041.1	0.948	449	23	0	1	449	1	449	2.238e-264	814
59463.ENSMLUP00000005054	moXP_036104500.1	0.98	760	15	0	1	759	1	760	0.0	1455
59463.ENSMLUP00000005277	moXP_036117424.1	0.956	346	15	0	1	346	34	379	7.326e-213	659
59463.ENSMLUP00000005366	moXP_036105838.1	0.855	1282	185	0	1	1278	6	1287	0.0	2175
59463.ENSMLUP00000005595	moXP_036124041.1	0.96	307	12	0	1	307	144	450	1.32e-179	561
59463.ENSMLUP00000008027	moXP_036101281.1	0.923	327	24	0	1	309	21	347	2.287e-196	609
59463.ENSMLUP00000009180	moXP_036113887.1	0.968	569	18	0	7	575	7	574	0.0	1049
59463.ENSMLUP00000009404	moXP_036129501.1	0.905	423	40	0	1	423	1	421	2.388e-249	768
59463.ENSMLUP00000010380	moXP_036108146.1	0.883	394	45	0	4	391	27	420	4.1219999999999997e-231	714
59463.ENSMLUP00000011160	moXP_036095710.1	0.943	756	43	0	7	762	2	755	0.0	1507
59463.ENSMLUP00000011196	moXP_036130990.1	0.827	759	131	0	2	757	2	760	0.0	1227
59463.ENSMLUP00000011227	moXP_036131859.1	0.925	294	22	0	5	297	1	294	9.407e-174	543
59463.ENSMLUP00000011717	moXP_036124284.1	0.899	426	43	0	1	426	1	423	7.675e-218	680
59463.ENSMLUP00000012090	moXP_036133433.1	0.913	346	30	0	4	349	22	365	7.827e-209	647
59463.ENSMLUP00000013453	moXP_036124931.1	0.889	663	73	0	1	663	1	662	0.0	1235
59463.ENSMLUP00000013787	moXP_036097890.1	0.62	286	100	0	1	263	97	382	1.3119999999999999e-89	298
59463.ENSMLUP00000014213	moXP_036098758.1	1.0	341	0	0	89	429	15	355	2.208e-215	683
59463.ENSMLUP00000016071	moXP_036111589.1	0.725	463	127	0	1	462	1	463	3.2830000000000004e-209	655
59463.ENSMLUP00000016363	moXP_036135537.1	0.912	387	34	0	1	387	1	387	1.5459999999999999e-239	738
59463.ENSMLUP00000016529	moXP_036125124.1	0.859	663	93	0	1	663	1	663	0.0	1195
59463.ENSMLUP00000022559	moXP_036097890.1	0.942	157	9	0	1	157	226	382	2.4299999999999997e-93	303
59463.ENSMLUP00000000083	mdXP_059526062.1	0.996	284	1	0	1	284	94	377	6.1489999999999995e-189	586
59463.ENSMLUP00000001427	mdXP_059543434.1	0.994	189	1	0	24	212	1	189	2.509e-126	401
59463.ENSMLUP00000001789	mdXP_059546891.1	1.0	524	0	0	1	524	1	524	0.0	1080
59463.ENSMLUP00000002616	mdXP_059553879.1	0.995	427	2	0	1	427	1	427	1.289e-286	876
59463.ENSMLUP00000002847	mdXP_059544627.1	0.923	209	15	0	1	209	1	199	3.08e-123	392
59463.ENSMLUP00000003315	mdXP_059524654.1	0.953	1225	57	0	1	1219	1	1225	0.0	2401
59463.ENSMLUP00000003322	mdXP_059517512.1	0.987	328	4	0	1	327	136	463	4.888e-218	672
59463.ENSMLUP00000004009	mdXP_059537099.1	1.0	204	0	0	39	242	1	204	1.451e-132	421
59463.ENSMLUP00000004202	mdXP_059526981.1	0.991	449	4	0	1	449	1	449	2.512e-278	854
59463.ENSMLUP00000005054	mdXP_059556772.1	0.998	759	2	0	1	759	1	759	0.0	1480
59463.ENSMLUP00000005277	mdXP_059513967.1	0.925	347	26	0	1	346	34	380	2.84e-200	622
59463.ENSMLUP00000005366	mdXP_059541456.1	0.972	1221	34	0	1	1221	6	1224	0.0	2383
59463.ENSMLUP00000005595	mdXP_059526981.1	0.993	307	2	0	1	307	144	450	2.362e-185	578
59463.ENSMLUP00000008027	mdXP_059563204.1	0.938	327	19	0	1	309	21	347	3.363e-200	620
59463.ENSMLUP00000009180	mdXP_059565645.1	0.992	566	5	0	10	575	1	566	0.0	1070
59463.ENSMLUP00000009404	mdXP_059531184.1	0.985	411	6	0	1	411	1	411	3.93e-267	820
59463.ENSMLUP00000010380	mdXP_059539467.1	0.953	391	18	0	1	391	7	397	2.3240000000000003e-251	772
59463.ENSMLUP00000011160	mdXP_059552122.1	0.981	754	14	0	9	762	5	758	0.0	1566
59463.ENSMLUP00000011196	mdXP_059522145.1	0.831	759	128	0	2	757	2	760	0.0	1236
59463.ENSMLUP00000011227	mdXP_059522134.1	0.993	294	2	0	5	297	1	294	1.933e-187	582
59463.ENSMLUP00000011717	mdXP_059526989.1	0.964	475	17	0	1	475	1	474	4.302e-266	820
59463.ENSMLUP00000012090	mdXP_059533887.1	0.956	346	15	0	4	349	22	367	1.1820000000000001e-222	687
59463.ENSMLUP00000013453	mdXP_059524875.1	0.969	618	19	0	46	663	21	638	0.0	1266
59463.ENSMLUP00000013787	mdXP_059555375.1	0.689	205	58	0	75	263	106	310	4.865e-74	253
59463.ENSMLUP00000014213	mdXP_059543353.1	0.956	602	26	0	59	660	36	636	0.0	1148
59463.ENSMLUP00000016071	mdXP_059547208.1	0.948	462	24	0	1	462	1	462	8.152e-285	873
59463.ENSMLUP00000016363	mdXP_059550832.1	0.948	387	20	0	1	387	1	387	9.32e-251	770
59463.ENSMLUP00000016529	mdXP_059524892.1	0.953	663	31	0	1	663	1	663	0.0	1321
59463.ENSMLUP00000022559	mdXP_059555375.1	0.993	157	1	0	1	157	154	310	9.979e-98	316
59463.ENSMLUP00000000083	sbXP_066093091.1	0.982	284	5	0	1	284	94	377	2.7019999999999996e-187	581
59463.ENSMLUP00000001427	sbXP_066097555.1	0.914	211	18	0	2	212	22	232	1.178e-128	408
59463.ENSMLUP00000001789	sbXP_066126286.1	0.969	524	16	0	1	524	2	525	0.0	1053
59463.ENSMLUP00000002616	sbXP_066137369.1	0.932	427	29	0	1	427	1	427	1.3120000000000001e-270	830
59463.ENSMLUP00000002847	sbXP_066121018.1	0.717	209	56	0	1	209	1	199	2.4919999999999997e-91	300
59463.ENSMLUP00000003315	sbXP_066120310.1	0.826	1223	212	0	1	1219	1	1223	0.0	2059
59463.ENSMLUP00000003322	sbXP_066095214.1	0.972	324	9	0	4	327	145	468	8.554e-214	660
59463.ENSMLUP00000004009	sbXP_066093548.1	0.917	242	20	0	1	242	1	242	2.2140000000000003e-143	452
59463.ENSMLUP00000004202	sbXP_066119769.1	0.957	449	19	0	1	449	22	470	9.411e-269	827
59463.ENSMLUP00000005054	sbXP_066103763.1	0.976	760	18	0	1	759	1	760	0.0	1447
59463.ENSMLUP00000005277	sbXP_066112343.1	0.919	346	28	0	1	346	34	379	3.803e-203	631
59463.ENSMLUP00000005366	sbXP_066091206.1	0.796	1429	283	0	1	1386	6	1434	0.0	2246
59463.ENSMLUP00000005595	sbXP_066119769.1	0.96	307	12	0	1	307	165	471	1.1980000000000002e-178	558
59463.ENSMLUP00000008027	sbXP_066103492.1	0.917	327	26	0	1	309	21	347	2.077e-195	606
59463.ENSMLUP00000009180	sbXP_066107369.1	0.964	570	20	0	6	575	3	571	0.0	1043
59463.ENSMLUP00000009404	sbXP_066111249.1	0.912	425	37	0	1	423	1	425	5.453e-251	773
59463.ENSMLUP00000010380	sbXP_066114335.1	0.871	396	50	0	2	391	23	418	1.806e-229	709
59463.ENSMLUP00000011160	sbXP_066125039.1	0.926	690	51	0	73	762	1	690	0.0	1373
59463.ENSMLUP00000011196	sbXP_066127896.1	0.823	759	134	0	2	757	2	760	0.0	1216
59463.ENSMLUP00000011227	sbXP_066127918.1	0.945	293	16	0	5	296	1	293	4.026e-175	547
59463.ENSMLUP00000011717	sbXP_066119747.1	0.893	466	49	0	1	466	1	458	3.805e-233	724
59463.ENSMLUP00000012090	sbXP_066094798.1	0.919	346	28	0	4	349	40	383	1.785e-210	652
59463.ENSMLUP00000013453	sbXP_066119007.1	0.903	664	64	0	1	663	1	664	0.0	1260
59463.ENSMLUP00000013787	sbXP_066129585.1	0.631	285	96	0	2	263	99	383	3.726e-90	300
59463.ENSMLUP00000014213	sbXP_066097288.1	1.0	341	0	0	89	429	15	355	2.208e-215	683
59463.ENSMLUP00000016071	sbXP_066126507.1	0.74	408	106	0	56	462	1	408	8.240999999999999e-187	590
59463.ENSMLUP00000016363	sbXP_066109644.1	0.906	387	36	0	1	387	9	394	2.634e-238	734
59463.ENSMLUP00000016529	sbXP_066111434.1	0.862	664	91	0	1	663	1	664	0.0	1199
59463.ENSMLUP00000022559	sbXP_066129585.1	0.955	157	7	0	1	157	227	383	7.547e-95	307
59463.ENSMLUP00000000083	ajXP_036983857.1	0.975	284	7	0	1	284	94	377	3.364e-186	578
59463.ENSMLUP00000001427	ajXP_036993059.2	0.875	192	24	0	24	212	1	192	2.652e-110	355
59463.ENSMLUP00000001789	ajXP_036991776.2	0.967	524	17	0	1	524	1	524	0.0	1049
59463.ENSMLUP00000002616	ajXP_037018247.2	0.943	427	24	0	1	427	1	427	4.523e-273	837
59463.ENSMLUP00000002847	ajXP_037008806.2	0.789	209	42	0	1	209	1	199	5.897e-100	325
59463.ENSMLUP00000003315	ajXP_037020870.2	0.847	1223	186	0	1	1219	1	1223	0.0	2123
59463.ENSMLUP00000003322	ajXP_053524495.1	0.951	329	16	0	1	327	163	491	1.815e-211	653
59463.ENSMLUP00000004009	ajXP_036984798.2	0.882	204	24	0	39	242	1	203	6.779e-112	361
59463.ENSMLUP00000004202	ajXP_036985630.2	0.944	449	25	0	1	449	1	449	3.066e-264	814
59463.ENSMLUP00000005054	ajXP_037014889.2	0.969	760	23	0	1	759	1	760	0.0	1442
59463.ENSMLUP00000005277	ajXP_037018967.2	0.927	346	25	0	1	346	34	379	1.0529999999999999e-206	641
59463.ENSMLUP00000005366	ajXP_053515842.1	0.79	1432	291	0	1	1385	6	1437	0.0	2220
59463.ENSMLUP00000005595	ajXP_036985630.2	0.954	307	14	0	1	307	144	450	7.931000000000001e-178	556
59463.ENSMLUP00000008027	ajXP_037021015.2	0.923	327	24	0	1	309	21	347	2.287e-196	609
59463.ENSMLUP00000009180	ajXP_053529084.1	0.959	566	23	0	10	575	1	565	0.0	1027
59463.ENSMLUP00000009404	ajXP_053523998.1	0.88	410	49	0	1	410	1	410	1.253e-236	732
59463.ENSMLUP00000010380	ajXP_036996197.2	0.852	386	57	0	7	391	30	415	6.159e-219	679
59463.ENSMLUP00000011160	ajXP_036998032.2	0.912	756	66	0	7	762	3	754	0.0	1467
59463.ENSMLUP00000011196	ajXP_037003923.1	0.819	759	137	0	2	757	2	760	0.0	1223
59463.ENSMLUP00000011227	ajXP_037003912.2	0.904	294	28	0	5	297	1	294	5.800999999999999e-169	529
59463.ENSMLUP00000011717	ajXP_036985597.1	0.83	474	78	0	1	474	1	460	6.941e-217	677
59463.ENSMLUP00000012090	ajXP_037016765.2	0.91	347	31	0	3	349	57	401	9.505000000000001e-211	653
59463.ENSMLUP00000013453	ajXP_036985111.2	0.871	663	85	0	1	663	1	663	0.0	1226
59463.ENSMLUP00000013787	ajXP_036993816.1	0.679	205	60	0	75	263	106	310	1.127e-72	249
59463.ENSMLUP00000014213	ajXP_036987670.1	0.993	660	5	0	1	660	21	680	0.0	1328
59463.ENSMLUP00000016071	ajXP_037021567.2	0.723	462	128	0	1	462	1	462	1.155e-208	653
59463.ENSMLUP00000016363	ajXP_036994412.1	0.899	387	39	0	1	387	1	387	1.047e-235	727
59463.ENSMLUP00000016529	ajXP_036985111.2	0.823	663	117	0	1	663	1	663	0.0	1148
59463.ENSMLUP00000022559	ajXP_036993816.1	0.923	157	12	0	1	157	154	310	7.13e-91	296
59463.ENSMLUP00000000083	pnCAK6438137.1	0.989	284	3	0	1	284	94	377	1.4379999999999998e-187	582
59463.ENSMLUP00000001427	pnCAK6441771.1	0.978	189	4	0	24	212	1	189	2.587e-123	392
59463.ENSMLUP00000001789	pnCAK6440718.1	0.977	524	12	0	1	524	1	524	0.0	1062
59463.ENSMLUP00000002616	pnCAK6445899.1	0.974	427	11	0	1	427	1	427	5.2489999999999993e-281	860
59463.ENSMLUP00000002847	pnCAK6441408.1	0.885	209	23	0	1	209	1	199	7.668e-116	371
59463.ENSMLUP00000003315	pnCAK6437681.1	0.882	1224	144	0	1	1219	1	1224	0.0	2212
59463.ENSMLUP00000003322	pnCAK6436079.1	0.978	328	7	0	1	327	136	463	4.031e-216	667
59463.ENSMLUP00000004009	pnCAK6442564.1	0.826	242	40	0	1	242	1	232	8.378e-124	396
59463.ENSMLUP00000004202	pnCAK6438415.1	0.958	453	19	0	1	449	1	453	7.578e-270	830
59463.ENSMLUP00000005054	pnCAK6446717.1	0.993	760	5	0	1	759	1	760	0.0	1471
59463.ENSMLUP00000005277	pnCAK6433628.1	0.939	346	21	0	1	346	34	379	3.6270000000000004e-209	648
59463.ENSMLUP00000005366	pnCAK6442623.1	0.901	1416	137	0	1	1386	6	1421	0.0	2548
59463.ENSMLUP00000005595	pnCAK6438415.1	0.973	307	8	0	1	307	148	454	3.316e-182	569
59463.ENSMLUP00000008027	pnCAK6447973.1	0.935	327	20	0	1	309	21	347	1.6260000000000002e-199	618
59463.ENSMLUP00000009180	pnCAK6449506.1	0.985	569	9	0	7	575	7	575	0.0	1070
59463.ENSMLUP00000009404	pnCAK6439716.1	0.908	424	39	0	1	423	1	424	1.8809999999999998e-253	780
59463.ENSMLUP00000010380	pnCAK6443236.1	0.879	399	47	0	2	391	9	407	2.6679999999999997e-233	720
59463.ENSMLUP00000011160	pnCAK6445298.1	0.954	754	35	0	9	762	5	758	0.0	1532
59463.ENSMLUP00000011196	pnCAK6437196.1	0.829	759	129	0	2	757	2	760	0.0	1233
59463.ENSMLUP00000011227	pnCAK6437199.1	0.948	294	15	0	5	297	1	294	1.384e-177	554
59463.ENSMLUP00000011717	pnCAK6438461.1	0.869	405	52	0	45	449	1	400	5.379e-202	634
59463.ENSMLUP00000012090	pnCAK6442310.1	0.861	361	48	0	4	349	22	382	6.751e-201	624
59463.ENSMLUP00000013453	pnCAK6437759.1	0.935	663	43	0	1	663	1	663	0.0	1307
59463.ENSMLUP00000013787	pnCAK6446407.1	0.643	286	94	0	1	263	97	382	9.431999999999999e-93	307
59463.ENSMLUP00000014213	pnCAK6441801.1	0.995	660	3	0	1	660	21	680	0.0	1330
59463.ENSMLUP00000016071	pnCAK6440610.1	0.835	462	75	0	1	462	1	453	3.428e-241	747
59463.ENSMLUP00000016363	pnCAK6444154.1	0.975	248	6	0	140	387	1	248	5.966e-157	499
59463.ENSMLUP00000016529	pnCAK6437761.1	0.912	663	58	0	1	663	1	663	0.0	1269
59463.ENSMLUP00000022559	pnCAK6446407.1	0.98	157	3	0	1	157	226	382	4.836e-97	314
